machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
quartz,laghos,0.2833,12113625000,19357937500,6694125000,52620937500,45437500,23875000,7187500,4812500,11225.90625,613383786.6,3111593341,69842.90625,2106615.031,546437500,3.850094469,,,,13.14790553
quartz,laghos,0.35,6597437500,11566921875,3694765625,30484484375,22375000,10734375,3562500,2234375,10806.75781,153671879.1,1974508598,37146.51563,1055176.883,266093750,2.81424857,,,,18.18575143
quartz,laghos,0.15,2272000000,9294000000,3240000000,26382000000,88000000,84000000,4000000,2000000,2306746,9268968800,4217693424,37771,2173742,646000000,4.538443,,,,4.461557
quartz,laghos,0.15,3793812500,5887125000,2140000000,16398312500,18062500,11125000,2687500,1437500,69979.84375,291139114,1158872069,69874.90625,2106280.438,225125000,1.76604025,,,,7.23395975
quartz,laghos,0.1166,2270000000,9292000000,3238000000,26380000000,92000000,84000000,4000000,2000000,2306971,9270038957,4218867650,37771,2173742,642000000,4.522251,,,,2.473749
quartz,laghos,0.15,3828312500,5939937500,2157250000,16541375000,17875000,10625000,2625000,1375000,69940.84375,291309641.2,1159612800,69874.90625,2106280.438,223375000,1.755835563,,,,7.244164437
quartz,laghos,0.1333,2646000000,10828000000,3774000000,30734000000,92000000,98000000,4000000,2000000,2685867,10802153263,4915589638,37771,2174048,750000000,5.788539,,,,2.209461
quartz,laghos,0.1833,4181125000,6510375000,2376250000,18137312500,21187500,12812500,3312500,2000000,80140.4375,339447593,1314578279,69874.90625,2106290.031,260812500,2.03873175,,,,8.95926825
quartz,laghos,0.1166,2646000000,10828000000,3774000000,30734000000,136000000,98000000,4000000,2000000,2686101,10797168461,4915747371,37771,2174049,758000000,5.254812,,,,1.741188
quartz,laghos,0.15,4321937500,6716812500,2445562500,18710500000,21000000,12625000,3187500,1937500,79794.71875,339393236.3,1358960405,69875.875,2106290.063,260000000,2.048495469,,,,6.951504531
quartz,laghos,0.15,3020000000,12362000000,4308000000,35092000000,164000000,112000000,6000000,2000000,3065892,12333546944,5613524447,37771,2174353,842000000,5.989286,,,,3.010714
quartz,laghos,0.2,4953937500,7697437500,2802000000,21442312500,24500000,15625000,3562500,2250000,89677,387586030.2,1526326933,69875.875,2106299.531,295250000,2.381695719,,,,9.618304281
quartz,laghos,0.1333,3018000000,12362000000,4308000000,35092000000,120000000,112000000,4000000,2000000,3064000,12331430124,5620710160,37771,2174353,866000000,6.005672,,,,1.992328
quartz,laghos,0.1666,4986375000,7747500000,2817937500,21575875000,24437500,15062500,3562500,2250000,90246.46875,387676123.6,1481651913,69875.875,2106299.531,300562500,2.314749188,,,,7.681250813
quartz,laghos,0.15,3394000000,13896000000,4842000000,39444000000,120000000,126000000,6000000,4000000,3442562,13863268786,6311309609,37771,2174660,970000000,6.739775,,,,2.260225
quartz,laghos,0.2166,5578250000,8667062500,3154000000,24140750000,27562500,17500000,4250000,2437500,99869.71875,435832288.9,1715305267,69843.875,2106308.125,339000000,2.591790813,,,,10.40420919
quartz,laghos,0.15,3394000000,13894000000,4842000000,39442000000,124000000,126000000,8000000,4000000,3443986,13861510156,6319451928,37771,2174660,970000000,6.738729,,,,2.261271
quartz,laghos,0.1833,5334875000,8307625000,3035125000,23151500000,27437500,16687500,4375000,2562500,99492.5,435717553.2,1686431684,69843.875,2106308.125,330562500,2.564670438,,,,8.433329562
quartz,laghos,0.1666,3768000000,15428000000,5376000000,43792000000,134000000,142000000,6000000,4000000,3822783,15393082253,7008122182,37771,2174963,1074000000,7.751217,,,,2.244783
quartz,laghos,0.2166,6078937500,9458687500,3446000000,26342562500,30750000,19375000,4875000,2875000,109336.4375,483995059.2,1797129233,69875.875,2106318.594,366687500,2.865371469,,,,10.13062853
quartz,laghos,0.1666,3768000000,15426000000,5374000000,43792000000,134000000,140000000,6000000,2000000,3821881,15393526562,7010856410,37771,2174962,1078000000,7.470986,,,,2.525014
quartz,laghos,0.2166,6301937500,9785750000,3555062500,27247500000,30875000,19375000,4812500,2812500,108971.0625,483862436.9,1859018874,69842.90625,2106317.563,368125000,3.174230906,,,,9.821769094
quartz,laghos,0.1666,3768000000,15428000000,5376000000,43790000000,138000000,142000000,6000000,2000000,3822773,15394488121,7008865353,37771,2174962,1066000000,7.524983,,,,2.471017
quartz,laghos,0.2,6318687500,9804187500,3562812500,27309000000,30812500,19750000,4875000,2875000,109208.8438,483965514.2,1793669233,69874.90625,2106318.563,368375000,2.880829125,,,,9.119170875
quartz,laghos,0.2333,3490375000,5956843750,1981718750,16019953125,,,,,25107.64844,121339052.4,1053472449,37146.51563,1055102.516,184890625,1.8136955,,,,12.1843045
quartz,laghos,0.1833,4142000000,16964000000,5912000000,48152000000,154000000,154000000,8000000,4000000,4202324,16925917887,7707252812,37771,2175329,1172000000,8.998724,,,,1.999276
quartz,laghos,0.2,6547812500,10193750000,3721312500,28405000000,33375000,21062500,5500000,3375000,118974.0625,532113745.1,2144972426,69874.90625,2106330.063,410437500,3.155546688,,,,8.844453313
quartz,laghos,0.1833,4146000000,16968000000,5914000000,48156000000,148000000,154000000,6000000,4000000,4200832,16924577184,7705228341,37771,2175330,1174000000,8.861904,,,,2.136096
quartz,laghos,0.2,6430437500,10019125000,3663187500,27925125000,33375000,20000000,5437500,3250000,119098.0313,532153719.4,2016626221,69875.875,2106330.094,407187500,3.190074531,,,,8.809925469
quartz,laghos,1,22318000000,1.09E+11,38038000000,3.03E+11,1740000000,1130000000,172000000,168000000,21051649,1.13E+11,49144489729,37771,2174359,8330000000,54.779157,,,,5.220843
quartz,laghos,0.2666,7967812500,14270437500,5202250000,40138062500,74687500,69187500,10375000,6312500,624520.9063,3550443386,3724683795,69874.90625,2106299.688,693125000,5.528688406,,,,10.46731159
quartz,laghos,0.2666,3900718750,7101718750,2403843750,19322265625,32890625,25625000,4140625,2203125,164038.6641,885662785,1507844055,37162.51563,1055098.031,281156250,2.784192727,,,,13.21180727
quartz,laghos,1.4833,33326000000,1.63E+11,56852000000,4.53E+11,2572000000,1692000000,276000000,252000000,31282623,1.69E+11,73493061249,37770,2175638,12484000000,79.536379,,,,9.461621
quartz,laghos,0.35,11711687500,21041875000,7677437500,59189250000,117937500,103187500,16750000,10250000,924817.4688,5309021293,5516216023,69873.9375,2106339.688,1044562500,8.167319531,,,,12.83268047
quartz,laghos,1.4666,33330000000,1.63E+11,56856000000,4.53E+11,2584000000,1692000000,228000000,230000000,31275433,1.69E+11,73481659010,37771,2175640,12440000000,77.863602,,,,10.132398
quartz,laghos,0.3666,11953687500,21396937500,7795625000,60172562500,112562500,103687500,15437500,10000000,924827.5938,5308189725,5708987966,69874.90625,2106339.719,1042812500,8.177258531,,,,13.81874147
quartz,laghos,1.7166,38854000000,1.91E+11,66278000000,5.28E+11,3032000000,1974000000,288000000,282000000,36370259,1.97E+11,85664102280,37771,2176252,14542000000,90.957114,,,,12.038886
quartz,laghos,0.4166,14045812500,25082125000,9140125000,70569312500,130875000,121625000,18437500,12062500,1074773.094,6184823165,6444464920,69874.90625,2106358.844,1228000000,9.495037688,,,,15.50096231
quartz,laghos,1.6833,38852000000,1.91E+11,66276000000,5.28E+11,2988000000,1972000000,270000000,268000000,36479666,1.97E+11,85706954635,37771,2176252,14542000000,91.224054,,,,9.773946
quartz,laghos,0.45,13600125000,24452625000,8924187500,68788437500,132187500,121125000,18812500,12250000,1074862.375,6186470480,6446574056,69842.90625,2106357.844,1210687500,9.467205438,,,,17.53279456
quartz,laghos,1.95,44266000000,2.17E+11,75498000000,6.01E+11,3424000000,2248000000,284000000,298000000,41450418,2.25E+11,97609049078,37771,2176861,16520000000,105.09247,,,,11.90753
quartz,laghos,0.4166,15541500000,27923500000,10188125000,78552125000,145312500,138812500,21250000,13812500,1221872.438,7047287950,7319101859,69842.90625,2106376.875,1390687500,10.86804366,,,,14.12795634
quartz,laghos,2.0166,44222000000,2.17E+11,75478000000,6.01E+11,3412000000,2250000000,328000000,284000000,41489382,2.25E+11,97600050819,37771,2176861,16574000000,105.090188,,,,15.905812
quartz,laghos,0.4666,15835500000,28353125000,10333687500,79746187500,147125000,138875000,21625000,13937500,1221864.031,7046656856,7359844776,69875.875,2106377.906,1389062500,10.74949906,,,,17.24650094
quartz,laghos,2.1333,49638000000,2.44E+11,84830000000,6.76E+11,3856000000,2528000000,360000000,326000000,46737692,2.53E+11,1.10E+11,37771,2177534,18468000000,120.619668,,,,7.378332
quartz,laghos,0.4833,17539437500,31491687500,11485687500,88583750000,166500000,156062500,23625000,15437500,1371634.719,7922054211,8141334909,69874.90625,2106398.906,1556562500,12.05949141,,,,16.93850859
quartz,laghos,2.1833,49756000000,2.44E+11,84884000000,6.76E+11,3848000000,2530000000,332000000,330000000,46611866,2.53E+11,1.10E+11,37771,2177534,18574000000,117.250924,,,,13.747076
quartz,laghos,0.45,17606500000,31599062500,11520562500,88864500000,163687500,156312500,23812500,16187500,1371807.406,7925976827,8135740022,69874.90625,2106398.906,1570437500,12.06362675,,,,14.93637325
quartz,laghos,2.4666,55258000000,2.71E+11,94288000000,7.51E+11,4258000000,2800000000,344000000,370000000,51952630,2.81E+11,1.22E+11,37771,2178142,20708000000,130.93531,,,,17.06069
quartz,laghos,0.4833,19888375000,35571625000,12959250000,1.00E+11,190062500,172125000,27500000,17625000,1521829.438,8798143944,8975375283,69875.875,2106417.969,1725062500,13.46889688,,,,15.52910313
quartz,laghos,2.4333,55252000000,2.71E+11,94284000000,7.51E+11,4264000000,2806000000,366000000,360000000,51904794,2.81E+11,1.22E+11,37771,2178142,20706000000,128.209371,,,,17.788629
quartz,laghos,0.5,19346812500,34786875000,12693250000,97853500000,183937500,173125000,27437500,17875000,1521828.969,8796758589,9135689296,69874.90625,2106417.938,1731375000,13.40250113,,,,16.59749888
quartz,laghos,2.4666,55268000000,2.71E+11,94290000000,7.51E+11,4316000000,2806000000,368000000,356000000,51848337,2.81E+11,1.22E+11,37771,2178142,20660000000,130.491845,,,,17.504155
quartz,laghos,0.5166,19664937500,35236562500,12853687500,99142625000,185687500,173125000,27750000,17937500,1521621.281,8799718771,9150272844,69874.90625,2106417.938,1723625000,14.06123425,,,,16.93476575
quartz,laghos,0.5333,9970828125,18117906250,6110453125,49251671875,80546875,64921875,10718750,6218750,388366.7813,2196919124,3754988313,37146.51563,1055127.344,695968750,7.057189633,,,,24.94081037
quartz,laghos,2.4666,55288000000,2.71E+11,94300000000,7.51E+11,4296000000,2806000000,376000000,358000000,51752402,2.81E+11,1.22E+11,37771,2178142,20728000000,133.338012,,,,14.657988
quartz,laghos,0.4666,18983625000,34245875000,12515437500,96372812500,188375000,172687500,28125000,17750000,1522031.031,8800182901,9217892232,69874.90625,2106417.938,1728750000,13.87929206,,,,14.11670794
quartz,laghos,0.5666,9710000000,17682437500,5977937500,48088640625,79906250,65437500,10546875,6234375,388399.8281,2197351619,3821616158,37162.03125,1055127.578,701171875,7.191441,,,,26.804559
quartz,laghos,2.7166,60728000000,2.98E+11,1.04E+11,8.26E+11,4724000000,3086000000,408000000,448000000,57230461,3.09E+11,1.34E+11,37771,2178816,22796000000,143.948006,,,,19.047994
quartz,laghos,0.55,21517312500,38604812500,14077562500,1.09E+11,208000000,190375000,30375000,19562500,1671745.781,9681247251,10029644616,69875.875,2106439,1915812500,14.88590606,,,,18.11409394
quartz,laghos,2.7,60786000000,2.98E+11,1.04E+11,8.26E+11,4736000000,3090000000,412000000,414000000,57060699,3.09E+11,1.34E+11,37771,2178816,22602000000,142.908579,,,,19.091421
quartz,laghos,0.5333,21068187500,37945687500,13860437500,1.07E+11,203250000,190375000,30000000,19875000,1671468.781,9679322754,9946631541,69875.875,2106439,1913437500,14.78972553,,,,17.20827447
quartz,kripke.exe,0.05,7111111.111,46305555.56,11166666.67,98944444.44,1722222.222,1666666.667,83333.33333,83333.33333,6.25,26038075.93,26638959.25,525.0555556,30141.91667,11777777.78,0.026956764,,,,2.973043236
quartz,kripke.exe,0.0666,75750000,174875000,67000000,512312500,1062500,1937500,0,0,918.09375,59878157.44,60886473.88,69879.78125,2106185.938,33937500,0.128288781,,,,3.867711219
quartz,kripke.exe,0.0666,12416666.67,73916666.67,17916666.67,165555555.6,1750000,2388888.889,83333.33333,83333.33333,9.152777778,38292887.64,26702311.21,525.0555556,30141.91667,11916666.67,0.033633833,,,,3.962366167
quartz,kripke.exe,0.1166,92375000,247250000,86375000,692687500,1812500,2000000,0,0,909.875,87323430.56,60529382.91,67700,2106053.344,36375000,0.138301375,,,,6.857698625
quartz,kripke.exe,0.0833,21527777.78,120250000,29166666.67,277444444.4,2472222.222,3583333.333,138888.8889,111111.1111,22,58800006.71,26588580.17,525.0555556,30141.91667,11750000,0.044539444,,,,4.953460556
quartz,kripke.exe,0.0666,109500000,344687500,109875000,925125000,3187500,3875000,0,0,879.375,129880106.6,59007371.91,67700,2106053.344,34187500,0.169969125,,,,3.826030875
quartz,kripke.exe,0.1166,34333333.33,185222222.2,44916666.67,434333333.3,2833333.333,5250000,138888.8889,111111.1111,19,87480035.36,26651083.21,525.0555556,30141.91667,12694444.44,0.063305028,,,,6.932694972
quartz,kripke.exe,0.1,143812500,498375000,150062500,1305437500,4187500,4000000,0,0,916.9375,199013968.4,60940977.06,69912.75,2106186.969,37250000,0.233559719,,,,5.766440281
quartz,kripke.exe,0.1333,50722222.22,268611111.1,65166666.67,635722222.2,3055555.556,7444444.444,166666.6667,111111.1111,5.055555556,124326588.8,26606524.21,525.0555556,30141.91667,12750000,0.085654347,,,,7.912345653
quartz,kripke.exe,0.0833,183687500,707562500,202312500,1811562500,6937500,3875000,0,0,916.375,281628430.6,60611957.84,67669,2106052.375,32812500,0.270741094,,,,4.727258906
quartz,kripke.exe,0.1,15583333.33,99138888.89,23166666.67,211944444.4,3472222.222,3388888.889,166666.6667,194444.4444,11.29166667,53147028.29,53375364.1,525.0555556,30141.91667,23694444.44,0.052778278,,,,5.947221722
quartz,kripke.exe,0.0666,119875000,325937500,116500000,918375000,1500000,5812500,0,0,922.875,120947183.7,120348567.4,67700,2106053.344,60687500,0.217653906,,,,3.778346094
quartz,kripke.exe,0.1166,31833333.33,175833333.3,39388888.89,392861111.1,3527777.778,4972222.222,166666.6667,222222.2222,15.02777778,81357435.72,53461721.04,525.0555556,30141.91667,23305555.56,0.072600833,,,,6.923399167
quartz,kripke.exe,0.0666,162187500,516187500,159812500,1373812500,6187500,6000000,0,0,905.53125,184562545.6,119537906.3,69912.75,2106186.969,65625000,0.273490813,,,,3.722509188
quartz,kripke.exe,0.1833,59111111.11,303944444.4,66388888.89,695000000,4527777.778,7555555.556,250000,222222.2222,9.555555556,128256375,53200544.01,525.0555556,30141.91667,24777777.78,0.102518792,,,,10.89548121
quartz,kripke.exe,0.0833,220625000,791250000,218812500,2024187500,6437500,7750000,0,0,934.0625,290480129,120231340,69912.75,2106186.969,54937500,0.347446875,,,,4.650553125
quartz,kripke.exe,0.2,97388888.89,483472222.2,104250000,1118444444,5222222.222,11111111.11,250000,222222.2222,12.22222222,194015103.1,53270869.19,525.0555556,30141.91667,26027777.78,0.149709222,,,,11.85029078
quartz,kripke.exe,0.0833,298750000,1188250000,303375000,2954750000,8312500,10000000,0,0,922.28125,438657527.2,120223281.5,69912.75,2106186.969,54187500,0.465040469,,,,4.532959531
quartz,kripke.exe,0.2833,146222222.2,713750000,152805555.6,1661611111,6750000,15805555.56,361111.1111,222222.2222,8.527777778,278576985,53176580.24,525.0555556,30141.91667,26277777.78,0.205604708,,,,16.79239529
quartz,kripke.exe,0.0833,423937500,1724687500,424875000,4245125000,24937500,11625000,0,0,888.90625,609149605.8,116509206.7,67700,2106053.344,49375000,0.595206813,,,,4.402793188
quartz,kripke.exe,0.05,3361111.111,22305555.56,5500000,47611111.11,861111.1111,833333.3333,27777.77778,27777.77778,12.40277778,12862179.61,13461422.29,525.0555556,30141.91667,4388888.889,0.012988014,,,,2.987011986
quartz,kripke.exe,0.0833,65750000,116875000,48375000,364562500,0,0,0,0,918.34375,30353006.09,31041290.41,69912.75,2106186.969,7187500,0.075331031,,,,4.922668969
quartz,kripke.exe,0.0333,5500000,33666666.67,8527777.778,75638888.89,916666.6667,1166666.667,27777.77778,55555.55556,6.319444444,18540896.81,13417601.01,525.0555556,30141.91667,4750000,0.016935944,,,,1.981064056
quartz,kripke.exe,0.0666,68250000,141312500,54562500,422000000,625000,562500,0,0,889.34375,41482105.25,30053076.38,69912.75,2106186.969,9250000,0.08486875,,,,3.91113125
quartz,kripke.exe,0.05,8861111.111,52361111.11,13583333.33,121611111.1,1027777.778,1750000,27777.77778,27777.77778,14.625,28034570.5,13403595.24,525.0555556,30141.91667,5222222.222,0.020436028,,,,2.979563972
quartz,kripke.exe,0.0833,73000000,179125000,64250000,512125000,1125000,2000000,0,0,906.8125,64541933.25,30674679.63,69912.75,2106186.969,10312500,0.099562094,,,,4.898437906
quartz,kripke.exe,0.0666,13638888.89,78555555.56,20666666.67,186138888.9,1194444.444,2555555.556,55555.55556,55555.55556,15.18055556,41330944.85,13505054.47,525.0555556,30141.91667,5388888.889,0.028308778,,,,3.967691222
quartz,kripke.exe,0.0666,84187500,244625000,82625000,673500000,1375000,2000000,0,0,882.71875,91840404.06,30012171.72,67669,2106052.375,10937500,0.116863031,,,,3.879136969
quartz,kripke.exe,0.0833,19805555.56,112333333.3,29777777.78,269333333.3,1222222.222,3583333.333,55555.55556,55555.55556,13.68055556,58454699.14,13503800.21,525.0555556,30141.91667,6611111.111,0.035987708,,,,4.962012292
quartz,kripke.exe,0.1,99812500,325812500,105750000,875187500,2500000,2000000,0,0,909.65625,133570638.4,30834593.38,67700,2106053.344,12562500,0.140439656,,,,5.859560344
quartz,kripke.exe,0.05,4250000,43416666.67,8500000,79888888.89,1722222.222,1333333.333,83333.33333,55555.55556,12.97222222,25978649.74,26698371.32,525.0555556,30141.91667,11750000,0.023745083,,,,2.976254917
quartz,kripke.exe,0.0666,84812500,186937500,63125000,494062500,0,0,0,0,914.71875,59753280.44,63309320.88,69911.78125,2106186.938,33375000,0.114104281,,,,3.881895719
quartz,kripke.exe,0.05,9722222.222,71194444.44,15250000,147027777.8,1750000,2055555.556,83333.33333,55555.55556,15.125,38264744.6,26719690.64,525.0555556,30141.88889,11805555.56,0.030820542,,,,2.969179458
quartz,kripke.exe,0.0666,89375000,243562500,75250000,620812500,1000000,0,0,0,910.03125,87270867.03,63198379.84,69911.78125,2106186.938,36500000,0.154657063,,,,3.841342938
quartz,kripke.exe,0.0666,18833333.33,117555555.6,26500000,258972222.2,2250000,3277777.778,111111.1111,55555.55556,7.097222222,58744543.36,26646447.69,525.0555556,30141.90278,12416666.67,0.043751556,,,,3.952248444
quartz,kripke.exe,0.0833,111750000,353562500,103312500,890187500,1875000,0,0,0,913.125,133498126.1,63342297.41,67667.125,2106052.313,32750000,0.164445875,,,,4.833554125
quartz,kripke.exe,0.1,31638888.89,182500000,42250000,415805555.6,2777777.778,4916666.667,138888.8889,83333.33333,12.65277778,87460624.51,26671234.03,525.0555556,30141.90278,12944444.44,0.058988694,,,,5.941011306
quartz,kripke.exe,0.0833,142000000,506812500,141812500,1262000000,5125000,0,0,0,909.21875,192179492.6,61011400.59,69911.78125,2106186.938,35562500,0.213661438,,,,4.784338563
quartz,kripke.exe,0.1166,47972222.22,265861111.1,62500000,617138888.9,3138888.889,7111111.111,138888.8889,83333.33333,15.72222222,124297125.8,26630040.39,525.0555556,30141.90278,12750000,0.082618528,,,,6.913381472
quartz,kripke.exe,0.0833,180500000,703062500,191562500,1738687500,4875000,2000000,0,0,900.28125,273018200.3,61125473.09,69910.8125,2106186.906,34812500,0.270264,,,,4.727736
quartz,kripke.exe,0.0833,10138888.89,93638888.89,17861111.11,174777777.8,3472222.222,2722222.222,166666.6667,138888.8889,5.861111111,53147536,53223598.9,525.0555556,30141.90278,23888888.89,0.048734778,,,,4.949265222
quartz,kripke.exe,0.0666,103812500,308250000,89875000,739812500,875000,2000000,0,0,928.625,120685520.2,124740632.7,69911.78125,2106186.938,56812500,0.196048344,,,,3.799951656
quartz,kripke.exe,0.1,26472222.22,170472222.2,34083333.33,356027777.8,3527777.778,4305555.556,166666.6667,138888.8889,12.26388889,81298853.36,53468114.29,525.0555556,30141.90278,23583333.33,0.067269986,,,,5.932730014
quartz,kripke.exe,0.0833,141562500,482562500,127875000,1154062500,1812500,1937500,0,0,929.5625,184546943.3,124682825.8,67699.0625,2106053.313,59312500,0.242206375,,,,4.755793625
quartz,kripke.exe,0.15,53805555.56,298666666.7,61083333.33,658361111.1,4638888.889,6888888.889,250000,138888.8889,18.98611111,128324803.4,53079523.13,525.0555556,30141.90278,24500000,0.098579347,,,,8.901420653
quartz,kripke.exe,0.0833,209000000,777937500,194687500,1863875000,7187500,1937500,0,0,899.84375,280958767.4,120754204.8,69911.78125,2106186.938,50437500,0.325085156,,,,4.672914844
quartz,kripke.exe,0.2,91944444.44,477916666.7,98944444.44,1081111111,5416666.667,10444444.44,250000,138888.8889,6.027777778,194051921.3,53279896.51,525.0555556,30141.90278,25500000,0.143352389,,,,11.85664761
quartz,kripke.exe,0.0833,305562500,1221500000,292125000,2917062500,8062500,3875000,0,0,917.09375,438170964.6,124749599.9,67699.0625,2106053.313,57875000,0.594791156,,,,4.403208844
quartz,kripke.exe,0.2833,141027777.8,708527777.8,147583333.3,1625055556,6444444.444,15138888.89,305555.5556,166666.6667,20.83333333,278622658,53198950.07,525.0555556,30141.90278,26722222.22,0.202650319,,,,16.79534968
quartz,kripke.exe,0.0833,413187500,1710937500,400625000,4086312500,18375000,6687500,0,0,899.5625,628320091.1,124871599.9,67699.0625,2106053.313,50750000,0.569820906,,,,4.428179094
quartz,kripke.exe,0.05,2027777.778,20972222.22,4166666.667,38416666.67,861111.1111,666666.6667,27777.77778,27777.77778,14.5,12872818.07,13456811,525.0555556,30141.91667,4305555.556,0.011231597,,,,2.988768403
quartz,kripke.exe,0.0833,61000000,111687500,41125000,316625000,0,0,0,0,889.34375,29184356.63,31060604.94,69912.75,2106186.969,6437500,0.073525531,,,,4.924474469
quartz,kripke.exe,0.05,4250000,32444444.44,7222222.222,66666666.67,916666.6667,1000000,0,27777.77778,9.111111111,18580790.97,13372209.97,525.0555556,30141.90278,4500000,0.014236222,,,,2.985763778
quartz,kripke.exe,0.0666,65250000,135812500,47875000,376625000,0,0,0,0,873.375,41574381.63,31145597.19,69911.78125,2106186.938,7750000,0.087044563,,,,3.908955438
quartz,kripke.exe,0.05,7472222.222,50944444.44,12250000,112222222.2,1027777.778,1583333.333,27777.77778,27777.77778,15.69444444,28047422.92,13349763.82,525.0555556,30141.90278,5138888.889,0.01935975,,,,2.98064025
quartz,kripke.exe,0.0666,70875000,176437500,58875000,474687500,1062500,0,0,0,904.78125,64649964.63,31993923.91,69911.78125,2106186.938,7937500,0.099601938,,,,3.896398063
quartz,kripke.exe,0.0666,12333333.33,77250000,19333333.33,177027777.8,1166666.667,2388888.889,55555.55556,27777.77778,16.44444444,41322060.11,13547837.53,525.0555556,30141.90278,5555555.556,0.026405319,,,,3.969594681
quartz,kripke.exe,0.0666,81812500,236687500,75687500,623375000,1875000,0,0,0,887.1875,91865866.47,30756581.53,69880.75,2106185.969,9750000,0.1152015,,,,3.8807985
quartz,kripke.exe,0.0666,18472222.22,110972222.2,28444444.44,260111111.1,1194444.444,3416666.667,55555.55556,27777.77778,18.73611111,58414166.5,13376750.07,525.0555556,30141.90278,6444444.444,0.036607528,,,,3.959392472
quartz,kripke.exe,0.0833,98062500,316812500,98562500,825000000,3000000,0,0,0,906.8125,133478209.2,31907528.78,67699.0625,2106053.313,10687500,0.136084562,,,,4.861915438
quartz,kripke.exe,0.0833,10333333.33,69027777.78,16666666.67,147111111.1,2611111.111,2500000,138888.8889,166666.6667,15.44444444,38982378.61,40003114.43,525.0555556,30141.91667,17583333.33,0.037290375,,,,4.960709625
quartz,kripke.exe,0.1,101687500,250812500,94500000,722625000,1250000,3875000,0,0,1141.625,86453443.31,89541989.31,69912.75,2106186.969,52875000,0.169447188,,,,5.830552813
quartz,kripke.exe,0.0833,18527777.78,110722222.2,26805555.56,247805555.6,2611111.111,3611111.111,138888.8889,166666.6667,8.263888889,57388885.83,40122774.61,525.0555556,30141.91667,18388888.89,0.046951111,,,,4.951048889
quartz,kripke.exe,0.0666,112937500,338062500,114375000,925187500,3062500,4000000,0,0,1149.5625,126639196.6,89585222.81,69912.75,2106186.969,57812500,0.19974725,,,,3.79625275
quartz,kripke.exe,0.1,32194444.44,180277777.8,43666666.67,415750000,3361111.111,5416666.667,194444.4444,166666.6667,23.97222222,88105967.56,40015440.9,525.0555556,30141.91667,18333333.33,0.067882472,,,,5.932117528
quartz,kripke.exe,0.1166,153250000,517625000,161937500,1369062500,4250000,6000000,0,0,1172.28125,200260546.5,92259579.69,69880.75,2106185.969,55500000,0.248109625,,,,6.747890375
quartz,kripke.exe,0.15,51388888.89,277638888.9,67305555.56,650916666.7,4111111.111,7888888.889,222222.2222,166666.6667,15.09722222,131111380.2,39967596.39,525.0555556,30141.91667,18944444.44,0.094319167,,,,8.905680833
quartz,kripke.exe,0.1,189812500,721187500,211437500,1857875000,8687500,6000000,0,0,1149.125,287687940.6,90393633.34,67700,2106053.344,56000000,0.304653031,,,,5.695346969
quartz,kripke.exe,0.1833,75916666.67,402750000,97666666.67,952972222.2,5027777.778,11166666.67,277777.7778,166666.6667,13.70833333,186412936.2,40095916.82,525.0555556,30141.91667,19388888.89,0.125727208,,,,10.87227279
quartz,kripke.exe,0.1,260125000,1047187500,295687500,2658250000,9187500,6000000,0,0,1190,421704523.3,93770145.13,69880.75,2106185.969,56437500,0.399215906,,,,5.600784094
quartz,kripke.exe,0.1333,23111111.11,148333333.3,34638888.89,316750000,5222222.222,5083333.333,277777.7778,333333.3333,11.77777778,79680088.82,80107011.89,525.0555556,30141.91667,34972222.22,0.074609208,,,,7.923390792
quartz,kripke.exe,0.1,165625000,475750000,167250000,1323312500,2812500,10000000,0,0,1202.65625,180634394.3,180207349.1,69912.75,2106186.969,94437500,0.322958031,,,,5.677041969
quartz,kripke.exe,0.1833,47666666.67,263638888.9,58972222.22,588750000,5333333.333,7444444.444,277777.7778,333333.3333,6.736111111,121952639.6,80311984.07,525.0555556,30141.91667,36000000,0.107081569,,,,10.89091843
quartz,kripke.exe,0.0833,223937500,755750000,229500000,1987437500,3937500,10000000,0,0,1156.28125,276039845.7,181020194.5,69912.75,2106186.969,99125000,0.393308469,,,,4.604691531
quartz,kripke.exe,0.2166,88555555.56,455777777.8,99500000,1041861111,7027777.778,11333333.33,388888.8889,333333.3333,16.13888889,192423212.9,79811776.69,525.0555556,30141.91667,37416666.67,0.155514875,,,,12.84048512
quartz,kripke.exe,0.0833,313062500,1197250000,324000000,3026250000,8625000,11625000,0,0,1163.5625,434966753.8,181686057.5,69880.75,2106185.969,87562500,0.504761188,,,,4.493238813
quartz,kripke.exe,0.3,145638888.9,724666666.7,156194444.4,1676166667,8500000,16694444.44,444444.4444,361111.1111,14.04166667,291037652.9,80022450.79,525.0555556,30141.91667,36500000,0.216367542,,,,17.78363246
quartz,kripke.exe,0.1,453125000,1831375000,464937500,4538687500,13000000,14687500,0,0,1174.75,656851383.6,182125810.6,69912.75,2106186.969,82562500,0.687377375,,,,5.312622625
quartz,kripke.exe,0.4,219416666.7,1070722222,229194444.4,2492388889,12027777.78,23722222.22,694444.4444,333333.3333,5.652777778,417839570.5,79813875.29,525.0555556,30141.91667,39555555.56,0.301740778,,,,23.69825922
