app,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.4666,22753063000.0,35795186000.0,12467125000.0,96878060000.0,77000000.0,32125000.0,12562500.0,8687500.0,12734.5625,361169570.0,5501768700.0,69873.94,2107283.2,1029437500.0,7.0566287,,,,20.939371
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.1833,8204000000.0,19430000000.0,6256000000.0,59958000000.0,202000000.0,164000000.0,6000000.0,4000000.0,3259806.0,11407505000.0,8373560000.0,37771.0,2205834.0,916000000.0,8.836722,,,,2.161278
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.55,24537188000.0,38530437000.0,13353062000.0,104000000000.0,76500000.0,32812500.0,12500000.0,8625000.0,12854.594,361168480.0,5647633000.0,69874.91,2107283.2,1022625000.0,7.0627847,,,,25.937216
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.1833,8434000000.0,19982000000.0,6430000000.0,61650000000.0,158000000.0,164000000.0,6000000.0,4000000.0,3351149.0,11738570000.0,8619168000.0,37771.0,2206811.0,906000000.0,9.042081,,,,1.955919
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.2,8436000000.0,19982000000.0,6428000000.0,61650000000.0,156000000.0,164000000.0,6000000.0,4000000.0,3352208.0,11739221000.0,8612430000.0,37771.0,2206811.0,920000000.0,8.973249,,,,3.026751
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.2,8656000000.0,20510000000.0,6600000000.0,63296000000.0,174000000.0,168000000.0,8000000.0,4000000.0,3441544.0,12054555000.0,8845605000.0,37771.0,2207787.0,926000000.0,9.568805,,,,2.431195
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.2,8656000000.0,20514000000.0,6602000000.0,63300000000.0,160000000.0,168000000.0,6000000.0,4000000.0,3441253.0,12055276000.0,8843460000.0,37771.0,2207787.0,930000000.0,9.947772,,,,2.052228
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.2,8884000000.0,21048000000.0,6776000000.0,64954000000.0,194000000.0,172000000.0,8000000.0,6000000.0,3530031.0,12369803000.0,9079542000.0,37771.0,2208763.0,998000000.0,9.526539,,,,2.473461
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.1833,8882000000.0,21050000000.0,6776000000.0,64954000000.0,220000000.0,172000000.0,8000000.0,4000000.0,3530903.0,12370920000.0,9081306000.0,37771.0,2208763.0,992000000.0,10.018331,,,,0.979669
laghos,0.88929427,-0.5182339,-0.5869975,-0.589442,-1.2725917,0.08548911,-0.75516546,0.30359837,1.6834247,-0.34467933,-0.46534017,1.3830808,1.6031401,0.056520257,-1.0630301,-0.87785405,-0.3847221,-1.5369655,0.38475043,-0.546278,-0.63543504,-0.5528128,-0.45101488,0.69964397,-1.7143122,0.34076217,0.56163126,-0.45601144,0.27431947,-1.6238325,-0.78328234,-1.361828,-0.9945032,0.521746,0.866287,-0.34742653,0.34942904,0.93809146,0.20099588,-2.8789864,1.1502329,-2.0570774,1.026937,0.46194518,-0.54968834,0.73804986,-0.69576204,0.018364731,0.6836089,-0.5383473,0.2333,9120000000.0,21602000000.0,6956000000.0,66652000000.0,174000000.0,176000000.0,8000000.0,6000000.0,3621742.0,12694755000.0,9315031000.0,37771.0,2209678.0,986000000.0,9.750921,,,,4.247079
