machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,2214285.8,14392857,3517857.2,30803572,553571.44,392857.16,0,17857.143,7.678571,8294193.5,6861066,938.7143,19688.715,714285.7,1.5015016
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,3500000,21571428,5464285.5,48482144,607142.9,392857.16,0,17857.143,3.0625,11934530,6752163,938.7232,19688.723,732142.9,1
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,5821428.5,33785716,8714286,78571430,696428.56,392857.16,0,17857.143,7.419643,18066346,6801909.5,938.7232,19688.732,839285.7,1
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,8821429,50535716,13250000,119857144,803571.44,392857.16,0,17857.143,6.75,26582694,6816837.5,938.7232,19688.732,928571.44,1.332
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,12821429,72250000,19089286,173392860,1035714.3,392857.16,17857.143,17857.143,3.2589285,37543876,6781382,938.7321,19688.723,928571.44,1.666
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,2875000,28053572,5464285.5,51785716,1178571.4,589285.7,35714.285,17857.143,10.669642,16730073,13592711,938.7321,19688.723,1660714.2,1.5015016
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,6303571.5,45821428,9767857,94714290,1196428.6,589285.7,35714.285,17857.143,6.339286,24620164,13582737,938.7232,19688.723,1714285.8,1
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,12125000,75553570,16964286,166535710,1517857.1,589285.7,35714.285,17857.143,5.901786,37805532,13583620,938.7232,19688.723,1839285.8,1
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,20303572,117196430,27053572,267196430,1964285.8,607142.9,35714.285,17857.143,5.785714,56243440,13489005,938.7232,19688.723,2142857.2,1.5015016
ruby,1.8602957,-1.4266186,-0.06774091,0.3067206,-1.0518092,0.57380736,-0.8810698,-1.1777903,0.098612584,0.39931393,-0.093200825,-1.6680126,0.23699869,1.8157831,0.373806,1,30910714,170875000,40035716,396964300,2428571.5,607142.9,35714.285,17857.143,3.044643,79931060,13463640,938.7232,19688.732,2303571.5,1.166
