machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,19805556,112333336,29777778,269333340,1222222.2,3583333.2,55555.555,55555.555,13.680555,58454700,13503800,525.05554,30141.916,6611111,0.6002401
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,4250000,43416668,8500000,79888890,1722222.2,1333333.4,83333.336,55555.555,12.972222,25978650,26698372,525.05554,30141.916,11750000,0.666
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,9722222,71194450,15250000,147027780,1750000,2055555.5,83333.336,55555.555,15.125,38264744,26719690,525.05554,30141.889,11805556,1
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,18833334,117555550,26500000,258972220,2250000,3277777.8,111111.11,55555.555,7.0972223,58744544,26646448,525.05554,30141.902,12416667,1
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,31638888,182500000,42250000,415805570,2777777.8,4916666.5,138888.89,83333.336,12.652778,87460620,26671234,525.05554,30141.902,12944444,0.666
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,47972224,265861100,62500000,617138900,3138889,7111111,138888.89,83333.336,15.722222,124297130,26630040,525.05554,30141.902,12750000,0.85763294
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,10138889,93638890,17861112,174777780,3472222.2,2722222.2,166666.67,138888.89,5.861111,53147536,53223600,525.05554,30141.902,23888888,0.79951984
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,26472222,170472220,34083332,356027780,3527777.8,4305555.5,166666.67,138888.89,12.263889,81298856,53468116,525.05554,30141.902,23583334,0.833
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,53805556,298666660,61083332,658361100,4638889,6888889,250000,138888.89,18.98611,128324800,53079524,525.05554,30141.902,24500000,0.7773333
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,91944450,477916670,98944450,1081111200,5416666.5,10444444,250000,138888.89,6.0277777,194051920,53279896,525.05554,30141.902,25500000,0.833
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,141027780,708527800,147583330,1625055600,6444444.5,15138889,305555.56,166666.67,20.833334,278622660,53198950,525.05554,30141.902,26722222,0.7645605
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,2027777.8,20972222,4166666.8,38416668,861111.1,666666.7,27777.777,27777.777,14.5,12872818,13456811,525.05554,30141.916,4305555.5,0.666
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,4250000,32444444,7222222,66666668,916666.7,1000000,0,27777.777,9.111111,18580790,13372210,525.05554,30141.902,4500000,0.666
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,7472222,50944444,12250000,112222220,1027777.75,1583333.4,27777.777,27777.777,15.694445,28047422,13349764,525.05554,30141.902,5138889,1
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,12333333,77250000,19333334,177027780,1166666.6,2388889,55555.555,27777.777,16.444445,41322060,13547838,525.05554,30141.902,5555555.5,0.7507508
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,18472222,110972220,28444444,260111100,1194444.5,3416666.8,55555.555,27777.777,18.73611,58414170,13376750,525.05554,30141.902,6444444.5,1
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,10333333,69027780,16666667,147111100,2611111,2500000,138888.89,166666.67,15.444445,38982380,40003116,525.05554,30141.916,17583334,0.79951984
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,18527778,110722220,26805556,247805550,2611111,3611111,138888.89,166666.67,8.263889,57388884,40122776,525.05554,30141.916,18388888,0.79951984
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,32194444,180277780,43666668,415750000,3361111,5416666.5,194444.44,166666.67,23.972221,88105970,40015440,525.05554,30141.916,18333334,0.833
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,51388890,277638880,67305550,650916700,4111111,7888889,222222.22,166666.67,15.097222,131111384,39967596,525.05554,30141.916,18944444,0.7773333
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,75916664,402750000,97666664,952972200,5027778,11166667,277777.78,166666.67,13.708333,186412940,40095916,525.05554,30141.916,19388888,0.72722316
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,23111112,148333330,34638890,316750000,5222222,5083333.5,277777.78,333333.34,11.777778,79680090,80107010,525.05554,30141.916,34972224,0.7501876
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,47666668,263638900,58972224,588750000,5333333.5,7444444.5,277777.78,333333.34,6.736111,121952640,80311980,525.05554,30141.916,36000000,0.72722316
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,88555550,455777800,99500000,1041861100,7027778,11333333,388888.88,333333.34,16.13889,192423220,79811780,525.05554,30141.916,37416668,0.76915973
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,145638900,724666700,156194450,1676166700,8500000,16694444,444444.44,361111.12,14.041667,291037660,80022450,525.05554,30141.916,36500000,0.8333333
Quartz,0.45007977,0.51266557,1.6240631,1.3218427,-0.1306315,-0.6702246,0.20574065,0.02243449,0.62883234,0.4207439,0.5798191,-0.5857649,-0.085785784,0.39651757,0.537351,1,219416670,1070722240,229194450,2492388900,12027778,23722222,694444.44,333333.34,5.6527777,417839580,79813870,525.05554,30141.916,39555556,0.83325
