machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec)
lassen,miniFE.x,1.2166,19952182265.0,42167171682.0,2911374680.0,148368000000.0,1376116999.0,145297276.5,2439493363.0,8974974.97,-1.0,17456000000.0,66604666667.0,731129.3333,6.15e+18,38446601542.0,23.23592767
lassen,miniFE.x,0.3666,5676058042.0,11959255925.0,846042844.5,42305124393.0,395198297.3,41822778.71,702990047.2,2597900.087,-1.0,5008666667.0,19058666667.0,731138.6667,6.15e+18,10700541307.0,6.524084667
lassen,miniFE.x,0.1166,1594827056.0,3409351035.0,243431289.9,12003549514.0,113491851.8,17009835.79,202059313.9,1714572.947,-1.0,1436666667.0,5434666667.0,731120.0,6.15e+18,3010522584.0,1.837587667
lassen,miniFE.x,0.1666,2410642104.0,5127644182.0,367599943.5,18111482481.0,170061494.1,15807447.17,302679841.9,1310420.369,-1.0,2151333333.0,8156666667.0,731138.6667,6.15e+18,4529554183.0,2.793977667
lassen,miniFE.x,0.2333,3591821761.0,7682260650.0,545701341.9,27093159175.0,253921901.1,46040232.04,451308012.9,2683934.365,-1.0,3220666667.0,12199333333.0,731120.0,6.15e+18,6797269543.0,4.152769667
lassen,miniFE.x,0.4666,7348904974.0,15693481427.0,1102934407.0,55211439656.0,515222438.2,58985474.39,917269211.7,3607568.93,-1.0,6529333333.0,24796666667.0,731148.0,6.15e+18,13668534836.0,8.377469667
lassen,miniFE.x,0.25,3689073626.0,7770918447.0,550207870.7,27557974944.0,258324314.2,21817018.3,459675388.5,2329944.358,-1.0,3274666667.0,12424666667.0,731148.0,6.15e+18,6899763431.0,4.220972
lassen,miniFE.x,0.7,11553825911.0,24531176384.0,1732011515.0,86339329854.0,802879818.4,108278138.3,1424371278.0,8061308.568,-1.0,10190000000.0,38770666667.0,731129.3333,6.15e+18,21537218817.0,13.18104967
lassen,miniFE.x,0.3,4612936337.0,9882673666.0,694257429.1,34625485471.0,323303865.2,30438446.74,575808729.0,2866040.864,-1.0,4090666667.0,15552666667.0,731120.0,6.15e+18,8641484024.0,5.269827667
lassen,miniFE.x,1.0333,16749118801.0,35300914920.0,2476751509.0,124665000000.0,1154537134.0,139060193.3,2047801290.0,9276956.579,-1.0,14662000000.0,55893333333.0,731148.0,6.15e+18,34215301575.0,19.87093533
lassen,miniFE.x,0.3333,5560757028.0,11774747267.0,830492201.7,41528889316.0,386968296.9,38558308.31,688556580.7,3651713.63,-1.0,4906666667.0,18670000000.0,731120.0,6.15e+18,10321576159.0,6.320296
lassen,miniFE.x,1.3666,22857090734.0,48107961595.0,3365682244.0,169633000000.0,1638269879.0,169749183.5,2811353882.0,10212408.43,-1.0,19945333333.0,76483333333.0,731148.0,6.15e+18,43055349139.0,26.32588133
lassen,miniFE.x,0.4166,6509008784.0,13824766313.0,976645118.1,48518251876.0,451368865.8,51576379.07,797802154.5,3401934.004,-1.0,5722666667.0,21800666667.0,731120.0,6.15e+18,12130073627.0,7.433092667
lassen,miniFE.x,1.8333,29870957647.0,62795328553.0,4381851019.0,221775000000.0,2055311294.0,249750559.2,3644847832.0,14637416.48,-1.0,26040000000.0,99448000000.0,731120.0,6.15e+18,60972070522.0,35.45465433
lassen,miniFE.x,0.4666,7452749298.0,15691580288.0,1105677698.0,55487631873.0,516111041.1,49028858.94,916795274.8,3455743.348,-1.0,6539333333.0,24910666667.0,731120.0,6.15e+18,13745714233.0,8.445286
lassen,miniFE.x,0.1333,1813438220.0,3913750543.0,280774148.5,13781803103.0,130045752.4,26386783.05,232580516.6,1082810.346,-1.0,1642000000.0,6226000000.0,731120.0,6.15e+18,3425779269.0,2.127549
lassen,miniFE.x,0.2,2778805491.0,5935041960.0,406455150.1,20748540612.0,193741942.0,39504339.82,345124594.1,2137905.771,-1.0,2458000000.0,9334000000.0,731148.0,6.15e+18,5162579868.0,3.190278333
lassen,miniFE.x,0.2666,4130637440.0,8764124729.0,620416141.9,31001885034.0,290193239.1,40132198.51,517762292.0,2719524.435,-1.0,3680000000.0,13952666667.0,731129.3333,6.15e+18,7728990808.0,4.723779667
lassen,miniFE.x,0.05,420682614.8,869546374.4,65676318.84,3152541450.0,28607142.89,3129108.524,52730397.7,463741.4658,-1.0,384666666.7,1444000000.0,731148.0,6.15e+18,793007800.8,0.492675
lassen,miniFE.x,0.1166,1539641831.0,3218887265.0,232530026.0,11533776075.0,101426223.8,9135771.699,194727863.9,773759.2854,-1.0,1386666667.0,5244000000.0,731120.0,6.15e+18,2882742028.0,1.768789667
lassen,miniFE.x,0.0666,670894114.3,1472184591.0,109107486.1,5125221250.0,44907270.26,17092267.21,87735796.01,1457380.593,-1.0,618666666.7,2333333333.0,731148.0,6.15e+18,1283570004.0,0.783536667
lassen,miniFE.x,0.0833,1026085006.0,2191960935.0,156751807.7,7862081353.0,68730158.93,6950573.492,132510852.6,860686.6113,-1.0,926000000.0,3507333333.0,731120.0,6.15e+18,1941059571.0,1.178575
