machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec)
lassen,kripke.exe,0.0333,14298679.17,19214730.89,13474730.07,89849380.31,1754384.823,20684529.74,1152300.452,4069550.075,-1.0,666666.6667,40000000.0,731129.3333,6.15e+18,34616353.02,0.049171
lassen,kripke.exe,0.0333,28885223.01,56596994.25,70853352.48,259636876.3,10347630.5,67855210.59,6991795.25,10183664.14,-1.0,666666.6667,67333333.33,731148.0,6.15e+18,107035683.2,0.095887333
lassen,kripke.exe,0.05,26848887.26,72849394.84,89572258.48,291994952.5,7567847.777,56713437.03,6955850.417,18644141.21,-1.0,666666.6667,63333333.33,731120.0,6.15e+18,97485373.56,0.091236
lassen,kripke.exe,0.05,27904733.46,72583536.9,82421064.07,231194253.0,10732086.22,62679241.16,6146370.532,13773219.07,-1.0,666666.6667,63333333.33,731138.6667,6.15e+18,133674857.8,0.099021667
lassen,kripke.exe,0.0333,31517908.69,67567934.32,65459905.47,265600037.3,7431058.301,89031762.87,6287402.985,16565311.66,-1.0,666666.6667,67333333.33,731148.0,6.15e+18,105805506.0,0.102079
lassen,kripke.exe,0.0333,32606845.99,67785336.7,82740214.49,262598363.5,9621916.504,88314372.08,5794515.821,16554348.36,-1.0,666666.6667,67333333.33,731120.0,6.15e+18,121714278.4,0.092179
lassen,kripke.exe,0.0333,33378362.76,176374178.6,172484710.3,397768449.4,15226256.89,149871446.5,6708167.89,34411884.43,-1.0,666666.6667,80666666.67,731148.0,6.15e+18,168812111.4,0.131120333
lassen,kripke.exe,0.05,37800667.46,134693311.3,168898151.3,406933725.9,15087066.88,135502144.4,5921208.269,34291750.37,-1.0,666666.6667,79333333.33,731129.3333,6.15e+18,205928478.8,0.142467
lassen,kripke.exe,0.05,38944962.5,127876367.2,161502239.3,358060408.8,15927764.39,137540485.0,8242891.333,33737928.32,-1.0,666666.6667,74000000.0,731129.3333,6.15e+18,203426787.0,0.145772667
lassen,kripke.exe,0.05,39768528.73,121863450.7,160927081.8,406641959.2,16409753.82,208003936.9,5607405.201,40792193.11,-1.0,666666.6667,81333333.33,731148.0,6.15e+18,183855162.4,0.150713
lassen,kripke.exe,0.05,41665958.56,139329731.3,175740566.2,422654113.2,15748297.82,213655950.1,5472730.199,40764728.46,-1.0,1333333.333,94666666.67,731138.6667,6.15e+18,194111335.1,0.156342
lassen,kripke.exe,0.0333,22860315.54,46914668.93,43328565.84,167603619.5,5738779.171,45841051.38,6678388.196,7556066.24,-1.0,666666.6667,59333333.33,731120.0,6.15e+18,75212903.1,0.065195333
lassen,kripke.exe,0.0333,23088423.61,82653815.14,54907383.61,163668718.6,5326680.135,35728650.15,13116037.01,8517741.799,-1.0,666666.6667,61333333.33,731148.0,6.15e+18,81508889.62,0.061026667
lassen,kripke.exe,0.0333,21389191.9,53448020.0,47468581.42,194009414.3,5831503.563,34811950.66,7170715.572,8381102.163,-1.0,666666.6667,56666666.67,731129.3333,6.15e+18,71635465.42,0.064119667
lassen,kripke.exe,0.0333,17985606.17,105306022.2,62233536.7,209212850.5,5045676.322,49448541.73,3700028.416,9348499.698,-1.0,666666.6667,62000000.0,731148.0,6.15e+18,71804710.97,0.077304333
lassen,kripke.exe,0.0333,24422720.26,69971861.26,61580582.34,221420351.7,6688915.1,33038244.27,1698539.703,8982747.083,-1.0,666666.6667,68666666.67,731138.6667,6.15e+18,83379447.88,0.082053
lassen,kripke.exe,0.0333,22408885.06,14261602.25,26377070.19,107375839.9,2746699.341,30220354.11,1505796.485,4302245.297,-1.0,666666.6667,52000000.0,731120.0,6.15e+18,49259239.0,0.069173333
lassen,kripke.exe,0.0333,19639158.98,26044835.72,27386827.61,134639854.4,2443190.352,22843715.24,3499975.916,5049044.543,-1.0,666666.6667,52666666.67,731138.6667,6.15e+18,70985404.97,0.065532667
lassen,kripke.exe,0.0333,19636677.02,28674923.56,42690674.13,144681819.2,2639068.252,50351750.7,2191382.217,7016260.564,-1.0,666666.6667,50000000.0,731120.0,6.15e+18,67016611.94,0.069147333
lassen,kripke.exe,0.0333,24315320.86,28111580.05,54855978.53,171445033.1,1760782.844,50964939.09,1661352.486,5186653.412,-1.0,666666.6667,58000000.0,731148.0,6.15e+18,65147232.72,0.067451
lassen,kripke.exe,0.05,22930668.79,30455432.19,64759545.87,160824746.6,3668603.719,62275516.78,3478680.44,8073729.724,-1.0,666666.6667,60000000.0,731129.3333,6.15e+18,80755608.85,0.056919667
lassen,kripke.exe,0.05,30348628.22,21005006.4,62592271.06,167361255.4,3163275.46,68205917.34,3811798.437,11634056.37,-1.0,666666.6667,62000000.0,731129.3333,6.15e+18,90717175.69,0.078880333
lassen,kripke.exe,0.05,26158817.04,29708091.43,61270638.04,216256200.8,2660594.092,80592623.6,2755186.655,10850999.53,-1.0,666666.6667,66000000.0,731148.0,6.15e+18,86739760.01,0.088871333
lassen,kripke.exe,0.05,20761324.79,53373980.79,52619952.7,187240106.2,2263046.955,98116804.07,3532852.012,9021645.305,-1.0,666666.6667,62000000.0,731138.6667,6.15e+18,116738608.4,0.097422
lassen,kripke.exe,0.05,31779232.19,29840405.19,94835841.51,194624475.9,6121927.507,72451460.32,1688576.47,13139916.88,-1.0,666666.6667,72000000.0,731120.0,6.15e+18,137158040.6,0.109312
lassen,kripke.exe,0.05,32624325.42,27658198.48,78637898.94,208188900.2,6353601.332,89362554.71,4573931.871,14392362.81,-1.0,1333333.333,71333333.33,731129.3333,6.15e+18,130119728.0,0.095231667
lassen,kripke.exe,0.0333,17636079.04,23010770.46,35146408.26,104524774.4,2182022.454,5684265.11,824266.035,3570777.244,-1.0,666666.6667,49333333.33,731120.0,6.15e+18,56384864.32,0.062574
lassen,kripke.exe,0.0333,19002154.09,30127761.88,23257255.94,114610967.5,2252537.583,22077090.17,3846454.019,1682373.665,-1.0,666666.6667,49333333.33,731120.0,6.15e+18,50258607.06,0.050586333
lassen,kripke.exe,0.0333,18983297.41,19664147.42,25055578.51,113458692.7,3252902.211,11131547.64,5214657.712,4362294.102,-1.0,666666.6667,45333333.33,731120.0,6.15e+18,40191948.56,0.045689
lassen,kripke.exe,0.0333,21386904.76,26126583.2,33910346.46,153185724.5,2232741.225,15627617.36,574887.964,2732575.218,-1.0,666666.6667,51333333.33,731148.0,6.15e+18,63809312.12,0.05412
lassen,kripke.exe,0.0333,21157348.65,22715649.63,25689443.72,107386987.2,2356833.92,30969500.7,1966896.907,4749527.999,-1.0,666666.6667,52666666.67,731148.0,6.15e+18,60526635.42,0.055866333
lassen,kripke.exe,0.05,51963572.1,73102908.43,88201828.78,308225890.4,8548049.57,65643905.68,5838681.931,14314818.93,-1.0,666666.6667,121333333.3,731120.0,6.15e+18,185676633.8,0.11389
lassen,kripke.exe,0.05,49989247.68,64794097.22,98626663.29,308228136.8,5727863.276,82411711.52,4765954.31,14288107.06,-1.0,666666.6667,132666666.7,731120.0,6.15e+18,135948600.6,0.110427333
lassen,kripke.exe,0.05,57228852.78,45264437.45,124383117.1,372231293.0,7467816.316,97227761.97,5662719.095,15868165.4,-1.0,666666.6667,126000000.0,731129.3333,6.15e+18,173794121.1,0.120387333
lassen,kripke.exe,0.05,56749580.47,64842025.92,93314411.4,347302632.4,8102491.385,89105527.64,3693430.946,18076324.27,-1.0,1333333.333,140666666.7,731138.6667,6.15e+18,182536955.8,0.133602333
lassen,kripke.exe,0.0666,63059117.52,72479501.29,115709420.7,356554378.0,8564758.119,112589227.4,3199988.144,18976568.13,-1.0,1333333.333,136666666.7,731148.0,6.15e+18,163687524.4,0.157464333
lassen,kripke.exe,0.0666,64600768.18,65469443.66,152058676.9,448927417.4,9986009.717,161139429.6,4336024.676,28640171.94,-1.0,1333333.333,142666666.7,731120.0,6.15e+18,214306855.8,0.162963
lassen,kripke.exe,0.0833,60831246.94,54965372.68,156860361.9,422033881.9,9796920.823,161603097.3,4140335.346,30234670.82,-1.0,1333333.333,144666666.7,731120.0,6.15e+18,224628030.7,0.191318333
lassen,kripke.exe,0.0666,75974634.08,30487233.75,146360430.9,467277811.9,12302206.35,234347718.0,4809180.307,36948846.6,-1.0,1333333.333,156000000.0,731129.3333,6.15e+18,242258452.4,0.194604333
lassen,kripke.exe,0.0666,74317789.15,81649931.18,188749788.9,462022923.0,14552096.21,170638386.6,6805057.359,37964579.18,-1.0,1333333.333,161333333.3,731120.0,6.15e+18,292938076.4,0.204705667
lassen,kripke.exe,0.0833,83140586.82,85818722.85,213197652.5,561734852.2,14419220.92,267318667.4,4060659.104,41774700.52,-1.0,1333333.333,182000000.0,731148.0,6.15e+18,256267523.1,0.207533
lassen,kripke.exe,0.0333,46888319.94,54919885.59,64844254.9,275490579.3,5553977.342,39639442.75,2797550.75,7382367.529,-1.0,666666.6667,122666666.7,731148.0,6.15e+18,132491801.4,0.088835
lassen,kripke.exe,0.05,50359846.03,66180131.44,67756451.97,316482311.4,6254893.975,54368378.96,1831586.091,6701938.22,-1.0,666666.6667,108000000.0,731120.0,6.15e+18,134698226.8,0.092031333
lassen,kripke.exe,0.0333,46440151.12,65720147.57,65695651.84,305418512.9,5962502.648,42679383.73,2893432.043,6261160.129,-1.0,666666.6667,116000000.0,731120.0,6.15e+18,161449435.3,0.107071333
lassen,kripke.exe,0.05,46751571.01,60082671.05,72745429.74,286003742.3,6023462.677,29206477.31,3584779.324,6715534.032,-1.0,666666.6667,124666666.7,731129.3333,6.15e+18,121884030.3,0.098910667
lassen,kripke.exe,0.0666,56641761.72,53725884.01,55062549.22,270495465.5,8283037.05,40492154.23,3169512.46,10273267.89,-1.0,666666.6667,118000000.0,731148.0,6.15e+18,112444696.5,0.107702333
lassen,kripke.exe,0.0333,10455570.21,40811988.16,31248567.38,89337562.59,3363235.082,36538243.99,4442505.418,5044417.325,-1.0,666666.6667,26666666.67,731120.0,6.15e+18,73389883.93,0.044347
lassen,kripke.exe,0.0333,10853028.0,51883246.89,40633317.93,127883860.6,1846055.205,47993028.6,1568081.281,9029696.535,-1.0,666666.6667,27333333.33,731129.3333,6.15e+18,35336118.9,0.055511667
lassen,kripke.exe,0.0333,10449482.82,24693572.42,23538845.1,79719391.86,3520186.269,20341784.68,1706473.774,4586566.648,-1.0,666666.6667,29333333.33,731120.0,6.15e+18,49756077.8,0.052306667
lassen,kripke.exe,0.0333,12516435.28,31556485.04,32779961.59,119238763.0,2830436.779,26246734.14,1623449.494,7411129.788,-1.0,666666.6667,27333333.33,731129.3333,6.15e+18,48784586.68,0.057252
lassen,kripke.exe,0.05,13623329.01,17766380.45,25781332.25,109078279.1,2448352.726,41181409.94,2114695.744,7557799.669,-1.0,666666.6667,26666666.67,731120.0,6.15e+18,37995919.82,0.045863667
lassen,kripke.exe,0.0333,15263819.9,45929119.78,64240792.26,182232240.9,2698192.581,48763243.73,2039594.017,14636154.08,-1.0,666666.6667,32000000.0,731148.0,6.15e+18,69106728.03,0.070696667
lassen,kripke.exe,0.05,12492607.64,33671612.5,38623054.43,131797433.7,4307799.095,58117335.65,3756501.409,8836552.553,-1.0,666666.6667,34666666.67,731120.0,6.15e+18,63901896.13,0.066993
