machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,machine1
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,10228000000,24614000000,7956000000,75516000000,234000000,204000000,10000000,8000000,4041983,14465784000,10330134000,37771,2219491,1170000000,9.2664,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,11170000000,26890000000,8692000000,82486000000,272000000,224000000,12000000,6000000,4415216,15793696000,11283377000,37771,2223938,1330000000,10.287184,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,11172000000,26888000000,8692000000,82484000000,220000000,224000000,10000000,6000000,4414645,15801578000,11284240000,37771,2223938,1308000000,8.93961,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,12566000000,30246000000,9778000000,92782000000,310000000,252000000,12000000,8000000,4965776,17768577000,12697721000,37771,2230463,1446000000,9.189797,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,12568000000,30246000000,9778000000,92780000000,336000000,250000000,12000000,8000000,4966253,17772513000,12693415000,37771,2230463,1480000000,8.648076,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,13582000000,32702000000,10572000000,1.00E+11,270000000,272000000,14000000,10000000,5366379,19209515000,13718615000,37771,2235223,1600000000,9.001059,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,13582000000,32694000000,10568000000,1.00E+11,330000000,268000000,14000000,10000000,5366214,19213326000,13715676000,37771,2235222,1588000000,8.942111,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,16596000000,67398000000,24292000000,1.98E+11,554000000,606000000,34000000,22000000,15302116,68484370000,37906470000,37771,2188660,5098000000,3.8293576,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,16594000000,67392000000,24292000000,1.98E+11,574000000,604000000,38000000,22000000,15301633,68483150000,37893010000,37771,2188660,5152000000,3.8537977,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,19312000000,78470000000,28272000000,2.30E+11,660000000,704000000,38000000,24000000,17830456,79734776000,44082995000,37771,2191346,5984000000,3.666625,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,19318000000,78474000000,28276000000,2.30E+11,638000000,704000000,38000000,22000000,17830366,79736080000,44079178000,37771,2191345,6088000000,3.5920892,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,20846000000,84638000000,30500000000,2.48E+11,718000000,760000000,44000000,26000000,19215046,85985980000,47484730000,37771,2192868,6482000000,0.80775446,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,20840000000,84634000000,30492000000,2.48E+11,696000000,760000000,48000000,28000000,19215052,85986990000,47490840000,37771,2192869,6544000000,0.78848374,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,22568000000,91706000000,33040000000,2.69E+11,784000000,826000000,56000000,30000000,20841196,93175950000,51444974000,37771,2194674,6918000000,0.8947368,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,22590000000,91720000000,33050000000,2.69E+11,752000000,824000000,46000000,26000000,20847380,93176580000,51446070000,37771,2194674,6982000000,0.9107468,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,25314000000,1.03E+11,37036000000,3.01E+11,878000000,924000000,54000000,34000000,23357824,1.04E+11,57616458000,37771,2197356,7964000000,0.9840952,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,25324000000,1.03E+11,37040000000,3.01E+11,840000000,924000000,48000000,30000000,23356744,1.04E+11,57611952000,37771,2197356,7890000000,0.9840952,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,27638000000,1.12E+11,40434000000,3.29E+11,926000000,1008000000,56000000,34000000,25498932,1.14E+11,62877930000,37771,2199676,8576000000,1.0434783,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,27632000000,1.12E+11,40434000000,3.29E+11,926000000,1006000000,64000000,34000000,25499510,1.14E+11,62892310000,37771,2199675,8454000000,1.0588547,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,2.86E+11,1.36E+12,4.89E+11,3.91E+12,20022000000,13924000000,1824000000,1800000000,249981660,1.43E+12,7.50E+11,37771,2210881,1.12E+11,0.10050382,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,2.86E+11,1.36E+12,4.89E+11,3.91E+12,19866000000,13894000000,1700000000,1720000000,249901200,1.43E+12,7.50E+11,37771,2210881,1.11E+11,0.10113553,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,,,,,22928000000,15918000000,2164000000,1942000000,,,,37771,2216434,1.27E+11,0.10436676,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,,,,,22854000000,15880000000,2046000000,1938000000,286900770,1.63E+12,8.58E+11,37771,2216432,1.26E+11,0.104067236,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,270000000,370000000,106000000,1272000000,2000000,0,0,0,175215,161233230,116009900,37771,2173738,12000000,65.56457,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,270000000,368000000,106000000,1272000000,4000000,0,0,0,174251,160404200,116615490,37771,2173739,14000000,130.51807,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,314000000,430000000,124000000,1482000000,4000000,0,0,0,203407,189095070,136410160,37771,2174048,14000000,65,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,314000000,430000000,124000000,1482000000,4000000,0,0,0,204461,189000930,136132140,37771,2174046,14000000,87.08709,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,360000000,492000000,142000000,1692000000,4000000,0,0,0,232186,215808720,155734800,37771,2174351,18000000,120.61862,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,360000000,492000000,142000000,1692000000,4000000,0,0,0,231261,213268600,154300640,37771,2174351,16000000,72,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,404000000,552000000,158000000,1902000000,6000000,0,0,0,261358,240836530,174050500,37771,2174657,20000000,116.615616,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,404000000,552000000,158000000,1900000000,6000000,0,0,0,260847,240919200,174391170,37771,2174658,18000000,116.615616,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,448000000,614000000,176000000,2112000000,4000000,2000000,0,0,291033,268238830,193661800,37771,2174959,22000000,127.627625,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,446000000,614000000,176000000,2114000000,6000000,2000000,0,0,291211,268352320,193840160,37771,2174962,20000000,127.627625,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,492000000,676000000,194000000,2322000000,6000000,2000000,0,0,318597,294705150,212096110,37771,2175330,24000000,98.666,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,492000000,672000000,194000000,2320000000,6000000,2000000,0,0,317967,293128220,212070350,37771,2175330,24000000,74.07357,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1042000000,2424000000,776000000,7526000000,44000000,20000000,0,0,419863,1418846000,1017911230,37771,2175633,114000000,13.666,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1042000000,2424000000,776000000,7526000000,44000000,20000000,0,0,420220,1420711400,1017222400,37771,2175633,108000000,13.666,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1216000000,2828000000,906000000,8782000000,50000000,22000000,0,0,490468,1655664800,1184027900,37771,2176245,134000000,15.666,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1216000000,2826000000,906000000,8780000000,52000000,22000000,0,0,490091,1654315300,1186637200,37771,2176245,134000000,11.51051,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1386000000,3224000000,1034000000,10012000000,28000000,26000000,0,0,559471,1884760300,1353871700,37771,2176853,156000000,16,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1388000000,3226000000,1034000000,10014000000,36000000,26000000,0,0,559651,1886199600,1350636200,37771,2176853,150000000,12.261261,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1560000000,3628000000,1162000000,11266000000,34000000,30000000,0,0,629824,2123626500,1525678300,37771,2177525,176000000,18,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1560000000,3628000000,1162000000,11266000000,66000000,30000000,0,0,628809,2121870800,1522905300,37771,2177526,156000000,15.515015,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1734000000,4032000000,1292000000,12518000000,72000000,32000000,0,0,698558,2353535000,1689966200,37771,2178134,192000000,11.804321,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1732000000,4030000000,1290000000,12516000000,34000000,32000000,0,0,699465,2359745500,1689886600,37771,2178135,186000000,19.666,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1906000000,4434000000,1420000000,13768000000,36000000,36000000,0,0,769008,2594290000,1856228400,37771,2178808,214000000,16.015015,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,1908000000,4434000000,1422000000,13772000000,72000000,36000000,0,0,769289,2592575000,1856787300,37771,2178808,212000000,15.765766,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,9136000000,29980000000,9994000000,88842000000,328000000,358000000,18000000,16000000,1484337,19493038000,13974828000,37771,2184484,1602000000,2.1252813,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,2272000000,9294000000,3240000000,26382000000,88000000,84000000,4000000,2000000,2306746,9268968000,4217693400,37771,2173742,646000000,3.7773333,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,2270000000,9292000000,3238000000,26380000000,92000000,84000000,4000000,2000000,2306971,9270039000,4218867700,37771,2173742,642000000,5.574614,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,2646000000,10828000000,3774000000,30734000000,92000000,98000000,4000000,2000000,2685867,10802153000,4915589600,37771,2174048,750000000,4.8762193,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,2646000000,10828000000,3774000000,30734000000,136000000,98000000,4000000,2000000,2686101,10797169000,4915747300,37771,2174049,758000000,6.0034304,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,3020000000,12362000000,4308000000,35092000000,164000000,112000000,6000000,2000000,3065892,12333546000,5613524500,37771,2174353,842000000,5.555333,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,3018000000,12362000000,4308000000,35092000000,120000000,112000000,4000000,2000000,3064000,12331430000,5620710400,37771,2174353,866000000,5.6264067,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,3394000000,13896000000,4842000000,39444000000,120000000,126000000,6000000,4000000,3442562,13863268000,6311310000,37771,2174660,970000000,5,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,3394000000,13894000000,4842000000,39442000000,124000000,126000000,8000000,4000000,3443986,13861510000,6319452000,37771,2174660,970000000,5.555333,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,3768000000,15428000000,5376000000,43792000000,134000000,142000000,6000000,4000000,3822783,15393082000,7008122400,37771,2174963,1074000000,5.0018005,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,3768000000,15426000000,5374000000,43792000000,134000000,140000000,6000000,2000000,3821881,15393527000,7010856400,37771,2174962,1078000000,5.5018005,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,3768000000,15428000000,5376000000,43790000000,138000000,142000000,6000000,2000000,3822773,15394488000,7008865300,37771,2174962,1066000000,5.4021606,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,4142000000,16964000000,5912000000,48152000000,154000000,154000000,8000000,4000000,4202324,16925918000,7707252700,37771,2175329,1172000000,9.819967,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,4146000000,16968000000,5914000000,48156000000,148000000,154000000,6000000,4000000,4200832,16924577000,7705228300,37771,2175330,1174000000,9.819967,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,22318000000,1.09E+11,38038000000,3.03E+11,1740000000,1130000000,172000000,168000000,21051648,1.13E+11,49144488000,37771,2174359,8330000000,0.1333,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,33326000000,1.63E+11,56852000000,4.53E+11,2572000000,1692000000,276000000,252000000,31282624,1.69E+11,73493060000,37770,2175638,12484000000,0.08986719,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,33330000000,1.63E+11,56856000000,4.53E+11,2584000000,1692000000,228000000,230000000,31275432,1.69E+11,73481660000,37771,2175640,12440000000,0.102277376,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,38854000000,1.91E+11,66278000000,5.28E+11,3032000000,1974000000,288000000,282000000,36370260,1.97E+11,85664104000,37771,2176252,14542000000,0.08738203,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,38852000000,1.91E+11,66276000000,5.28E+11,2988000000,1972000000,270000000,268000000,36479664,1.97E+11,85706960000,37771,2176252,14542000000,0.09897225,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,44266000000,2.17E+11,75498000000,6.01E+11,3424000000,2248000000,284000000,298000000,41450416,2.25E+11,97609050000,37771,2176861,16520000000,0.102564104,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,44222000000,2.17E+11,75478000000,6.01E+11,3412000000,2250000000,328000000,284000000,41489384,2.25E+11,97600050000,37771,2176861,16574000000,0.09089556,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,49638000000,2.44E+11,84830000000,6.76E+11,3856000000,2528000000,360000000,326000000,46737692,2.53E+11,1.10E+11,37771,2177534,18468000000,0.08592322,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,49756000000,2.44E+11,84884000000,6.76E+11,3848000000,2530000000,332000000,330000000,46611864,2.53E+11,1.10E+11,37771,2177534,18574000000,0.08395548,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,55258000000,2.71E+11,94288000000,7.51E+11,4258000000,2800000000,344000000,370000000,51952630,2.81E+11,1.22E+11,37771,2178142,20708000000,0.081083275,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,55252000000,2.71E+11,94284000000,7.51E+11,4264000000,2806000000,366000000,360000000,51904790,2.81E+11,1.22E+11,37771,2178142,20706000000,0.08901492,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,55268000000,2.71E+11,94290000000,7.51E+11,4316000000,2806000000,368000000,356000000,51848336,2.81E+11,1.22E+11,37771,2178142,20660000000,0.08781318,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,55288000000,2.71E+11,94300000000,7.51E+11,4296000000,2806000000,376000000,358000000,51752400,2.81E+11,1.22E+11,37771,2178142,20728000000,0.060812455,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,60728000000,2.98E+11,1.04E+11,8.26E+11,4724000000,3086000000,408000000,448000000,57230460,3.09E+11,1.34E+11,37771,2178816,22796000000,0.055216078,corona
quartz,0.41531262,0.8079886,1.2476676,0.93389076,0.8706516,0.8238732,1.2180394,-0.15215927,-0.67092264,1.0573508,-0.80555224,-1.2442333,-0.28433076,0.6020206,-0.64750105,1,60786000000,2.98E+11,1.04E+11,8.26E+11,4736000000,3090000000,412000000,414000000,57060700,3.09E+11,1.34E+11,37771,2178816,22602000000,0.061703704,corona
