0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0.61295104,0.34682995,1.6782826,0.07946921,1.7792003,-0.5559766,0.6845854,0.68231475,0.16617289,0.07798822,0.2108025,0.3186705,0.24108769,0.20946151,0.27125505,0.2919067,0.26245382,0.28775248,0.17197976,0.29371932,0.28034166,0.008235455,0.09431439,0.18458174,0.15347654,0.13105394,0.41993207,0.28333762,0.2070515,0.18918194,0.20412822,0.30807626,0.20129886,0.28013414,0.33450672,0.05565323,0.25706157,0.06620748,0.06150011,0.23079519,0.09323066,0.22712229,0.18853056,0.05526618,0.11041076,0.18089028,0.21875067,0.20136824,0.19907895,0.090950094,0.18999285,0.19693775,0.08662094,0.19847642,0.18586458,0.21024844,0.20035931,0.24918449,0.3175438,0.20058274,0.11311321,0.021732505,0.27529925,0.2773307,0.18368363,0.35291022,0.27474666,0.22922677,0.1816571,0.25415698,0.31750357,0.05142623,0.32247525,0.20251259
