machine,app,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),duration_ratio_1_2
corona,laghos,1.6666,8000000.0,112843000000.0,31050173398.0,20000000.0,862268.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547452.0,3142443.0,200489000000.0,0.010003,0.16998679947197887
corona,laghos,1.6666,12000000.0,111552000000.0,31052998980.0,26000000.0,1403700960.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544424.0,3142443.0,5898040.0,94.540164,0.4500180007200288
corona,laghos,1.7,10000000.0,3985228.0,31862549362.0,24000000.0,559173.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539828.0,3143926.0,199756000000.0,0.005002,0.16664705882352943
corona,laghos,1.6833,4000000.0,115159000000.0,31717864996.0,16000000.0,412678.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538332.0,3143926.0,175160000000.0,95.853158,0.47525693578090655
corona,laghos,1.7666,71796000000.0,3332615.0,33627904459.0,42000000.0,297059.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538284.0,3147149.0,186008000000.0,99.508707,0.1792143099739613
corona,laghos,1.75,4000000.0,120589000000.0,33118128627.0,32000000.0,1583346650.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538296.0,3147149.0,209289000000.0,98.919871,0.4571428571428572
corona,laghos,1.8333,4000000.0,125409000000.0,1094146.0,18000000.0,1722431740.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,536764.0,3151806.0,220840000000.0,0.005002,0.16363933889707086
corona,laghos,1.85,10000000.0,12023496.0,1087019.0,32000000.0,1747749803.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544424.0,3151806.0,219144000000.0,104.503624,0.4414054054054054
corona,laghos,1.9666,6000000.0,3260824.0,37299752544.0,34000000.0,1689920916.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538320.0,3157113.0,233560000000.0,0.005002,0.6271229533204516
corona,laghos,1.95,12000000.0,3926143.0,36536642269.0,22000000.0,533793.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539840.0,3157113.0,28932633144.0,0.005002,0.529897435897436
corona,laghos,2.0666,6000000.0,11882345.0,38948280110.0,52000000.0,1720494951.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544424.0,3163173.0,225340000000.0,0.005002,0.5806638923836251
corona,laghos,2.0666,16000000.0,4038946.0,39025323481.0,58000000.0,1793337064.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547093.0,3163173.0,27688161778.0,117.6625,0.5
corona,laghos,2.2,4000000.0,3979202.0,2209508.0,22000000.0,1839825126.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547476.0,3169028.0,263892000000.0,149.440537,0.5529999999999999
corona,laghos,2.1833,6000000.0,11977263.0,41144659490.0,26000000.0,1848109829.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547452.0,3169029.0,28293486575.0,124.951271,0.5877799661063529
corona,laghos,2.2833,18000000.0,7743742.0,42627321915.0,28000000.0,1908666675.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539804.0,3173665.0,247857000000.0,129.567349,0.5620374020058687
corona,laghos,2.2833,8000000.0,4044885.0,42791199812.0,28000000.0,2002225582.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547464.0,3173665.0,271619000000.0,129.99828,0.5547234266193667
corona,laghos,2.35,12000000.0,4078710.0,43850359180.0,36000000.0,575424.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547500.0,3176898.0,283748000000.0,134.101269,0.5602553191489361
corona,laghos,2.3166,16000000.0,3937238.0,1091895.0,32000000.0,1130656.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539840.0,3176898.0,284468000000.0,134.100653,0.568332901666235
corona,laghos,2.4,6000000.0,164546000000.0,45050251368.0,34000000.0,796453.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,545561.0,3179335.0,27991436076.0,0.005002,0.5555416666666667
corona,laghos,2.3833,8000000.0,7931071.0,44982162772.0,44000000.0,1983632244.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,545980.0,3179334.0,286247000000.0,162.634574,0.5594343976838836
corona,laghos,2.45,8000000.0,3922278.0,46376911430.0,32000000.0,674345.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544412.0,3182831.0,295955000000.0,0.010005,0.5646122448979591
corona,laghos,2.45,12000000.0,4023779.0,46221894099.0,50000000.0,913724.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538284.0,3182831.0,33667581776.0,140.018064,0.4693877551020407
corona,laghos,2.55,12000000.0,3891513.0,48042641190.0,44000000.0,942469.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538308.0,3186937.0,301108000000.0,145.144412,0.5294117647058825
corona,laghos,2.5333,16000000.0,175545000000.0,48228096363.0,46000000.0,1977058752.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544400.0,3186937.0,300728000000.0,0.005002,0.45395334149133537
corona,laghos,2.6166,20000000.0,8426174.0,49677798037.0,46000000.0,2269144855.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544424.0,3191022.0,314630000000.0,150.039323,0.5159367117633571
corona,laghos,2.6333,10000000.0,3915735.0,1087044.0,42000000.0,585435.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547452.0,3191022.0,315218000000.0,0.005003,0.5316522993961948
corona,laghos,2.9333,22000000.0,3271928.0,56330532883.0,26000000.0,2688485149.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547093.0,3206762.0,353600000000.0,0.010004,0.4886305526199161
corona,laghos,2.9333,10000000.0,3310515.0,56560080725.0,52000000.0,174596.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,542880.0,3206761.0,354231000000.0,199.405428,0.48293730610575125
corona,laghos,0.7,26852000000.0,45008137399.0,12044190628.0,2000000.0,168550.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541348.0,3078456.0,79151710881.0,0.005002,2.0475714285714286
corona,laghos,0.6833,2000000.0,44427354938.0,11985647232.0,2000000.0,523608071.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,535220.0,3078456.0,79605839279.0,43.989369,2.048880433191863
corona,laghos,0.85,2000000.0,56013764173.0,14982618602.0,4000000.0,2249846224.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539840.0,3082785.0,98932397312.0,46.788506,1.7254117647058822
corona,laghos,0.85,33480000000.0,56315863903.0,15033350135.0,4000000.0,2264274215.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538308.0,3082785.0,87576370671.0,46.788398,1.686235294117647
corona,laghos,1.0333,4000000.0,4004038.0,18482751073.0,6000000.0,2772165915.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539816.0,3087968.0,111914000000.0,57.482484,1.451659730959063
corona,laghos,1.0333,41664000000.0,4182102.0,18554274975.0,8000000.0,2824748615.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,542497.0,3087968.0,121711000000.0,57.306658,1.2419432884931771
corona,laghos,1.2,4000000.0,4059994.0,1068813.0,174876000000.0,968575570.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547452.0,3092362.0,140527000000.0,77.395378,1.25
corona,laghos,1.2,4000000.0,80582571180.0,21518708427.0,8000000.0,3347934119.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541348.0,3092362.0,131070000000.0,66.738528,1.0555
corona,laghos,1.3166,54146000000.0,90501340996.0,24060798590.0,4000000.0,1058946715.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539421.0,3096203.0,158960000000.0,74.777171,1.2658362448731582
corona,laghos,1.3333,4000000.0,4072922.0,24190936776.0,8000000.0,3722364632.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547464.0,3096203.0,158743000000.0,74.796381,1.2250056251406285
corona,laghos,1.4333,2000000.0,98082626424.0,26151367867.0,2000000.0,1085683462.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547464.0,3099499.0,153883000000.0,81.043102,1.1627712272378428
corona,laghos,1.45,58386000000.0,7938559.0,25995252347.0,10000000.0,2798710983.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538308.0,3099499.0,168289000000.0,81.241872,1.160896551724138
corona,laghos,2.1833,6000000.0,168967000000.0,38620525465.0,6000000.0,342645.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539433.0,3104482.0,275476000000.0,125.642998,0.8244400677872945
corona,laghos,2.1666,4000000.0,9044158.0,38743988284.0,4000000.0,1560545113.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,541336.0,3104482.0,272502000000.0,125.709251,0.8307947936859597
corona,laghos,3.25,6000000.0,226389000000.0,51670732176.0,12000000.0,456046.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547464.0,3119116.0,368721000000.0,0.005002,0.5794769230769231
corona,laghos,2.9,6000000.0,227892000000.0,51842685778.0,4000000.0,2138686069.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538284.0,3119116.0,370113000000.0,167.992934,0.6551724137931034
corona,laghos,4.0166,4000000.0,279915000000.0,64109006305.0,14000000.0,2566254474.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538296.0,3133510.0,462750000000.0,208.605025,0.48961808494746795
corona,laghos,3.6,6000000.0,280303000000.0,64146338856.0,10000000.0,207263.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,539433.0,3133510.0,459332000000.0,0.005002,0.4583333333333333
corona,laghos,3.8833,6000000.0,307499000000.0,69952195941.0,14000000.0,2856503943.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,538320.0,3139369.0,499467000000.0,226.460458,0.5150258800504726
corona,laghos,3.8833,10000000.0,308290000000.0,69975330161.0,20000000.0,2803740740.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,547464.0,3139369.0,479163000000.0,225.885693,0.4162954188447969
