machine,app,ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp
quartz,miniVite,0,0.4058139534728265,0.4071164510132843,0.2876712329166667,0.40618212189406705,0,0,0,0,0.01369863,0.002002848,0.002217917,2.398245771132422e-06,7.588713767550485e-06,0.032470826986666666,0.1995192308151818
quartz,miniVite,0,0.01627907,0.015711645102171778,0.011415525116666667,0.015705931489749803,0,0,0,0,0.01369863,3.773525853540725e-05,0,2.398245771132422e-06,3.7943568837752427e-06,0.032470826986666666,0.39903846163036355
quartz,miniVite,0,0.21154614826134857,0.28041243069752464,0.40625,0.2741019214039261,0,0,0,0,0.921875,0.11637629103506832,0.19164090420908325,0.968573291,0.9686772674147999,0.5925925925925926,0.39903846163036355
quartz,miniVite,0,0.3854651162542708,0.3872458410608414,0.273972603,0.38763575598627936,0,0,0,0,0.01369863,0.012015514051561907,0.008742777,2.398245771132422e-06,8.853499395476e-06,0,0.39903846163036355
quartz,miniVite,0,0.098255814,0.097966728,0.068493151,0.097243108,0,0,0,0,0.01369863,0.000239684,0.000349173,2.398245771132422e-06,5.059142511700324e-06,0.032470826986666666,0.39903846163036355
quartz,miniVite,0,0.25929324128585357,0.3373382624932627,0.5520833333333334,0.34614139507068437,0,0,0,0,0.796875,0.31991578072980814,0.2927395916367891,0.9371464516173942,0.9373574201218423,0.7037037037037037,0.4982007140714419
quartz,miniVite,0,0.075581395,0.076247689,0.054794520549999996,0.076858814,0,0,0,0,0.01369863,0.000839292,0.004487887,2.398245771132422e-06,7.588713767550485e-06,0,0
quartz,miniVite,0,0.3720294331492682,0.45540665436590466,0.7135416666666667,0.4637296364791231,0,0,0,0,0.9375,0.8202701462003508,0.948439931,0.9367827605861175,0.9373617485218529,0.5555555555555556,0.39903846163036355
quartz,miniVite,0,0.3098837210226423,0.3109981515123174,0.21917808216666668,0.31094402665565235,0,0,0,0,0.02739726,0.005864543,0.004839409,2.398245771132422e-06,7.588713767550485e-06,0.032470826986666666,0.1995192308151818
quartz,miniVite,0,0,0,0,0,0,0,0,0,0.01369863,0.000143658,0.000282672,2.398245771132422e-06,3.7943568837752427e-06,0,0.39903846163036355
quartz,miniVite,0,0.29245094477509315,0.38899318393754356,0.6067708333333334,0.36920164986877363,0,0,0,0,0.59375,0.093571646,0.18639783768507923,0.9999999999999999,0.999995673,0.7037037037037037,0.39903846163036355
quartz,miniVite,0,0.43023255809265143,0.430221812,0.3082191780833334,0.42807017531984215,0,0,0,0,0.02739726,0.009789358,0.030048319,2.398245771132422e-06,1.0118285023401081e-05,0.032470826986666666,0.099460037
quartz,miniVite,0,0.026744186,0.026340110913477686,0.018264840183333336,0.026065162899186707,0,0,0,0,0.01369863,0.000118857,0.000506573,2.398245771132422e-06,6.3239281396254045e-06,0.032470826986666666,0.39903846163036355
quartz,miniVite,0,0.36672420059098987,0.45277119919017605,0.625,0.4400976398265357,0,0,0,0,0.953125,0.3294443864190795,0.2649192929672028,0.9999999999999999,0.9999971147077575,0.7037037037037037,0.4982007140714419
quartz,miniVite,0,0.12732558139868003,0.1284658040700041,0.089041096,0.12731829571266884,0,0,0,0,0.01369863,0.002317162,0.002033144,2.398245771132422e-06,6.3239281396254045e-06,0,0.39903846163036355
quartz,miniVite,0,0.3574400436140028,0.46067756471736193,0.765625,0.47802318284157513,0.95,0,0,0,0.75,0.7819271159803203,0.9603245962329943,0.9367838026807631,0.9373603054140849,0.8888888888888888,0.4982007140714419
quartz,miniVite,0,0.22267441850582576,0.22319778185694816,0.15753424658333334,0.22289055970288224,0,0,0,0,0.01369863,0.001700292,0.006289308,2.398245771132422e-06,7.588713767550485e-06,0,0.39903846163036355
quartz,miniVite,0,0.000581395,0.000462107,0,0.000167084,0,0,0,0,0.02739726,7.720859743126024e-06,0.000219162,2.398245771132422e-06,3.7943568837752427e-06,0,0.39903846163036355
quartz,miniVite,0,0.3222928779154088,0.38899318393754356,0.5703125,0.3733944234684262,0,0,0,0,0.5625,0.1167286092055561,0.1901725127462387,0.8742929040684643,0.8747191681820484,0.6296296296296297,0.4982007140714419
quartz,miniVite,0,0.33139534892727485,0.3327171904505246,0.23287671233333335,0.3324979113906145,0,0,0,0,0.01369863,0.008543539,0.030105429,2.398245771132422e-06,1.0118285023401081e-05,0,0.099460037
quartz,miniVite,0,0.070930233,0.07116451,0.052511416,0.071177945,0,0,0,0,0.01369863,0.000127235,0.000447675,2.398245771132422e-06,6.3239281396254045e-06,0.032470826986666666,0.39903846163036355
quartz,miniVite,0,0.20491460756350066,0.2735602472406302,0.5078125,0.28496501663938967,0,0,0,0,0.984375,0.3421473755661366,0.3038359717850779,0.937146973,0.9373588632296104,0.9259259259259259,0.5187979038504831
quartz,miniVite,0,0.14825581396027412,0.14879852126045465,0.10273972600000002,0.14770258975534958,0,0,0,0,0.01369863,0.000987856,0.000946667,2.398245771132422e-06,6.3239281396254045e-06,0.032470826986666666,0.39903846163036355
quartz,miniVite,0,0.2626090116347775,0.35209681147734295,0.71875,0.3585291352514761,0.75,0,0,0,0.828125,0.8444406577080004,0.910958328,0.9371464516173942,0.9373617485218529,0.7777777777777778,0.4982007140714419
quartz,miniVite,0,0.35406976751798436,0.35443622922006274,0.26027397258333335,0.35321637418509405,0,0,0,0,0.01369863,0.002413484,0.006690482,2.398245771132422e-06,5.059142511700324e-06,0,0.099460037
quartz,miniVite,0,0.029069767,0.028650646951713644,0.020547945208333335,0.027736006676476164,0,0,0,0,0.01369863,0,0.000114187,2.398245771132422e-06,5.059142511700324e-06,0,0.39903846163036355
quartz,miniVite,0,0.2168513808196269,0.2761957024163589,0.5208333333333334,0.2845838554030576,0,0,0,0,0.6875,0.085496913,0.15171431,0.9371459305700715,0.9373588632296104,0.8518518518518519,0.4982007140714419
quartz,miniVite,0,0.46860465115760885,0.46811460265210353,0.328767123,0.4685045947143907,0,0,0,0,0.01369863,0.009769743,0.016679672011071043,2.398245771132422e-06,8.853499395476e-06,0,0.39903846163036355
quartz,miniVite,0,0.06744186,0.067467652,0.047945205483333336,0.067335004,0,0,0,0,0.01369863,0.000303821,0.000302291,2.398245771132422e-06,7.588713767550485e-06,0.032470826986666666,0.1995192308151818
quartz,miniVite,0,0.23608284884338587,0.3104566197008308,0.5364583333333334,0.3108839807099693,0,0,0,0,0.953125,0.3311278978682918,0.3043688375196552,0.9685736818293139,0.9686772674147999,0.7777777777777778,0.4982007140714419
quartz,miniVite,0,0.25290697676824464,0.25323475047208394,0.17579908675000003,0.25296574766969815,0,0,0,0,0,0.000531628,0.000756424,2.398245771132422e-06,5.059142511700324e-06,0,0.1995192308151818
quartz,miniVite,0,0.6001544331552365,0.7389816312743036,1,0.7381657266382022,0,0,0,0,0,0.8229865727008733,0.7165750684807615,0.999612341,0.9999985578155255,0.6666666666666666,0.31399364815355685
quartz,miniVite,0,0.1488372093033126,0.14926062846472846,0.10730593608333334,0.14903926476254456,0,0,0,0,0,0.001718216,0.004119555,2.398245771132422e-06,6.3239281396254045e-06,0.032470826986666666,0
quartz,miniVite,0,0.062209302,0.061922366,0.041095890408333335,0.061821219689271324,0,0,0,0,0,1.9396738721736263e-05,6.856314585826676e-05,2.398245771132422e-06,5.059142511700324e-06,0,0.39903846163036355
quartz,miniVite,0,0.25995639535563836,0.33522989835267986,0.5885416666666667,0.3217470759454329,0,0,0,0,0,0.07234033,0.1261292019815304,0.9053392486874567,0.9060346875366422,0.5925925925925926,0.14993810459464257
quartz,miniVite,0,0.22965116283449669,0.22966728288545057,0.16210045658333336,0.22890559729624546,0,0,0,0,0,0.020556109,0.008357473,2.398245771132422e-06,1.0118285023401081e-05,0,0.6986168865755682
quartz,miniVite,0,0.089534884,0.090573013,0.063926941,0.089891395,0,0,0,0,0,0.000556434,0.000100483,2.398245771132422e-06,3.7943568837752427e-06,0,0.1995192308151818
quartz,miniVite,0,0.16777797965555233,0.258801698,0.6197916666666667,0.24761121547884832,0,0,0,0,0,0.2677097168822614,0.3063687954209394,0.9681981367630259,0.9686772674147999,0.2962962962962963,0.39903846163036355
quartz,miniVite,0,0.20116279070729784,0.20286506470023144,0.1415525114166667,0.20217209684741697,0,0,0,0,0,0.001185956,0.001457749,2.398245771132422e-06,6.3239281396254045e-06,0,0.39903846163036355
quartz,miniVite,0,0.3521348110557244,0.46594847506881915,0.703125,0.4505795738256672,0,0,0,0,0,0.7560484330603925,0.6732859301778036,0.8742929040684643,0.8747234961204122,0.5555555555555556,0.39903846163036355
quartz,miniVite,0,0.20348837210067267,0.20378927910877906,0.14840182650000003,0.2038429406064107,0,0,0,0,0,0.004569513,0.004055405,2.398245771132422e-06,7.588713767550485e-06,0,0.39903846163036355
quartz,miniVite,0,0,0.000462107,0,0.000167084,0,0,0,0,0,6.910937980088525e-06,0.000125728,2.398245771132422e-06,5.059142511700324e-06,0,0.39903846163036355
quartz,miniVite,0,0.22812500000596836,0.30623989141966507,0.5807291666666667,0.2971621762020154,0,0,0,0,0,0.08416483,0.1260925993737714,0.9681980067096142,0.9686729399380828,0.7407407407407407,0.4982007140714419
quartz,miniVite,0,0.32209302322645006,0.3225508317878318,0.228310502,0.32297410184237874,0,0,0,0,0,0.014076392,0.006099902,2.398245771132422e-06,1.0118285023401081e-05,0,0.1995192308151818
quartz,miniVite,0,0.097093023,0.095656192,0.068493151,0.095906433,0,0,0,0,0,0.000173855,0.000534107,2.398245771132422e-06,5.059142511700324e-06,0.032470826986666666,0.39903846163036355
quartz,miniVite,0,0.39590297966152066,0.4759632047365879,0.7864583333333334,0.4761173766599149,0,0,0,0,0,0.24151007863642682,0.302370923,0.9053684273375305,0.9060375728288848,0.5925925925925926,0.39903846163036355
quartz,miniVite,0,0.075581395,0.074399261,0.052511416,0.074853801,0,0,0,0,0,0.000581128,0.001730204,2.398245771132422e-06,6.3239281396254045e-06,0,0.1995192308151818
quartz,miniVite,0,0.32693495640390235,0.430106285,0.7552083333333334,0.41570332070128424,0,0,0,0,0,0.7686107121886399,0.6959739913144448,0.9999999999999999,1,0.6666666666666666,0.4982007140714419
quartz,miniVite,0,0.13604651162914075,0.13585951942271962,0.095890411,0.13600668332042196,0,0,0,0,0,0.001569859,0.005193629,2.398245771132422e-06,7.588713767550485e-06,0,0.39903846163036355
quartz,miniVite,0,0.090697674,0.090573013,0.068493151,0.090392648,0,0,0,0,0,1.0783191543719906e-05,1.9777889055302262e-05,2.398245771132422e-06,5.059142511700324e-06,0,0.1995192308151818
quartz,miniVite,0,0.2718931686117646,0.33628408042297125,0.5442708333333334,0.33508771921705477,0,0,0,0,0,0.053800166,0.1280488668859011,0.9999999999999999,0.9999942294155149,0.7037037037037037,0.5979603294790328
quartz,miniVite,0,0.1912790697695393,0.1940850278190291,0.13242009133333332,0.1938178779914626,0,0,0,0,0,0.005487504,0.008796744,2.398245771132422e-06,8.853499395476e-06,0,0.1995192308151818
quartz,miniVite,0,0.065697674,0.065619224,0.0456621,0.065831245,0,0,0,0,0,0.000153063,0.000345329,2.398245771132422e-06,5.059142511700324e-06,0,0.1995192308151818
quartz,miniVite,0,0.26128270349520794,0.3484071742313229,0.6276041666666667,0.34118629899836767,0,0,0,0,0,0.2470433714142726,0.2723947465556007,0.9999999999999999,0.999995673,0.6296296296296297,0.39903846163036355
quartz,miniVite,0,0.24593023265178304,0.24722735681652444,0.178082192,0.2464494568876511,0,0,0,0,0,0.001511822,0.001526943,1.5988307919805739e-06,8.853499395476e-06,0.032470826986666666,0.39903846163036355
quartz,miniVite,0,0.23409338663403148,0.3204713493685996,0.640625,0.3125992062734636,0.7,0,0,0,0,0.7700448606588809,0.6748788016019036,0.999612341,1,0.7777777777777778,0.4982007140714419
quartz,miniVite,0,0.5046511628504123,0.5064695009441679,0.35388127850000006,0.5071010859130605,0,0,0,0,0,0.001904835,0.002442708,2.398245771132422e-06,6.3239281396254045e-06,0.032470826986666666,0.39903846163036355
quartz,miniVite,0,0.063372093,0.063308688,0.043378995,0.062823726,0,0,0,0,0,3.6210004459566296e-05,0.000170039,2.398245771132422e-06,2.529571255850162e-06,0.032470826986666666,0.1995192308151818
quartz,miniVite,0,0.17043059593469148,0.26407260860800724,0.5885416666666667,0.2504699247513387,0,0,0,0,0,0.08302374,0.1304483403161173,0.9685727697880803,0.9686772674147999,0.5925925925925926,0.39903846163036355
quartz,miniVite,0,0.3308139535842364,0.3336414048590723,0.23744292233333333,0.33182957382603123,0,0,0,0,0,0.006328533,0.01068575,2.398245771132422e-06,8.853499395476e-06,0,0.1995192308151818
quartz,miniVite,0,0.084302326,0.084103512,0.061643836,0.084377611,0,0,0,0,0,0.000120412,0.000267268,2.398245771132422e-06,6.3239281396254045e-06,0,0.39903846163036355
quartz,miniVite,0,0.19960937500522233,0.31678171212257955,0.6432291666666667,0.29487520878402307,0,0,0,0,0,0.2407822861607691,0.27462307545422376,0.9367832816334403,0.9373588632296104,0.7777777777777778,0.31399364815355685
quartz,miniVite,0,0.3255813952846809,0.32578558221774834,0.228310502,0.32548036748086934,0,0,0,0,0,0.001694965,0.000574561,2.398245771132422e-06,5.059142511700324e-06,0,0.39903846163036355
quartz,miniVite,0,0.3222928779154088,0.4401210143466787,0.828125,0.4404788010628678,1,0,0,0,0,0.7747700563700072,0.7322877787413463,0.937146973,0.9373603054140849,0.7037037037037037,0.39903846163036355
quartz,miniVite,0,0.13023255813509327,0.12985212569969246,0.093607306,0.1299916457270588,0,0,0,0,0,0.002920749,0.003397999,2.398245771132422e-06,7.588713767550485e-06,0,0.39903846163036355
quartz,miniVite,0,0.08255814,0.081792976,0.061643836,0.082539683,0,0,0,0,0,2.8731530080168487e-05,0.000120334,2.398245771132422e-06,6.3239281396254045e-06,0,1
quartz,miniVite,0,0.14920966570157815,0.224540781,0.49739583333333337,0.21235380111813332,0,0,0,0,0,0.078594321,0.12885323817274474,0.999612341,0.999995673,0.6666666666666666,0.39903846163036355
quartz,miniVite,0,0.3040697673800483,0.30637707946957926,0.21689497716666667,0.30543024218998727,0,0,0,0,0,0.012521011621923553,0.011442786689652203,2.398245771132422e-06,1.0118285023401081e-05,0,0.39903846163036355
quartz,miniVite,0,0.062209302,0.06284658,0.047945205483333336,0.062322472816969426,0,0,0,0,0,0.000270679,0.00033362,2.398245771132422e-06,6.3239281396254045e-06,0,0.39903846163036355
quartz,miniVite,0,0.30173510175208024,0.36527408735598604,0.5989583333333334,0.3667241018326153,0,0,0,0,0,0.2732158818406932,0.3107667605303693,0.905719743,0.9060404581211273,0.7777777777777778,0.31399364815355685
quartz,miniVite,0,0.13546511628610228,0.13724584103554105,0.098173516,0.13667502082401947,0,0,0,0,0,0.000820244,0.001293522,2.398245771132422e-06,8.853499395476e-06,0,0.39903846163036355
quartz,miniVite,0,0.3872819767543184,0.5239284889348487,0.7604166666666667,0.5068008561846453,0,0,0,0,0,0.7523715877665755,0.7299694981782414,0.9681974856622914,0.9686801527070424,1,0.39903846163036355
quartz,miniVite,0,0.2133720930172103,0.21626617379284102,0.15296803650000002,0.21420217203414332,0,0,0,0,0,0.004415019,0.002427353,2.398245771132422e-06,6.3239281396254045e-06,0,0.1995192308151818
quartz,miniVite,0,0,0,0,0.000167084,0,0,0,0,0,3.745149031417441e-05,6.506325449718827e-05,2.398245771132422e-06,5.059142511700324e-06,0,0.39903846163036355
quartz,miniVite,0,0.2009356831447919,0.27777697552179603,0.47395833333333337,0.26304824555029654,0,0,0,0,0,0.069587072,0.13595109943080713,0.999612341,0.999995673,0.48148148148148145,0.31399364815355685
quartz,miniVite,0,0.7145348838093919,0.7171903882857232,0.5136986301666667,0.7186299081801112,0,0,0,0,0,0.015079430227669754,0.009920203,2.398245771132422e-06,8.853499395476e-06,0,0
quartz,miniVite,0,0.11744186046092144,0.11737523106623125,0.082191781,0.1169590642849362,0,0,0,0,0,0.000168612,0.000282882,2.398245771132422e-06,5.059142511700324e-06,0.032470826986666666,0.1995192308151818
quartz,miniVite,0,0.2977561773333715,0.4084955522379353,0.7552083333333334,0.40693661226564704,0,0,0,0,0,0.2847108353239735,0.3335224714754148,0.9685736818293139,0.9686758252303254,0.6666666666666666,0.39903846163036355
quartz,miniVite,0,0.23430232557880443,0.2356746765410101,0.16438356166666668,0.2345864661378099,0,0,0,0,0,0.002556261,0.001529422,2.398245771132422e-06,6.3239281396254045e-06,0.032470826986666666,0.1995192308151818
quartz,miniVite,0,0.3448401162880917,0.4469731978035731,0.7994791666666667,0.4513418962983313,0,0,0,0,0,0.7729189496216149,0.699817713,0.9685731607819912,0.9686787105225679,0.8888888888888888,0.31399364815355685
quartz,miniVite,0,0.29127906983320206,0.2920517559684221,0.21004566208333333,0.2928989138755628,0,0,0,0,0,0.002968623,0.002435422,2.398245771132422e-06,7.588713767550485e-06,0.032470826986666666,0.39903846163036355
quartz,miniVite,0,0,0.000462107,0,0.000334169,0,0,0,0,0,2.1483617329274123e-05,9.912094421723246e-05,2.398245771132422e-06,5.059142511700324e-06,0,0.39903846163036355
quartz,miniVite,0,0.2977561773333715,0.36316572321540314,0.59375,0.357576232,0,0,0,0,0,0.073252299,0.1451246565792765,0.9999999999999999,0.999995673,0.25925925925925924,0.39903846163036355
quartz,miniVite,0,0.33313953495639026,0.33410351206334604,0.23744292233333333,0.3336675020219101,0,0,0,0,0,0.007064681,0.010712780627926027,2.398245771132422e-06,8.853499395476e-06,0.032470826986666666,0.1995192308151818
quartz,miniVite,0,0.1,0.10027726432256429,0.073059361,0.099916458,0,0,0,0,0,0.000162688,0.001894453,2.398245771132422e-06,6.3239281396254045e-06,0.032470826986666666,0.39903846163036355
quartz,miniVite,0,0.3541242732650788,0.45698792747134187,0.8255208333333334,0.44657738084418064,0,0,0,0,0,0.22765526501098476,0.3067658616725871,0.9367529308353093,0.9373574201218423,0.5555555555555556,0.39903846163036355
quartz,miniVite,0,0.23023255817753513,0.23336414051964105,0.15981735158333335,0.23224728481423287,0,0,0,0,0,0.001359758,0.001634233,2.398245771132422e-06,7.588713767550485e-06,0,0.39903846163036355
quartz,miniVite,0,0.37667151163776175,0.4996823013181454,0.8958333333333334,0.4854558269500502,0,0,0,0,0,0.7243849030735972,0.6885950734812049,0.937146061,0.9373631907063275,0.6666666666666666,0.39903846163036355
