machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_2_1
quartz,laghos,10720000000,25408000000,8178000000,78382000000,214000000,208000000,10000000,6000000,4260727,14930403680,10957595377,37771,2216404,1162000000,4.2664
quartz,laghos,10724000000,25408000000,8180000000,78396000000,214000000,208000000,8000000,6000000,4260179,14928736729,10956162871,37771,2216404,1174000000,4.500642949
quartz,laghos,11098000000,26292000000,8462000000,81124000000,272000000,216000000,10000000,6000000,4409289,15445551739,11342593544,37771,2217929,1226000000,4.786112302
quartz,laghos,11096000000,26292000000,8464000000,81128000000,230000000,216000000,10000000,6000000,4409381,15449003223,11342077033,37771,2217929,1220000000,3.941404871
quartz,laghos,11470000000,27174000000,8748000000,83856000000,242000000,224000000,10000000,6000000,4557599,15970032930,11721167593,37771,2219454,1276000000,6.072010287
quartz,laghos,11470000000,27178000000,8748000000,83852000000,212000000,224000000,10000000,6000000,4557602,15969248410,11725589776,37771,2219454,1256000000,5.313578395
quartz,laghos,11838000000,28054000000,9026000000,86572000000,236000000,230000000,10000000,8000000,4705391,16487498382,12099299129,37771,2220979,1306000000,5.501125281
quartz,laghos,11844000000,28058000000,9032000000,86568000000,290000000,230000000,10000000,6000000,4705783,16485404032,12145568809,37771,2220979,1308000000,5.501125281
quartz,laghos,12200000000,28910000000,9304000000,89206000000,228000000,238000000,12000000,8000000,4848386,16975164540,12467356577,37771,2222505,1360000000,5.563765941
quartz,laghos,34831812500,54758562500,19035500000,1.48E+11,117312500,50375000,19500000,13312500,12507,537350851.7,8274867496,69874.90625,2107804.156,1537687500,2.195229036
quartz,laghos,12208000000,28916000000,9308000000,89202000000,224000000,244000000,10000000,8000000,4849573,16976720607,12466432240,37771,2222504,1358000000,6.751687922
quartz,laghos,33639437500,52929250000,18442500000,1.43E+11,116750000,50437500,19312500,13187500,11606.15625,537309617.8,8382172669,69874.90625,2107804.156,1523375000,2.275127513
