machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_2_1
quartz,sw4lite,435555555.6,1235527778,192194444.4,2783416667,42416666.67,6916666.667,11527777.78,2027777.778,2.958333333,138755578.6,38105685.5,550.1388889,30160.16667,250500000,38.21488595
quartz,sw4lite,1490687500,2983437500,1061875000,8492062500,49000000,11500000,5187500,3687500,195.375,298655424.1,86349953,67175.8125,2106015.031,187000000,47.16981132
quartz,sw4lite,568111111.1,1896916667,311472222.2,4213527778,82638888.89,16750000,17138888.89,4027777.778,3.972222222,236867340.9,67471186.18,548.4166667,30160.22222,451000000,47.166
quartz,sw4lite,2858250000,5492625000,2029125000,15906375000,65687500,22875000,9187500,9437500,189.875,553674506.3,163987519,69323.8125,2106148.813,466000000,31.11066667
quartz,sw4lite,443194444.4,1263472222,202277777.8,2859166667,44000000,7027777.778,12194444.44,2027777.778,0.638888889,183353260.3,80617505.57,551.8333333,30161.30556,268861111.1,45
quartz,sw4lite,1540812500,3090812500,1132437500,8774750000,60312500,11437500,6187500,3750000,208.96875,442691126.3,213462160.5,71805.84375,2106283.844,197062500,1073.5
quartz,sw4lite,492194444.4,1073388889,151277777.8,2471888889,45805555.56,6111111.111,12277777.78,2027777.778,2.472222222,85518248.64,90554484.71,551.8611111,30161.30556,360138888.9,1250.09964
