machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,kripke.exe,20303571.43,117196428.6,27053571.43,267196428.6,1964285.714,607142.8571,35714.28571,17857.14286,5.785714286,56243438.29,13489004.55,938.7232143,19688.72321,2142857.143,1.501501502
ruby,kripke.exe,134500000,487187500,135375000,1210687500,0,0,0,0,943.96875,199361123.5,47569086.09,105844.7188,2107278.188,16812500,1.250750751
ruby,kripke.exe,30910714.29,170875000,40035714.29,396964285.7,2428571.429,607142.8571,35714.28571,17857.14286,3.044642857,79931052.63,13463639.71,938.7232143,19688.73214,2303571.429,1.166
ruby,kripke.exe,173375000,695187500,187000000,1711812500,1000000,0,0,0,933.03125,281128695,47006358.22,105845.6563,2107278.219,16437500,1.250750751
ruby,kripke.exe,6892857.143,60660714.29,11482142.86,113607142.9,2339285.714,1196428.571,107142.8571,53571.42857,4.241071429,34198387.71,27095020.02,938.7232143,19688.72321,3285714.286,1.250750751
ruby,kripke.exe,99312500,309250000,88125000,733875000,0,0,0,0,887.90625,117204587.3,93928124.28,105813.6563,2107277.219,43750000,1
ruby,kripke.exe,17160714.29,109696428.6,21821428.57,229285714.3,2446428.571,1178571.429,107142.8571,53571.42857,4.232142857,52314296.63,27070846.63,938.7321429,19688.72321,3535714.286,1.200480192
ruby,kripke.exe,139625000,479812500,126625000,1147812500,0,0,0,0,944.25,179839124.7,91339163.09,102541.6563,2107144.594,35937500,1.250750751
ruby,kripke.exe,34642857.14,191946428.6,39107142.86,423428571.4,2964285.714,1178571.429,107142.8571,53571.42857,7.205357143,82503709.47,27153547.49,938.7232143,19688.72321,4035714.286,1.2864494
ruby,kripke.exe,205750000,791812500,194875000,1885500000,2000000,0,0,0,946.125,281731972.7,90414871.22,105845.6563,2107278.219,33250000,1.250750751
