machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_1_2
ruby,miniVite,9469026.549,11929203.54,1681415.929,33079646.02,0,0,0,0,0.008849558,2646.672566,26779.77876,999.7168142,19.13274336,0,1.501501502
ruby,miniVite,1858407.08,2318584.071,353982.3009,6460176.991,0,0,0,0,0.008849558,158.3362832,1698.132743,999.7168142,19.08849558,0,1
ruby,miniVite,21718750,31343750,7562500,84031250,0,0,0,0,0.71875,211107.25,519679.6719,90432.23438,6450.5,0,1
ruby,miniVite,13451327.43,16955752.21,2407079.646,46796460.18,0,0,0,0,0.008849558,20826.29204,46067.34513,999.7168142,19.13274336,0,1
ruby,miniVite,6176991.15,7769911.504,1097345.133,21469026.55,0,0,0,0,0.008849558,1404.39823,2647.185841,999.7168142,19.09734513,0,1
ruby,miniVite,31468750,44218750,9437500,121531250,0,0,0,0,0.40625,779458.1563,1576346.109,114230.125,8146.546875,0,0.857632933
ruby,miniVite,4070796.46,5185840.708,707964.6018,14265486.73,0,0,0,0,0.008849558,3192.814159,4481.026549,999.7168142,19.13274336,0,3.012048193
ruby,miniVite,39250000,55031250,11468750,150968750,0,0,0,0,0.578125,1631121.438,2117630.719,114230.125,8146.59375,0,1
ruby,miniVite,5044247.788,6371681.416,884955.7522,17592920.35,0,0,0,0,0.008849558,15554.45133,20364.06195,999.7168142,19.12389381,0,1.501501502
ruby,miniVite,7557522.124,9522123.894,1433628.319,26371681.42,0,0,0,0,0.008849558,147.3097345,3010.39823,999.7168142,19.08849558,0,1
ruby,miniVite,21906250,31593750,6656250,86593750,0,0,0,0,0.75,270299.2188,507671.0313,114230.1406,8146.578125,0,1
ruby,miniVite,11362831.86,14265486.73,2035398.23,39663716.81,0,0,0,0,0.008849558,53884.29204,63952.21239,999.7168142,19.13274336,0,2.006024096
ruby,miniVite,1274336.283,1592920.354,230088.4956,4389380.531,0,0,0,0,0.008849558,1469.610619,2538.097345,999.7168142,19.11504425,0,1
ruby,miniVite,23562500,35656250,9406250,98093750,0,0,0,0,0.75,724006.6719,1707262.531,152306.6563,10860.28125,0,0.857632933
ruby,miniVite,3734513.274,4743362.832,654867.2566,13097345.13,0,0,0,0,0.008849558,1027.309735,8152.575221,999.7168142,19.13274336,0,1
ruby,miniVite,35937500,49937500,11343750,138625000,0,0,0,0,0.78125,2030501.656,2920707.328,109470.5625,7807.375,0,0.857632933
ruby,miniVite,10088495.58,12690265.49,1805309.735,35221238.94,0,0,0,0,0.008849558,14229.84071,20366.53097,999.7168142,19.12389381,0,1
