ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,rp
0,0.002003429,0.000585851,0.000492228,0.000708912,0.000401988,0.000218412,0,0,0.000852518,0.000251706,0.000394585,1,0.10321018403210225,0.000293345,0.20655983324934724
0,0.002392235,0.000696791,0.000585986,0.000844811,0.000511621,0.000273015,0,0,0.001015813,0.00029988,0.000470652,1,0.12179327521793226,0.000366681,0.18508282843893034
0,0.002392235,0.000697338,0.000585986,0.000845007,0.000365444,0.000273015,0,0,0.001016579,0.000299926,0.000469916,1,0.12179327521793226,0.000360014,0.18009733974050757
0,0.002605538,0.000759639,0.000637553,0.000920703,0.000511621,0.000273015,0,0,0.001107422,0.000326741,0.000512436,1,0.1323301508233019,0.000366681,0.2000993607030994
0,0.002608238,0.000760186,0.000637553,0.000920507,0.00058471,0.000327618,0.000389408,0,0.001107445,0.000326367,0.000513847,1,0.13232323232323218,0.000393349,0.1951138719846746
0,0.002848541,0.000831778,0.00069537,0.001007773,0.000511621,0.000327618,0.000389408,0,0.001213725,0.000356801,0.000561096,1,0.14481112494811121,0.000400016,0.27992724606676667
0,0.002853941,0.000831778,0.000696933,0.001007381,0.000657799,0.000327618,0,0,0.001214619,0.00035715,0.000561436,1,0.14481112494811121,0.00041335,0.27992724606676667
0,0.003242747,0.000943811,0.000792253,0.00114426,0.000438532,0.000382221,0,0,0.001378469,0.000404649,0.000636613,1,0.1633734606337356,0.000486686,0.23514794690429952
0,0.003242747,0.000943811,0.00079069,0.001144456,0.000657799,0.000327618,0,0,0.001378125,0.000405292,0.000636222,1,0.1633734606337356,0.000493353,0.23514794690429952
0,0.003572152,0.001039449,0.000870385,0.001260549,0.000694343,0.000382221,0.000389408,0,0.001520875,0.000446026,0.000698909,1,0.17941746229417532,0.000533355,0.20798720426651848
0,0.003574852,0.001039449,0.000871947,0.001260353,0.000803976,0.000436824,0.000389408,0,0.001518773,0.000445776,0.000699121,1,0.17942438079424328,0.000526688,0.26016548959975944
