0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.3261628,0.32855824,0.23515981,0.3283208,0.0,0.0,0.0,0.0,0.01369863,0.001748923,0.006953084,2.3982457e-06,7.5887137e-06,0.0,0.69861686
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.12151163,0.12245841,0.08675799,0.12096909,0.0,0.0,0.0,0.0,0.02739726,0.00011952,0.000165604,2.3982457e-06,3.7943569e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.2586301,0.35104263,0.5625,0.3373747,0.0,0.0,0.0,0.0,0.484375,0.11738992,0.19224665,0.93714684,0.937356,0.5925926,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.45523256,0.4547135,0.3105023,0.45279866,0.0,0.0,0.0,0.0,0.01369863,0.016019879,0.017880624,2.3982457e-06,8.8535e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.12965116,0.12985213,0.0890411,0.13015874,0.0,0.0,0.0,0.0,0.01369863,0.000154713,0.000115439,2.3982457e-06,3.7943569e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.32229286,0.42536247,0.6536458,0.41322577,0.0,0.0,0.0,0.0,0.703125,0.28073862,0.31064132,0.9685728,0.9686715,0.5925926,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.093604654,0.093807764,0.06392694,0.093400165,0.0,0.0,0.0,0.0,0.01369863,0.000678874,0.001922321,2.3982457e-06,3.7943569e-06,0.032470826,0.099460036
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.305714,0.41640192,0.75,0.40503082,0.4,0.0,0.0,0.0,0.78125,0.8659567,0.93333924,0.9685737,0.96868014,0.6296296,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.34360465,0.3470425,0.24429224,0.34603176,0.0,0.0,0.0,0.0,0.01369863,0.002927282,0.002899317,2.3982457e-06,7.5887137e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.1616279,0.16127542,0.11415525,0.1614035,0.0,0.0,0.0,0.0,0.01369863,7.113123e-05,0.000125777,2.3982457e-06,3.7943569e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.1558412,0.25616625,0.5026042,0.22378863,0.0,0.0,0.0,0.0,0.78125,0.10920662,0.17052716,0.9685737,0.96867436,0.5925926,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.5895349,0.59380776,0.413242,0.5923141,0.0,0.0,0.0,0.0,0.01369863,0.009580795,0.006121188,2.3982457e-06,8.8535e-06,0.0,0.19951923
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.0627907,0.061922368,0.043378994,0.06265664,0.0,0.0,0.0,0.0,0.01369863,0.000426267,0.000730326,2.3982457e-06,6.323928e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.39059776,0.463313,0.6171875,0.45858395,0.0,0.0,0.0,0.0,0.78125,0.296332,0.26888227,1.0,0.99999565,0.7037037,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.061627906,0.06238447,0.0456621,0.06232247,0.0,0.0,0.0,0.0,0.01369863,0.001186133,0.000900858,2.3982457e-06,6.323928e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.3494822,0.42747083,0.6354167,0.44276577,0.0,0.0,0.0,0.0,0.71875,0.8754898,0.9208197,0.93714696,0.9373618,0.7037037,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.3151163,0.31700554,0.21461187,0.31679198,0.0,0.0,0.0,0.0,0.01369863,0.001704318,0.0050947,2.3982457e-06,6.323928e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.08430233,0.08271719,0.05936073,0.08354219,0.0,0.0,0.0,0.0,0.01369863,3.581391e-05,0.000430959,2.3982457e-06,3.7943569e-06,0.0,0.0
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.14523074,0.22875752,0.46614584,0.22226399,0.0,0.0,0.0,0.0,0.9375,0.08012088,0.16287556,0.99961233,0.99999565,0.8148148,0.59796035
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.35755813,0.35951942,0.25342464,0.3592314,0.0,0.0,0.0,0.0,0.01369863,0.0103318645,0.007901835,2.3982457e-06,8.8535e-06,0.0,0.19951923
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.13953489,0.13909426,0.09589041,0.13884711,0.0,0.0,0.0,0.0,0.01369863,0.000239873,0.000335856,2.3982457e-06,3.7943569e-06,0.032470826,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.26327217,0.36263862,0.7161458,0.3589103,0.0,0.0,0.0,0.0,0.96875,0.336506,0.2563966,0.96857315,0.9686773,0.7407407,0.5187979
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.055813953,0.055452865,0.038812786,0.055472013,0.0,0.0,0.0,0.0,0.01369863,0.001428347,0.000809709,2.3982457e-06,7.5887137e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.32096657,0.43168756,0.8203125,0.42618525,0.0,0.0,0.0,0.0,0.921875,0.8873519,0.8389236,0.93714696,0.9373473,0.8518519,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.29011628,0.29205176,0.20091324,0.2918964,0.0,0.0,0.0,0.0,0.01369863,0.003173267,0.003513401,2.3982457e-06,6.323928e-06,0.0,0.099460036
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.06453489,0.06469501,0.0456621,0.064995825,0.0,0.0,0.0,0.0,0.01369863,3.8149086e-05,0.000426649,2.3982457e-06,3.7943569e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.21486191,0.28093952,0.48697916,0.2851556,0.0,0.0,0.0,0.0,0.796875,0.09550642,0.20542094,1.0,0.9999942,0.4814815,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.42093024,0.4237523,0.29908675,0.42188805,0.0,0.0,0.0,0.0,0.01369863,0.013520679,0.010089099,2.3982457e-06,5.0591425e-06,0.0,0.19951923
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.037790697,0.037892792,0.02739726,0.03809524,0.0,0.0,0.0,0.0,0.01369863,0.000256089,0.001214816,2.3982457e-06,6.323928e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.26194584,0.33839244,0.5442708,0.33318192,0.0,0.0,0.0,0.0,0.96875,0.30948734,0.25264728,0.9685728,0.9686773,0.7777778,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.23197675,0.23197782,0.16210045,0.23157895,0.0,0.0,0.0,0.0,0.01369863,0.000482022,0.001167209,2.3982457e-06,7.5887137e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.35213482,0.45382538,0.90625,0.46430138,0.6,0.0,0.0,0.0,0.625,0.8671553,0.96221143,0.9685728,0.96867007,0.7407407,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.40581396,0.40711644,0.28767124,0.4061821,0.0,0.0,0.0,0.0,0.01369863,0.002002848,0.002217917,2.3982457e-06,7.5887137e-06,0.032470826,0.19951923
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.01627907,0.015711645,0.011415525,0.015705932,0.0,0.0,0.0,0.0,0.01369863,3.773526e-05,0.0,2.3982457e-06,3.7943569e-06,0.032470826,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.21154615,0.28041244,0.40625,0.2741019,0.0,0.0,0.0,0.0,0.921875,0.11637629,0.1916409,0.9685733,0.9686773,0.5925926,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.38546512,0.38724583,0.2739726,0.38763577,0.0,0.0,0.0,0.0,0.01369863,0.012015514,0.008742777,2.3982457e-06,8.8535e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.09825581,0.09796673,0.06849315,0.09724311,0.0,0.0,0.0,0.0,0.01369863,0.000239684,0.000349173,2.3982457e-06,5.0591425e-06,0.032470826,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.25929323,0.33733827,0.5520833,0.3461414,0.0,0.0,0.0,0.0,0.796875,0.31991577,0.2927396,0.9371464,0.9373574,0.7037037,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.075581394,0.07624769,0.05479452,0.07685881,0.0,0.0,0.0,0.0,0.01369863,0.000839292,0.004487887,2.3982457e-06,7.5887137e-06,0.0,0.0
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.37202942,0.45540667,0.7135417,0.46372965,0.0,0.0,0.0,0.0,0.9375,0.8202701,0.94843996,0.9367828,0.9373618,0.5555556,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.3098837,0.31099814,0.21917808,0.31094402,0.0,0.0,0.0,0.0,0.02739726,0.005864543,0.004839409,2.3982457e-06,7.5887137e-06,0.032470826,0.19951923
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01369863,0.000143658,0.000282672,2.3982457e-06,3.7943569e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.29245093,0.38899317,0.6067708,0.36920166,0.0,0.0,0.0,0.0,0.59375,0.09357165,0.18639784,1.0,0.99999565,0.7037037,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.43023255,0.43022183,0.30821916,0.4280702,0.0,0.0,0.0,0.0,0.02739726,0.009789358,0.030048318,2.3982457e-06,1.0118285e-05,0.032470826,0.099460036
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.026744187,0.02634011,0.01826484,0.026065163,0.0,0.0,0.0,0.0,0.01369863,0.000118857,0.000506573,2.3982457e-06,6.323928e-06,0.032470826,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.3667242,0.4527712,0.625,0.44009763,0.0,0.0,0.0,0.0,0.953125,0.32944438,0.26491928,1.0,0.99999714,0.7037037,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.12732558,0.1284658,0.0890411,0.1273183,0.0,0.0,0.0,0.0,0.01369863,0.002317162,0.002033144,2.3982457e-06,6.323928e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.35744005,0.46067756,0.765625,0.47802317,0.95,0.0,0.0,0.0,0.75,0.7819271,0.9603246,0.9367838,0.9373603,0.8888889,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.22267441,0.22319779,0.15753424,0.22289056,0.0,0.0,0.0,0.0,0.01369863,0.001700292,0.006289308,2.3982457e-06,7.5887137e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.000581395,0.000462107,0.0,0.000167084,0.0,0.0,0.0,0.0,0.02739726,7.72086e-06,0.000219162,2.3982457e-06,3.7943569e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.32229286,0.38899317,0.5703125,0.37339443,0.0,0.0,0.0,0.0,0.5625,0.11672861,0.19017251,0.8742929,0.87471914,0.6296296,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.33139536,0.33271718,0.23287672,0.33249792,0.0,0.0,0.0,0.0,0.01369863,0.008543539,0.030105429,2.3982457e-06,1.0118285e-05,0.0,0.099460036
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.070930235,0.07116451,0.052511416,0.071177945,0.0,0.0,0.0,0.0,0.01369863,0.000127235,0.000447675,2.3982457e-06,6.323928e-06,0.032470826,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.20491461,0.27356026,0.5078125,0.284965,0.0,0.0,0.0,0.0,0.984375,0.34214738,0.30383596,0.93714696,0.93735886,0.9259259,0.5187979
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.14825581,0.14879853,0.10273973,0.14770259,0.0,0.0,0.0,0.0,0.01369863,0.000987856,0.000946667,2.3982457e-06,6.323928e-06,0.032470826,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.262609,0.35209683,0.71875,0.35852912,0.75,0.0,0.0,0.0,0.828125,0.84444064,0.91095835,0.9371464,0.9373618,0.7777778,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.35406977,0.35443622,0.26027396,0.35321638,0.0,0.0,0.0,0.0,0.01369863,0.002413484,0.006690482,2.3982457e-06,5.0591425e-06,0.0,0.099460036
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.029069766,0.028650647,0.020547945,0.027736006,0.0,0.0,0.0,0.0,0.01369863,0.0,0.000114187,2.3982457e-06,5.0591425e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.21685138,0.2761957,0.5208333,0.28458387,0.0,0.0,0.0,0.0,0.6875,0.08549691,0.15171431,0.93714595,0.93735886,0.8518519,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.46860465,0.4681146,0.32876712,0.4685046,0.0,0.0,0.0,0.0,0.01369863,0.009769743,0.016679673,2.3982457e-06,8.8535e-06,0.0,0.39903846
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.06744186,0.06746765,0.047945205,0.067335,0.0,0.0,0.0,0.0,0.01369863,0.000303821,0.000302291,2.3982457e-06,7.5887137e-06,0.032470826,0.19951923
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.23608285,0.31045663,0.5364583,0.31088397,0.0,0.0,0.0,0.0,0.953125,0.3311279,0.30436882,0.9685737,0.9686773,0.7777778,0.4982007
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.25290698,0.25323474,0.17579909,0.25296575,0.0,0.0,0.0,0.0,0.0,0.000531628,0.000756424,2.3982457e-06,5.0591425e-06,0.0,0.19951923
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.60015446,0.7389816,1.0,0.73816574,0.0,0.0,0.0,0.0,0.0,0.82298654,0.7165751,0.99961233,0.99999857,0.6666667,0.31399366
0.15649442,1.2360544,-0.71295327,-1.407523,-0.12734957,1.2141697,0.7662635,0.17863993,-1.8128128,1.6980357,1.8858792,-0.8096528,-2.2261982,-0.3362303,-0.07721993,0.0,0.14883721,0.14926063,0.10730594,0.14903927,0.0,0.0,0.0,0.0,0.0,0.001718216,0.004119555,2.3982457e-06,6.323928e-06,0.032470826,0.0
