machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,3031.0,53.0,4000000.0,46894.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206604.0,3.0,3.0120482
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,94.0,2.0,4000000.0,63968.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206608.0,3.0,3.5015016
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,2.0,1.0,2000000.0,38493.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206603.0,,2.0060241
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,2000000.0,3324.0,14.0,12000000.0,26311.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206609.0,4.0,1.0
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,3.0,2.0,2000000.0,74657.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206606.0,3.0,6.0240965
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,3.0,2.0,4000000.0,38200.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206606.0,4.0,1.0
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,2000000.0,3.0,2.0,4000000.0,82156.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206609.0,19.0,1.0
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,1.0,1.0,2000000.0,30306.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206603.0,3.0,3.0030031
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,2000000.0,8196.0,66.0,14000000.0,141963.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206610.0,4.0,1.0
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,2.0,2.0,2000000.0,18680.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206606.0,2.0,6.0240965
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,3.0,2.0,4000000.0,57292.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206605.0,217033.0,2.0060241
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,3.0,53.0,4000000.0,48150.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206609.0,4.0,2.0060241
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,3.0,2.0,2000000.0,31348.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206605.0,4.0,6.0240965
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,2000000.0,8184.0,14.0,14000000.0,94293.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206610.0,422587.0,1.0
corona,-1.1358817,0.37894922,-1.6506529,-0.5037033,0.4297014,0.023961937,0.72489804,-0.10360827,0.9935201,1.253923,-1.8385507,0.80645806,0.15762308,1.1456404,0.006517786,1.0,,3.0,1.0,4000000.0,50015.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,293744.0,206604.0,5.0,1.0
