machine,app,ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,EPT,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,duration
ruby,laghos,1,740992000000.0,3646660000000.0,1272910000000.0,10175600000000.0,52252000000.0,25806000000.0,1334000000.0,1088000000.0,0.0,1110044697.0,3802600000000.0,1209970000000.0,105105.0,2308101.0,90650000000.0,24.6333
ruby,laghos,1,740950000000.0,3646680000000.0,1272890000000.0,10175600000000.0,51936000000.0,25786000000.0,1294000000.0,1088000000.0,0.0,1109852932.0,3802600000000.0,1210030000000.0,105105.0,2308101.0,90312000000.0,24.7333
ruby,laghos,1,8376000000.0,20126000000.0,6476000000.0,61866000000.0,168000000.0,118000000.0,0.0,0.0,0.0,3312397.0,11845955886.0,6090512454.0,105104.0,2245789.0,278000000.0,0.1333
ruby,laghos,1,8380000000.0,20130000000.0,6478000000.0,61866000000.0,170000000.0,118000000.0,0.0,0.0,0.0,3311133.0,11848903621.0,6117620276.0,105104.0,2245789.0,268000000.0,0.1333
ruby,laghos,1,9576000000.0,23010000000.0,7404000000.0,70726000000.0,194000000.0,134000000.0,0.0,0.0,0.0,3785940.0,13546642461.0,6952957182.0,105104.0,2251343.0,308000000.0,0.15
ruby,laghos,1,9584000000.0,23014000000.0,7404000000.0,70732000000.0,192000000.0,136000000.0,0.0,0.0,0.0,3786612.0,13546343522.0,6955977902.0,105103.0,2251340.0,306000000.0,0.15
ruby,laghos,1,10234000000.0,24576000000.0,7910000000.0,75540000000.0,208000000.0,144000000.0,0.0,0.0,0.0,4042501.0,14463178268.0,7438615524.0,105104.0,2254409.0,328000000.0,0.1666
ruby,laghos,1,10232000000.0,24576000000.0,7908000000.0,75536000000.0,206000000.0,146000000.0,0.0,0.0,0.0,4041026.0,14462993303.0,7427186357.0,105104.0,2254409.0,328000000.0,0.1666
ruby,laghos,1,11174000000.0,26838000000.0,8640000000.0,82502000000.0,224000000.0,158000000.0,0.0,0.0,0.0,4415017.0,15799785862.0,8114649125.0,105103.0,2258854.0,372000000.0,0.1833
ruby,laghos,1,11176000000.0,26842000000.0,8640000000.0,82504000000.0,226000000.0,158000000.0,0.0,0.0,0.0,4414890.0,15800522703.0,8114529204.0,105103.0,2258854.0,358000000.0,0.2
ruby,laghos,1,12574000000.0,30200000000.0,9720000000.0,92812000000.0,254000000.0,178000000.0,0.0,0.0,0.0,4966049.0,17775729006.0,9146253809.0,105104.0,2265381.0,412000000.0,0.2166
ruby,laghos,1,12570000000.0,30200000000.0,9718000000.0,92812000000.0,254000000.0,178000000.0,0.0,0.0,0.0,4966937.0,17774283835.0,9125539008.0,105104.0,2265381.0,408000000.0,0.2166
ruby,laghos,1,13592000000.0,32652000000.0,10510000000.0,100332000000.0,276000000.0,192000000.0,0.0,0.0,0.0,5367572.0,19217477548.0,9874373731.0,105104.0,2270142.0,438000000.0,0.2166
ruby,laghos,1,13590000000.0,32648000000.0,10506000000.0,100326000000.0,274000000.0,194000000.0,0.0,0.0,0.0,5367378.0,19216329200.0,9873639365.0,105104.0,2270142.0,436000000.0,0.2166
ruby,laghos,1,16592000000.0,67262000000.0,24144000000.0,197672000000.0,558000000.0,430000000.0,14000000.0,10000000.0,0.0,15312427.0,68486728049.0,26195602745.0,105105.0,2223579.0,1690000000.0,0.5333
ruby,laghos,1,16592000000.0,67264000000.0,24144000000.0,197672000000.0,560000000.0,430000000.0,14000000.0,12000000.0,0.0,15290916.0,68480014527.0,26168886974.0,105105.0,2223579.0,1712000000.0,0.5166
ruby,laghos,1,19324000000.0,78324000000.0,28108000000.0,230140000000.0,652000000.0,500000000.0,16000000.0,12000000.0,0.0,17821991.0,79734434849.0,30441594831.0,105104.0,2226266.0,1976000000.0,0.6166
ruby,laghos,1,19308000000.0,78314000000.0,28100000000.0,230124000000.0,654000000.0,500000000.0,16000000.0,12000000.0,0.0,17819254.0,79735689749.0,30481394733.0,105104.0,2226265.0,2000000000.0,0.6
ruby,laghos,1,20832000000.0,84464000000.0,30308000000.0,248164000000.0,704000000.0,540000000.0,18000000.0,14000000.0,0.0,19216685.0,85989468696.0,32799319598.0,105104.0,2227788.0,2080000000.0,0.6666
ruby,laghos,1,20838000000.0,84466000000.0,30310000000.0,248174000000.0,704000000.0,538000000.0,20000000.0,12000000.0,0.0,19215482.0,85987685660.0,32803114972.0,105104.0,2227788.0,2088000000.0,0.65
ruby,laghos,1,22576000000.0,91528000000.0,32844000000.0,268924000000.0,762000000.0,584000000.0,18000000.0,14000000.0,0.0,20829757.0,93178904371.0,35553307916.0,105104.0,2229593.0,2354000000.0,0.7
ruby,laghos,1,22586000000.0,91540000000.0,32846000000.0,268932000000.0,762000000.0,584000000.0,18000000.0,14000000.0,0.0,20832537.0,93179930493.0,35533476716.0,105104.0,2229594.0,2326000000.0,0.7
ruby,laghos,1,25308000000.0,102606000000.0,36812000000.0,301430000000.0,856000000.0,656000000.0,22000000.0,16000000.0,0.0,23348119.0,104441000000.0,39801449628.0,105104.0,2232275.0,2648000000.0,0.7833
ruby,laghos,1,25312000000.0,102610000000.0,36816000000.0,301436000000.0,856000000.0,654000000.0,20000000.0,16000000.0,0.0,23347750.0,104434000000.0,39831486186.0,105104.0,2232275.0,2616000000.0,0.7833
ruby,laghos,1,27630000000.0,112036000000.0,40190000000.0,329110000000.0,934000000.0,716000000.0,24000000.0,18000000.0,0.0,25499286.0,114033000000.0,43467709587.0,105104.0,2234595.0,2800000000.0,0.8666
ruby,laghos,1,27622000000.0,112038000000.0,40186000000.0,329098000000.0,934000000.0,716000000.0,24000000.0,18000000.0,0.0,25497629.0,114036000000.0,43431960021.0,105105.0,2234595.0,2844000000.0,0.8666
ruby,laghos,1,286012000000.0,1358750000000.0,484796000000.0,3905000000000.0,18288000000.0,8736000000.0,514000000.0,588000000.0,0.0,246537016.0,1429910000000.0,518291000000.0,105105.0,2245801.0,34720000000.0,9.9333
ruby,laghos,1,286202000000.0,1358920000000.0,484882000000.0,3905230000000.0,18168000000.0,8748000000.0,498000000.0,374000000.0,0.0,246130305.0,1429910000000.0,518632000000.0,105104.0,2245801.0,33784000000.0,10.0
ruby,laghos,1,270000000.0,370000000.0,106000000.0,1270000000.0,2000000.0,0.0,0.0,0.0,0.0,176803.0,162340892.0,83083708.0,105104.0,2208661.0,2000000.0,0.0166
ruby,laghos,1,270000000.0,368000000.0,106000000.0,1272000000.0,2000000.0,0.0,0.0,0.0,0.0,175664.0,160538012.0,82809991.0,105104.0,2208661.0,2000000.0,0.0166
ruby,laghos,1,314000000.0,430000000.0,124000000.0,1484000000.0,2000000.0,0.0,0.0,0.0,0.0,203509.0,190262350.0,96771557.0,105104.0,2208969.0,2000000.0,0.0166
ruby,laghos,1,314000000.0,430000000.0,122000000.0,1482000000.0,2000000.0,0.0,0.0,0.0,0.0,203931.0,190061427.0,96800919.0,105105.0,2208968.0,2000000.0,0.0166
ruby,laghos,1,360000000.0,490000000.0,140000000.0,1694000000.0,2000000.0,0.0,0.0,0.0,0.0,232055.0,213640598.0,110953956.0,105104.0,2209271.0,2000000.0,0.0166
ruby,laghos,1,358000000.0,490000000.0,140000000.0,1692000000.0,2000000.0,0.0,0.0,0.0,0.0,231816.0,213712921.0,110897568.0,105104.0,2209271.0,2000000.0,0.0333
ruby,laghos,1,404000000.0,552000000.0,158000000.0,1902000000.0,2000000.0,0.0,0.0,0.0,0.0,260335.0,240456749.0,123248521.0,105104.0,2209578.0,2000000.0,0.0166
ruby,laghos,1,404000000.0,552000000.0,158000000.0,1902000000.0,2000000.0,0.0,0.0,0.0,0.0,261309.0,243021443.0,123453176.0,105104.0,2209578.0,2000000.0,0.0166
ruby,laghos,1,448000000.0,612000000.0,176000000.0,2112000000.0,4000000.0,0.0,0.0,0.0,0.0,292232.0,268504667.0,138440772.0,105104.0,2209882.0,2000000.0,0.0333
ruby,laghos,1,448000000.0,612000000.0,174000000.0,2114000000.0,4000000.0,0.0,0.0,0.0,0.0,290317.0,269691394.0,138480857.0,105105.0,2209881.0,2000000.0,0.0166
ruby,laghos,1,492000000.0,672000000.0,192000000.0,2322000000.0,4000000.0,0.0,0.0,0.0,0.0,320373.0,295175232.0,151732892.0,105105.0,2210249.0,4000000.0,0.0333
ruby,laghos,1,492000000.0,674000000.0,192000000.0,2324000000.0,4000000.0,0.0,0.0,0.0,0.0,320188.0,294954688.0,151586347.0,105103.0,2210248.0,4000000.0,0.0333
ruby,laghos,1,1042000000.0,2418000000.0,772000000.0,7528000000.0,20000000.0,14000000.0,0.0,0.0,0.0,419921.0,1417597680.0,729251088.0,105104.0,2210553.0,30000000.0,0.0333
ruby,laghos,1,1042000000.0,2418000000.0,772000000.0,7526000000.0,20000000.0,14000000.0,0.0,0.0,0.0,419683.0,1420968260.0,723138782.0,105103.0,2210551.0,30000000.0,0.0333
ruby,laghos,1,1216000000.0,2822000000.0,900000000.0,8780000000.0,24000000.0,16000000.0,0.0,0.0,0.0,490433.0,1655998993.0,846379160.0,105103.0,2211163.0,34000000.0,0.0333
ruby,laghos,1,1218000000.0,2822000000.0,900000000.0,8784000000.0,24000000.0,16000000.0,0.0,0.0,0.0,489829.0,1658641999.0,844816633.0,105104.0,2211166.0,34000000.0,0.0333
ruby,laghos,1,1388000000.0,3220000000.0,1028000000.0,10016000000.0,24000000.0,18000000.0,0.0,0.0,0.0,559200.0,1887147560.0,963323779.0,105104.0,2211774.0,40000000.0,0.0333
ruby,laghos,1,1388000000.0,3220000000.0,1026000000.0,10014000000.0,26000000.0,18000000.0,0.0,0.0,0.0,559481.0,1886822811.0,964562167.0,105104.0,2211773.0,40000000.0,0.0333
ruby,laghos,1,1560000000.0,3620000000.0,1154000000.0,11266000000.0,30000000.0,20000000.0,0.0,0.0,0.0,629999.0,2122336655.0,1082581156.0,105104.0,2212446.0,44000000.0,0.0333
ruby,laghos,1,1562000000.0,3622000000.0,1156000000.0,11270000000.0,30000000.0,20000000.0,0.0,0.0,0.0,628543.0,2124943126.0,1087088299.0,105104.0,2212447.0,44000000.0,0.0333
ruby,laghos,1,1734000000.0,4022000000.0,1282000000.0,12518000000.0,34000000.0,22000000.0,0.0,0.0,0.0,698592.0,2358539227.0,1204160802.0,105104.0,2213055.0,50000000.0,0.0333
ruby,laghos,1,1732000000.0,4024000000.0,1282000000.0,12520000000.0,34000000.0,20000000.0,0.0,0.0,0.0,698892.0,2357695681.0,1209100481.0,105105.0,2213054.0,50000000.0,0.05
ruby,laghos,1,1908000000.0,4428000000.0,1412000000.0,13770000000.0,36000000.0,24000000.0,0.0,0.0,0.0,769857.0,2597566166.0,1323217645.0,105104.0,2213727.0,54000000.0,0.0666
ruby,laghos,1,1906000000.0,4428000000.0,1412000000.0,13774000000.0,36000000.0,24000000.0,0.0,0.0,0.0,769803.0,2596097496.0,1323877411.0,105104.0,2213727.0,54000000.0,0.0666
ruby,laghos,1,2270000000.0,9274000000.0,3218000000.0,26376000000.0,80000000.0,58000000.0,0.0,0.0,0.0,2303614.0,9272703422.0,2938233930.0,105104.0,2208663.0,208000000.0,0.0833
ruby,laghos,1,2270000000.0,9274000000.0,3218000000.0,26376000000.0,80000000.0,58000000.0,0.0,0.0,0.0,2305432.0,9270940824.0,2934075228.0,105104.0,2208663.0,204000000.0,0.0833
ruby,laghos,1,2646000000.0,10806000000.0,3750000000.0,30730000000.0,94000000.0,68000000.0,0.0,0.0,0.0,2684341.0,10803083173.0,3420701263.0,105104.0,2208970.0,238000000.0,0.1
ruby,laghos,1,2646000000.0,10804000000.0,3750000000.0,30730000000.0,94000000.0,68000000.0,0.0,0.0,0.0,2687222.0,10803527269.0,3417088118.0,105105.0,2208970.0,246000000.0,0.1
ruby,laghos,1,3020000000.0,12340000000.0,4282000000.0,35088000000.0,108000000.0,78000000.0,2000000.0,0.0,0.0,3063273.0,12331415956.0,3904465153.0,105104.0,2209273.0,278000000.0,0.1
ruby,laghos,1,3022000000.0,12340000000.0,4282000000.0,35086000000.0,108000000.0,78000000.0,2000000.0,0.0,0.0,3063572.0,12337010417.0,3908932345.0,105104.0,2209273.0,278000000.0,0.1
ruby,laghos,1,3394000000.0,13868000000.0,4812000000.0,39436000000.0,122000000.0,88000000.0,2000000.0,0.0,0.0,3444526.0,13866508850.0,4390802653.0,105104.0,2209580.0,312000000.0,0.1166
ruby,laghos,1,3390000000.0,13868000000.0,4812000000.0,39434000000.0,122000000.0,88000000.0,2000000.0,0.0,0.0,3442470.0,13859987077.0,4393456516.0,105104.0,2209580.0,312000000.0,0.1166
ruby,laghos,1,3768000000.0,15398000000.0,5342000000.0,43782000000.0,136000000.0,98000000.0,2000000.0,2000000.0,0.0,3822085.0,15390065284.0,4878178039.0,105104.0,2209883.0,340000000.0,0.1166
ruby,laghos,1,3770000000.0,15400000000.0,5344000000.0,43790000000.0,134000000.0,98000000.0,2000000.0,2000000.0,0.0,3822664.0,15396553981.0,4871317373.0,105104.0,2209883.0,340000000.0,0.1166
ruby,laghos,1,4146000000.0,16936000000.0,5876000000.0,48150000000.0,148000000.0,108000000.0,2000000.0,2000000.0,0.0,4203273.0,16927680827.0,5368520709.0,105104.0,2210251.0,394000000.0,0.1166
ruby,laghos,1,4142000000.0,16932000000.0,5874000000.0,48142000000.0,148000000.0,108000000.0,2000000.0,2000000.0,0.0,4198983.0,16924148890.0,5357886935.0,105104.0,2210251.0,370000000.0,0.1333
ruby,laghos,1,33342000000.0,163032000000.0,56358000000.0,453018000000.0,2352000000.0,1078000000.0,50000000.0,52000000.0,0.0,31220045.0,169307000000.0,51138474546.0,105104.0,2210562.0,3718000000.0,1.0833
ruby,laghos,1,33330000000.0,163020000000.0,56352000000.0,453004000000.0,2370000000.0,1078000000.0,86000000.0,66000000.0,0.0,31287617.0,169305000000.0,51174939331.0,105104.0,2210562.0,3720000000.0,1.0833
ruby,laghos,1,38850000000.0,190028000000.0,65688000000.0,528034000000.0,2754000000.0,1256000000.0,56000000.0,40000000.0,0.0,36363976.0,197369000000.0,59689602015.0,105104.0,2211175.0,4294000000.0,1.2833
ruby,laghos,1,38854000000.0,190034000000.0,65690000000.0,528042000000.0,2758000000.0,1256000000.0,54000000.0,44000000.0,0.0,36321693.0,197363000000.0,59664938765.0,105104.0,2211174.0,4346000000.0,1.2666
ruby,laghos,1,44194000000.0,216406000000.0,74794000000.0,601350000000.0,3138000000.0,1430000000.0,70000000.0,70000000.0,0.0,41297897.0,224797000000.0,67941394440.0,105104.0,2211782.0,4888000000.0,1.45
ruby,laghos,1,44242000000.0,216434000000.0,74818000000.0,601400000000.0,3130000000.0,1430000000.0,70000000.0,106000000.0,0.0,41418494.0,224798000000.0,67922355787.0,105104.0,2211782.0,4834000000.0,1.4333
ruby,laghos,1,49730000000.0,243350000000.0,84120000000.0,676190000000.0,3534000000.0,1608000000.0,74000000.0,48000000.0,0.0,46433883.0,252773000000.0,76527471407.0,105104.0,2212456.0,5526000000.0,1.6166
ruby,laghos,1,49754000000.0,243368000000.0,84132000000.0,676216000000.0,3516000000.0,1614000000.0,72000000.0,50000000.0,0.0,46501993.0,252769000000.0,76451475030.0,105104.0,2212455.0,5466000000.0,1.6333
ruby,laghos,1,55260000000.0,270324000000.0,93452000000.0,751122000000.0,3914000000.0,1788000000.0,86000000.0,76000000.0,0.0,51560532.0,280784000000.0,84904167916.0,105104.0,2213063.0,6208000000.0,1.8
ruby,laghos,1,55182000000.0,270272000000.0,93416000000.0,751036000000.0,3932000000.0,1786000000.0,88000000.0,74000000.0,0.0,51523216.0,280788000000.0,84849543130.0,105104.0,2213063.0,5940000000.0,1.8
ruby,laghos,1,60694000000.0,297238000000.0,102738000000.0,825952000000.0,4290000000.0,1968000000.0,92000000.0,78000000.0,0.0,56660660.0,308800000000.0,93341367017.0,105104.0,2213737.0,6720000000.0,2.0
ruby,laghos,1,60720000000.0,297254000000.0,102750000000.0,825980000000.0,4308000000.0,1966000000.0,108000000.0,102000000.0,0.0,56536720.0,308799000000.0,93359245753.0,105105.0,2213737.0,6850000000.0,1.95
