machine,app,ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,EPT,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,duration
quartz,laghos,1,1560000000.0,3628000000.0,1162000000.0,11266000000.0,34000000.0,30000000.0,0.0,0.0,0.0,629824.0,2123626474.0,1525678313.0,37771.0,2177525.0,176000000.0,0.05
quartz,laghos,1,1560000000.0,3628000000.0,1162000000.0,11266000000.0,66000000.0,30000000.0,0.0,0.0,0.0,628809.0,2121870870.0,1522905350.0,37771.0,2177526.0,156000000.0,0.0666
quartz,laghos,1,1734000000.0,4032000000.0,1292000000.0,12518000000.0,72000000.0,32000000.0,0.0,0.0,0.0,698558.0,2353534877.0,1689966155.0,37771.0,2178134.0,192000000.0,0.0833
quartz,laghos,1,1732000000.0,4030000000.0,1290000000.0,12516000000.0,34000000.0,32000000.0,0.0,0.0,0.0,699465.0,2359745512.0,1689886540.0,37771.0,2178135.0,186000000.0,0.05
quartz,laghos,1,1906000000.0,4434000000.0,1420000000.0,13768000000.0,36000000.0,36000000.0,0.0,0.0,0.0,769008.0,2594289873.0,1856228401.0,37771.0,2178808.0,214000000.0,0.0666
quartz,laghos,1,1908000000.0,4434000000.0,1422000000.0,13772000000.0,72000000.0,36000000.0,0.0,0.0,0.0,769289.0,2592575083.0,1856787335.0,37771.0,2178808.0,212000000.0,0.0666
quartz,laghos,1,9136000000.0,29980000000.0,9994000000.0,88842000000.0,328000000.0,358000000.0,18000000.0,16000000.0,0.0,1484337.0,19493037773.0,13974828229.0,37771.0,2184484.0,1602000000.0,0.2666
quartz,laghos,1,2272000000.0,9294000000.0,3240000000.0,26382000000.0,88000000.0,84000000.0,4000000.0,2000000.0,0.0,2306746.0,9268968800.0,4217693424.0,37771.0,2173742.0,646000000.0,0.15
quartz,laghos,1,2270000000.0,9292000000.0,3238000000.0,26380000000.0,92000000.0,84000000.0,4000000.0,2000000.0,0.0,2306971.0,9270038957.0,4218867650.0,37771.0,2173742.0,642000000.0,0.1166
quartz,laghos,1,2646000000.0,10828000000.0,3774000000.0,30734000000.0,92000000.0,98000000.0,4000000.0,2000000.0,0.0,2685867.0,10802153263.0,4915589638.0,37771.0,2174048.0,750000000.0,0.1333
quartz,laghos,1,2646000000.0,10828000000.0,3774000000.0,30734000000.0,136000000.0,98000000.0,4000000.0,2000000.0,0.0,2686101.0,10797168461.0,4915747371.0,37771.0,2174049.0,758000000.0,0.1166
quartz,laghos,1,3020000000.0,12362000000.0,4308000000.0,35092000000.0,164000000.0,112000000.0,6000000.0,2000000.0,0.0,3065892.0,12333546944.0,5613524447.0,37771.0,2174353.0,842000000.0,0.15
quartz,laghos,1,3018000000.0,12362000000.0,4308000000.0,35092000000.0,120000000.0,112000000.0,4000000.0,2000000.0,0.0,3064000.0,12331430124.0,5620710160.0,37771.0,2174353.0,866000000.0,0.1333
quartz,laghos,1,3394000000.0,13896000000.0,4842000000.0,39444000000.0,120000000.0,126000000.0,6000000.0,4000000.0,0.0,3442562.0,13863268786.0,6311309609.0,37771.0,2174660.0,970000000.0,0.15
quartz,laghos,1,3394000000.0,13894000000.0,4842000000.0,39442000000.0,124000000.0,126000000.0,8000000.0,4000000.0,0.0,3443986.0,13861510156.0,6319451928.0,37771.0,2174660.0,970000000.0,0.15
quartz,laghos,1,3768000000.0,15428000000.0,5376000000.0,43792000000.0,134000000.0,142000000.0,6000000.0,4000000.0,0.0,3822783.0,15393082253.0,7008122182.0,37771.0,2174963.0,1074000000.0,0.1666
quartz,laghos,1,3768000000.0,15426000000.0,5374000000.0,43792000000.0,134000000.0,140000000.0,6000000.0,2000000.0,0.0,3821881.0,15393526562.0,7010856410.0,37771.0,2174962.0,1078000000.0,0.1666
quartz,laghos,1,3768000000.0,15428000000.0,5376000000.0,43790000000.0,138000000.0,142000000.0,6000000.0,2000000.0,0.0,3822773.0,15394488121.0,7008865353.0,37771.0,2174962.0,1066000000.0,0.1666
quartz,laghos,1,4142000000.0,16964000000.0,5912000000.0,48152000000.0,154000000.0,154000000.0,8000000.0,4000000.0,0.0,4202324.0,16925917887.0,7707252812.0,37771.0,2175329.0,1172000000.0,0.1833
quartz,laghos,1,4146000000.0,16968000000.0,5914000000.0,48156000000.0,148000000.0,154000000.0,6000000.0,4000000.0,0.0,4200832.0,16924577184.0,7705228341.0,37771.0,2175330.0,1174000000.0,0.1833
quartz,laghos,1,22318000000.0,109362000000.0,38038000000.0,303072000000.0,1740000000.0,1130000000.0,172000000.0,168000000.0,0.0,21051649.0,113228000000.0,49144489729.0,37771.0,2174359.0,8330000000.0,1.0
quartz,laghos,1,33326000000.0,163474000000.0,56852000000.0,453004000000.0,2572000000.0,1692000000.0,276000000.0,252000000.0,0.0,31282623.0,169302000000.0,73493061249.0,37770.0,2175638.0,12484000000.0,1.4833
quartz,laghos,1,33330000000.0,163476000000.0,56856000000.0,453010000000.0,2584000000.0,1692000000.0,228000000.0,230000000.0,0.0,31275433.0,169300000000.0,73481659010.0,37771.0,2175640.0,12440000000.0,1.4666
quartz,laghos,1,38854000000.0,190564000000.0,66278000000.0,528046000000.0,3032000000.0,1974000000.0,288000000.0,282000000.0,0.0,36370259.0,197356000000.0,85664102280.0,37771.0,2176252.0,14542000000.0,1.7166
quartz,laghos,1,38852000000.0,190560000000.0,66276000000.0,528042000000.0,2988000000.0,1972000000.0,270000000.0,268000000.0,0.0,36479666.0,197356000000.0,85706954635.0,37771.0,2176252.0,14542000000.0,1.6833
quartz,laghos,1,44266000000.0,217056000000.0,75498000000.0,601434000000.0,3424000000.0,2248000000.0,284000000.0,298000000.0,0.0,41450418.0,224790000000.0,97609049078.0,37771.0,2176861.0,16520000000.0,1.95
quartz,laghos,1,44222000000.0,217022000000.0,75478000000.0,601384000000.0,3412000000.0,2250000000.0,328000000.0,284000000.0,0.0,41489382.0,224792000000.0,97600050819.0,37771.0,2176861.0,16574000000.0,2.0166
quartz,laghos,1,49638000000.0,243968000000.0,84830000000.0,676104000000.0,3856000000.0,2528000000.0,360000000.0,326000000.0,0.0,46737692.0,252763000000.0,109791000000.0,37771.0,2177534.0,18468000000.0,2.1333
quartz,laghos,1,49756000000.0,244048000000.0,84884000000.0,676230000000.0,3848000000.0,2530000000.0,332000000.0,330000000.0,0.0,46611866.0,252764000000.0,109757000000.0,37771.0,2177534.0,18574000000.0,2.1833
quartz,laghos,1,55258000000.0,271078000000.0,94288000000.0,751130000000.0,4258000000.0,2800000000.0,344000000.0,370000000.0,0.0,51952630.0,280773000000.0,121979000000.0,37771.0,2178142.0,20708000000.0,2.4666
quartz,laghos,1,55252000000.0,271072000000.0,94284000000.0,751118000000.0,4264000000.0,2806000000.0,366000000.0,360000000.0,0.0,51904794.0,280773000000.0,121893000000.0,37771.0,2178142.0,20706000000.0,2.4333
quartz,laghos,1,55268000000.0,271086000000.0,94290000000.0,751142000000.0,4316000000.0,2806000000.0,368000000.0,356000000.0,0.0,51848337.0,280771000000.0,121947000000.0,37771.0,2178142.0,20660000000.0,2.4666
quartz,laghos,1,55288000000.0,271102000000.0,94300000000.0,751164000000.0,4296000000.0,2806000000.0,376000000.0,358000000.0,0.0,51752402.0,280774000000.0,121928000000.0,37771.0,2178142.0,20728000000.0,2.4666
quartz,laghos,1,60728000000.0,298088000000.0,103674000000.0,825996000000.0,4724000000.0,3086000000.0,408000000.0,448000000.0,0.0,57230461.0,308784000000.0,134091000000.0,37771.0,2178816.0,22796000000.0,2.7166
quartz,laghos,1,60786000000.0,298130000000.0,103700000000.0,826062000000.0,4736000000.0,3090000000.0,412000000.0,414000000.0,0.0,57060699.0,308785000000.0,134124000000.0,37771.0,2178816.0,22602000000.0,2.7
