machine,app,args,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
ruby,kripke.exe,"--niter 15 --pmethod bj --groups 8 --arch sequential --legendre 4 --procs 4,4,2",0.0833,119375000.0,457000000.0,142250000.0,1197250000.0,0.0,2000000.0,0.0,0.0,1184.25,200149533.8,35828209.06,102541.6563,2107144.594,8000000.0,0.135397969,,,,4.862602031
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 0,0.05,4125000.0,41839285.71,8125000.0,77000000.0,1767857.143,892857.1429,35714.28571,35714.28571,6.392857143,25082920.34,20441652.88,938.7232143,19688.73214,2482142.857,0.01508008,,,,2.98491992
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 0 --procs 4,4,2",0.0833,85375000.0,237375000.0,72937500.0,581437500.0,0.0,0.0,0.0,0.0,1181.8125,86997034.38,72075032.63,105812.6875,2107277.188,25000000.0,0.104873594,,,,4.893126406
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 1,0.05,9357142.857,68571428.57,14607142.86,141625000.0,1785714.286,892857.1429,53571.42857,35714.28571,11.22321429,36936145.95,20322288.33,938.7321429,19688.72321,2678571.429,0.021338786,,,,2.978661214
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 1 --procs 4,4,2",0.0666,105187500.0,335625000.0,97625000.0,821500000.0,0.0,0.0,0.0,0.0,1131.6875,131079564.1,72252202.06,102540.7188,2107144.563,25125000.0,0.120683063,,,,3.875316938
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 2,0.0833,18125000.0,113232142.9,25410714.29,249500000.0,2267857.143,892857.1429,53571.42857,35714.28571,4.919642857,56664712.42,20315495.25,938.7232143,19688.72321,2732142.857,0.029969616,,,,4.968030384
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 2 --procs 4,4,2",0.0833,138250000.0,500562500.0,139562500.0,1223250000.0,437500.0,0.0,0.0,0.0,1193.5625,200482481.1,72088847.28,105811.6875,2107277.156,24875000.0,0.160646937,,,,4.837353063
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 3,0.1,30464285.71,175803571.4,40535714.29,400750000.0,3160714.286,910714.2857,53571.42857,35714.28571,4.294642857,84316698.94,20400835.08,938.7232143,19688.72321,3053571.429,0.042056857,,,,5.957943143
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 3 --procs 4,4,2",0.0833,190000000.0,736625000.0,200250000.0,1805000000.0,2000000.0,0.0,0.0,0.0,1182.40625,288906723.6,70280025.88,105876.6875,2107279.188,25437500.0,0.214680156,,,,4.783319844
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 4,0.1333,46339285.71,256267857.1,60017857.14,595196428.6,3642857.143,910714.2857,53571.42857,35714.28571,5.214285714,119858231.6,20303229.35,938.7232143,19688.72321,3392857.143,0.057852393,,,,7.940147607
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 16 --arch sequential --legendre 4 --procs 4,4,2",0.0666,245875000.0,1028812500.0,273062500.0,2514750000.0,2000000.0,0.0,0.0,0.0,1186.625,420817310.0,71810530.38,105845.6563,2107278.219,26375000.0,0.267584531,,,,3.728415469
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 32 --arch sequential --legendre 0,0.0833,9839285.714,90321428.57,17089285.71,168571428.6,3535714.286,1803571.429,160714.2857,71428.57143,5.303571429,51232922.21,40755416.37,938.7142857,19688.71429,5017857.143,0.031018866,,,,4.966981134
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 32 --arch sequential --legendre 0 --procs 4,4,2",0.0833,142750000.0,459375000.0,129375000.0,1078750000.0,125000.0,0.0,0.0,0.0,1141.78125,180865989.3,146313836.8,105843.6875,2107278.156,67937500.0,0.193211,,,,4.804789
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 32 --arch sequential --legendre 1,0.1166,25553571.43,164303571.4,32660714.29,343196428.6,3678571.429,1767857.143,160714.2857,71428.57143,4.973214286,78430877.58,40686295.4,938.7232143,19688.72321,5375000.0,0.047210125,,,,6.948789875
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 32 --arch sequential --legendre 1 --procs 4,4,2",0.0833,194500000.0,705812500.0,182187500.0,1665187500.0,2000000.0,0.0,0.0,0.0,1131.09375,267707225.0,139248552.1,105845.6563,2107278.219,55437500.0,0.250102469,,,,4.747897531
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 32 --arch sequential --legendre 2,0.1666,51875000.0,287803571.4,58589285.71,634732142.9,4535714.286,1785714.286,178571.4286,71428.57143,3.991071429,123720429.8,40770199.68,938.7321429,19688.72321,5875000.0,0.069199411,,,,9.926800589
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 32 --arch sequential --legendre 2 --procs 4,4,2",0.0833,302187500.0,1182625000.0,289125000.0,2806437500.0,2812500.0,0.0,0.0,0.0,1179.28125,435084969.8,141956555.4,102571.7188,2107145.531,48250000.0,0.328549625,,,,4.669450375
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 32 --arch sequential --legendre 3,0.2166,88660714.29,460553571.4,94910714.29,1042428571.0,5875000.0,1821428.571,196428.5714,71428.57143,3.116071429,187123854.6,40796800.92,938.7142857,19688.70536,5857142.857,0.102068607,,,,12.89393139
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 32 --arch sequential --legendre 3 --procs 4,4,2",0.0666,911562500.0,2270437500.0,664750000.0,6023062500.0,4312500.0,0.0,0.0,0.0,1156.5625,657210291.6,144688046.4,105811.6875,2107277.156,45250000.0,0.464758719,,,,3.531241281
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 32 --arch sequential --legendre 4,0.3166,135946428.6,682696428.6,141607142.9,1566785714.0,7178571.429,1821428.571,232142.8571,71428.57143,11.25892857,268661226.5,40751056.82,938.7142857,19688.71429,6839285.714,0.148423652,,,,18.84757635
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 32 --arch sequential --legendre 4 --procs 4,4,2",0.0833,611375000.0,2619000000.0,603312500.0,6222375000.0,6000000.0,0.0,0.0,0.0,1130.5,942921705.6,147691184.8,105875.6875,2107279.156,46875000.0,0.625108938,,,,4.372891063
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 8 --arch sequential --legendre 0,0.05,1964285.714,20232142.86,3982142.857,37053571.43,839285.7143,446428.5714,17857.14286,17857.14286,11.60714286,12435917.65,10225832.73,938.7142857,19688.70536,1160714.286,0.00702525,,,,2.99297475
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 8 --arch sequential --legendre 0 --procs 4,4,2",0.0666,68500000.0,143375000.0,49937500.0,386625000.0,0.0,0.0,0.0,0.0,1125.875,45463141.78,38113945.25,102539.75,2107144.531,4937500.0,0.063237906,,,,3.932762094
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 8 --arch sequential --legendre 1,0.0333,4000000.0,31125000.0,6910714.286,63910714.29,910714.2857,446428.5714,17857.14286,17857.14286,4.178571429,17893017.93,10232736.6,938.7142857,19688.71429,1142857.143,0.009978446,,,,1.988021554
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 8 --arch sequential --legendre 1 --procs 4,4,2",0.0833,65312500.0,169687500.0,54687500.0,440500000.0,0.0,0.0,0.0,0.0,1145.5625,65116984.13,37561611.03,105844.6875,2107278.188,5312500.0,0.06949625,,,,4.92850375
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 8 --arch sequential --legendre 2,0.05,7375000.0,49303571.43,11767857.14,108750000.0,1035714.286,446428.5714,17857.14286,17857.14286,7.446428571,27071546.38,10276397.02,938.7232143,19688.72321,1303571.429,0.013661491,,,,2.986338509
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 8 --arch sequential --legendre 2 --procs 4,4,2",0.0666,84937500.0,247500000.0,78000000.0,640062500.0,0.0,0.0,0.0,0.0,1163.84375,98027964.94,36458187.09,102541.6563,2107144.594,5500000.0,0.08753075,,,,3.90846925
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 8 --arch sequential --legendre 3,0.05,11910714.29,74464285.71,18571428.57,170696428.6,1214285.714,446428.5714,17857.14286,17857.14286,9.464285714,39876800.61,10306549.67,938.7232143,19688.72321,1446428.571,0.018706179,,,,2.981293821
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 8 --arch sequential --legendre 3 --procs 4,4,2",0.0833,99062500.0,338000000.0,102500000.0,861562500.0,0.0,0.0,0.0,0.0,1220.09375,142513373.3,36571710.31,105876.7188,2107279.188,6375000.0,0.107911969,,,,4.890088031
ruby,kripke.exe,--niter 15 --pmethod sweep --groups 8 --arch sequential --legendre 4,0.0833,17892857.14,107017857.1,27339285.71,250946428.6,1571428.571,446428.5714,17857.14286,17857.14286,10.54464286,56320652.22,10258023.8,938.7232143,19688.72321,1571428.571,0.024869188,,,,4.973130813
ruby,kripke.exe,"--niter 15 --pmethod sweep --groups 8 --arch sequential --legendre 4 --procs 4,4,2",0.0666,125125000.0,461500000.0,137625000.0,1173875000.0,0.0,0.0,0.0,0.0,1131.9375,193618436.0,35662840.28,102540.7188,2107144.563,6937500.0,0.132443781,,,,3.863556219
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 16 --arch sequential --legendre 0,0.1,10750000.0,111267857.1,21553571.43,204285714.3,4714285.714,2428571.429,142857.1429,107142.8571,4.321428571,66738341.66,54451570.92,938.7232143,19688.73214,6982142.857,0.03720175,,,,5.96279825
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 16 --arch sequential --legendre 0 --procs 4,4,2",0.0666,179187500.0,587937500.0,169875000.0,1369812500.0,1937500.0,1937500.0,0.0,0.0,1203.03125,235408708.5,202847979.5,102540.7188,2107144.563,70312500.0,0.217825406,,,,3.778174594
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 16 --arch sequential --legendre 1,0.1166,24678571.43,182553571.4,38821428.57,376535714.3,4803571.429,2375000.0,142857.1429,107142.8571,10.58035714,98328798.48,54410753.71,938.7321429,19688.72321,7321428.571,0.108416348,,,,6.887583652
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 16 --arch sequential --legendre 1 --procs 4,4,2",0.0833,239062500.0,857937500.0,239937500.0,2038250000.0,2375000.0,2000000.0,0.0,0.0,1212.0,346663996.8,197482523.2,102541.6563,2107144.594,65125000.0,0.279618063,,,,4.718381938
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 16 --arch sequential --legendre 2,0.1666,48125000.0,301660714.3,67642857.14,664392857.1,5928571.429,2392857.143,142857.1429,107142.8571,6.178571429,150988553.8,54356943.77,938.7142857,19688.71429,7553571.429,0.07753708,,,,9.91846292
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 16 --arch sequential --legendre 2 --procs 4,4,2",0.0833,314625000.0,1284375000.0,344062500.0,3058375000.0,3875000.0,1937500.0,0.0,0.0,1204.375,531111797.5,196509103.3,102540.7188,2107144.563,64375000.0,0.386238813,,,,4.611761188
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 16 --arch sequential --legendre 3,0.2333,80875000.0,468303571.4,107982142.9,1067107143.0,7910714.286,2428571.429,160714.2857,107142.8571,11.4375,224724403.4,54479372.46,938.7232143,19688.72321,8517857.143,0.107593723,,,,13.89040628
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 16 --arch sequential --legendre 3 --procs 4,4,2",0.0666,429937500.0,1889312500.0,494812500.0,4523500000.0,5937500.0,2000000.0,0.0,0.0,1159.9375,789144705.7,196211742.3,105842.7188,2107278.125,70750000.0,0.498857625,,,,3.497142375
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 16 --arch sequential --legendre 4,0.3166,123000000.0,682625000.0,159839285.7,1585053571.0,10642857.14,2482142.857,178571.4286,107142.8571,4.973214286,319506255.1,54440756.58,938.7232143,19688.72321,8910714.286,0.151663964,,,,18.84433604
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 16 --arch sequential --legendre 4 --procs 4,4,2",0.0833,581812500.0,2673875000.0,690562500.0,6423500000.0,6812500.0,1937500.0,0.0,0.0,1180.09375,1120510532.0,197920111.9,102540.7188,2107144.563,69875000.0,0.671691063,,,,4.326308938
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 32 --arch sequential --legendre 0,0.1666,25696428.57,240142857.1,45321428.57,447250000.0,9446428.571,4821428.571,428571.4286,214285.7143,7.473214286,136585993.9,108950281.9,938.7142857,19688.70536,12339285.71,0.079768143,,,,9.916231857
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 32 --arch sequential --legendre 0 --procs 4,4,2",0.0833,331062500.0,1180562500.0,319000000.0,2689875000.0,3750000.0,2562500.0,0.0,0.0,1159.8125,464657313.0,386377757.8,105844.6875,2107278.188,183875000.0,0.478510188,,,,4.519489813
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 32 --arch sequential --legendre 1,0.2666,67660714.29,437553571.4,86803571.43,913250000.0,9803571.429,4750000.0,446428.5714,214285.7143,4.205357143,209008271.6,108750571.3,938.7142857,19688.71429,14625000.0,0.123363866,,,,15.87263613
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 32 --arch sequential --legendre 1 --procs 4,4,2",0.0833,473375000.0,1842125000.0,462437500.0,4270562500.0,5500000.0,2937500.0,0.0,0.0,1202.96875,733275837.4,387774456.4,105845.6563,2107278.219,159312500.0,0.618127,,,,4.379873
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 32 --arch sequential --legendre 2,0.4,137767857.1,766714285.7,155982142.9,1690160714.0,12285714.29,4785714.286,500000.0,214285.7143,4.008928571,329783686.5,108836144.6,938.7232143,19688.73214,16017857.14,0.186071696,,,,23.8139283
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 32 --arch sequential --legendre 2 --procs 4,4,2",0.0833,735125000.0,3087125000.0,733250000.0,7211375000.0,9437500.0,2625000.0,0.0,0.0,1155.90625,1156440687.0,382695078.4,105842.7188,2107278.125,138500000.0,0.8531725,,,,4.1448275
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 32 --arch sequential --legendre 3,0.5666,236053571.4,1227660714.0,252892857.1,2778142857.0,15892857.14,4857142.857,553571.4286,214285.7143,7.410714286,498857283.8,108928260.9,938.7321429,19688.72321,16946428.57,0.276241036,,,,33.71975896
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 32 --arch sequential --legendre 3 --procs 4,4,2",0.0833,1116375000.0,4668000000.0,1093625000.0,11060562500.0,12500000.0,2500000.0,0.0,0.0,1140.03125,1693339345.0,380585954.4,105844.6875,2107278.188,127375000.0,1.178528219,,,,3.819471781
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 32 --arch sequential --legendre 4,0.8,362017857.1,1819982143.0,377321428.6,4176250000.0,18767857.14,4875000.0,589285.7143,232142.8571,3.75,716239725.3,108787776.6,938.7142857,19688.71429,18196428.57,0.395856714,,,,47.60414329
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 32 --arch sequential --legendre 4 --procs 4,4,2",0.1,1549437500.0,6909125000.0,1565687500.0,16282562500.0,17187500.0,2875000.0,0.0,0.0,1198.71875,2510248012.0,435328354.7,105844.6875,2107278.188,131250000.0,1.631496031,,,,4.368503969
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 8 --arch sequential --legendre 0,0.0666,4875000.0,53464285.71,10500000.0,97446428.57,2232142.857,1214285.714,53571.42857,53571.42857,9.258928571,33030751.72,27294497.28,938.7142857,19688.70536,3089285.714,0.018432732,,,,3.977567268
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 8 --arch sequential --legendre 0 --procs 4,4,2",0.0666,113812500.0,313937500.0,97250000.0,769375000.0,0.0,0.0,0.0,0.0,1118.78125,113937122.7,99713831.91,102539.75,2107144.531,13375000.0,0.116031219,,,,3.879968781
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 8 --arch sequential --legendre 1,0.0666,10107142.86,82285714.29,18285714.29,168446428.6,2464285.714,1214285.714,53571.42857,53571.42857,4.321428571,47659273.02,27387815.35,938.7232143,19688.72321,3160714.286,0.024642134,,,,3.971357866
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 8 --arch sequential --legendre 1 --procs 4,4,2",0.0833,124250000.0,410062500.0,122125000.0,997875000.0,1125000.0,0.0,0.0,0.0,1162.25,168809557.0,99976800.47,105844.6875,2107278.188,14375000.0,0.143278375,,,,4.854721625
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 8 --arch sequential --legendre 2,0.1,18946428.57,130500000.0,31250000.0,287321428.6,2803571.429,1214285.714,53571.42857,53571.42857,5.25,72082532.75,27332649.34,938.7232143,19688.72321,3375000.0,0.034364929,,,,5.965635071
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 8 --arch sequential --legendre 2 --procs 4,4,2",0.0666,152312500.0,570937500.0,166812500.0,1396812500.0,2000000.0,0.0,0.0,0.0,1179.78125,246661194.9,96251453.38,102540.7188,2107144.563,15312500.0,0.179118844,,,,3.816881156
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 8 --arch sequential --legendre 3,0.1166,31267857.14,197928571.4,49410714.29,453500000.0,3267857.143,1232142.857,53571.42857,53571.42857,7.526785714,106226245.9,27266759.52,938.7232143,19688.72321,4053571.429,0.045478036,,,,6.950521964
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 8 --arch sequential --legendre 3 --procs 4,4,2",0.0833,214750000.0,832187500.0,243750000.0,2066375000.0,1937500.0,0.0,0.0,0.0,1143.75,374183396.0,99747395.34,102571.7188,2107145.531,16750000.0,0.232367063,,,,4.765632938
ruby,kripke.exe,--niter 40 --pmethod sweep --groups 8 --arch sequential --legendre 4,0.15,47089285.71,284625000.0,72732142.86,667178571.4,4178571.429,1232142.857,71428.57143,53571.42857,4.553571429,150112091.2,27430999.83,938.7232143,19688.72321,4464285.714,0.063601473,,,,8.936398527
ruby,kripke.exe,"--niter 40 --pmethod sweep --groups 8 --arch sequential --legendre 4 --procs 4,4,2",0.0833,276625000.0,1175062500.0,338687500.0,2912875000.0,3875000.0,0.0,0.0,0.0,1154.71875,528754315.2,98518717.34,102571.7188,2107145.531,18312500.0,0.315292188,,,,4.682707813
ruby,kripke.exe,--niter 5 --pmethod bj --groups 16 --arch sequential --legendre 0,0.0333,2428571.429,15053571.43,3625000.0,32321428.57,589285.7143,392857.1429,17857.14286,17857.14286,5.1875,8386269.741,6687231.116,938.7142857,19688.71429,750000.0,0.006308205,,,,1.991691795
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 16 --arch sequential --legendre 0 --procs 4,4,2",0.0666,48375000.0,98562500.0,38750000.0,296562500.0,0.0,0.0,0.0,0.0,873.53125,31807194.84,24605560.88,105844.7188,2107278.188,9500000.0,0.052528281,,,,3.943471719
ruby,kripke.exe,--niter 5 --pmethod bj --groups 16 --arch sequential --legendre 1,0.0333,4125000.0,23910714.29,5785714.286,53696428.57,589285.7143,375000.0,17857.14286,17857.14286,5.151785714,12322379.7,6768721.955,938.7321429,19688.72321,821428.5714,0.008630866,,,,1.989369134
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 16 --arch sequential --legendre 1 --procs 4,4,2",0.0833,55812500.0,131312500.0,47500000.0,379062500.0,0.0,0.0,0.0,0.0,797.96875,44587557.66,23764445.59,105876.6875,2107279.188,8812500.0,0.060155656,,,,4.937844344
ruby,kripke.exe,--niter 5 --pmethod bj --groups 16 --arch sequential --legendre 2,0.05,7071428.571,38821428.57,9392857.143,89732142.86,839285.7143,375000.0,17857.14286,17857.14286,4.258928571,18908716.97,6760526.205,938.7232143,19688.73214,857142.8571,0.011359045,,,,2.988640955
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 16 --arch sequential --legendre 2 --procs 4,4,2",0.0833,72000000.0,193937500.0,64312500.0,536750000.0,0.0,0.0,0.0,0.0,885.0,68141213.91,24406278.94,105844.6875,2107278.188,9187500.0,0.074611344,,,,4.923388656
ruby,kripke.exe,--niter 5 --pmethod bj --groups 16 --arch sequential --legendre 3,0.05,11125000.0,59607142.86,14428571.43,139964285.7,964285.7143,392857.1429,17857.14286,17857.14286,5.1875,28121004.04,6787502.83,938.7232143,19688.72321,910714.2857,0.015201527,,,,2.984798473
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 16 --arch sequential --legendre 3 --procs 4,4,2",0.0833,91812500.0,275500000.0,86000000.0,741187500.0,0.0,0.0,0.0,0.0,808.09375,101613999.8,24044192.09,102540.75,2107144.563,8125000.0,0.086667781,,,,4.911332219
ruby,kripke.exe,--niter 5 --pmethod bj --groups 16 --arch sequential --legendre 4,0.0666,16446428.57,86464285.71,20910714.29,204892857.1,1339285.714,392857.1429,17857.14286,17857.14286,4.053571429,39958640.53,6736933.125,938.7232143,19688.72321,1035714.286,0.020429795,,,,3.975570205
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 16 --arch sequential --legendre 4 --procs 4,4,2",0.0666,98625000.0,352812500.0,102812500.0,915312500.0,0.0,0.0,0.0,0.0,892.75,142509481.9,24051735.75,102538.8125,2107144.5,7750000.0,0.105972469,,,,3.890027531
ruby,kripke.exe,--niter 5 --pmethod bj --groups 32 --arch sequential --legendre 0,0.05,5089285.714,31928571.43,7482142.857,68482142.86,1178571.429,767857.1429,53571.42857,17857.14286,9.508928571,17142128.69,13552251.07,938.7232143,19688.72321,1642857.143,0.012790929,,,,2.987209071
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 32 --arch sequential --legendre 0 --procs 4,4,2",0.0833,67062500.0,173625000.0,62500000.0,494875000.0,0.0,1937500.0,0.0,0.0,894.34375,61868350.59,48128307.41,102540.7188,2107144.563,23062500.0,0.091844531,,,,4.906155469
ruby,kripke.exe,--niter 5 --pmethod bj --groups 32 --arch sequential --legendre 1,0.05,10321428.57,56589285.71,12678571.43,126696428.6,1232142.857,767857.1429,53571.42857,17857.14286,5.330357143,26188501.2,13529604.96,938.7142857,19688.70536,1803571.429,0.017703857,,,,2.982296143
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 32 --arch sequential --legendre 1 --procs 4,4,2",0.0666,86000000.0,257750000.0,81000000.0,694750000.0,0.0,1937500.0,0.0,0.0,914.0625,93660197.41,48060364.47,102540.7188,2107144.563,18500000.0,0.111546281,,,,3.884453719
ruby,kripke.exe,--niter 5 --pmethod bj --groups 32 --arch sequential --legendre 2,0.0833,19107142.86,97767857.14,21321428.57,223875000.0,1535714.286,767857.1429,53571.42857,17857.14286,7.205357143,41304454.08,13520913.05,938.7232143,19688.73214,1946428.571,0.025930955,,,,4.972069045
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 32 --arch sequential --legendre 2 --procs 4,4,2",0.0833,122687500.0,417812500.0,117187500.0,1079750000.0,0.0,2000000.0,0.0,0.0,813.0625,142252723.3,45712938.81,105844.6875,2107278.188,18000000.0,0.139584875,,,,4.858415125
ruby,kripke.exe,--niter 5 --pmethod bj --groups 32 --arch sequential --legendre 3,0.1,31375000.0,155357142.9,33446428.57,359821428.6,1892857.143,785714.2857,53571.42857,35714.28571,3.205357143,62377783.1,13583246.87,938.7321429,19688.72321,2071428.571,0.037104455,,,,5.962895545
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 32 --arch sequential --legendre 3 --procs 4,4,2",0.0833,174187500.0,634062500.0,166437500.0,1602312500.0,500000.0,2000000.0,0.0,0.0,889.4375,214488118.2,45785452.81,105876.6875,2107279.188,15687500.0,0.180407281,,,,4.817592719
ruby,kripke.exe,--niter 5 --pmethod bj --groups 32 --arch sequential --legendre 4,0.1166,47214285.71,229535714.3,49000000.0,534964285.7,2392857.143,785714.2857,71428.57143,35714.28571,2.821428571,89613793.73,13499910.77,938.7232143,19688.72321,2267857.143,0.05162208,,,,6.94437792
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 32 --arch sequential --legendre 4 --procs 4,4,2",0.0833,223562500.0,873812500.0,217812500.0,2168062500.0,2000000.0,2000000.0,0.0,0.0,938.875,317113864.9,50449963.28,105876.6875,2107279.188,14812500.0,0.230738969,,,,4.767261031
ruby,kripke.exe,--niter 5 --pmethod bj --groups 8 --arch sequential --legendre 0,0.0166,1142857.143,7250000.0,1785714.286,15553571.43,267857.1429,196428.5714,0.0,0.0,3.3125,4156509.33,3439779.473,938.7232143,19688.73214,303571.4286,0.00336208,,,,0.99263792
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 8 --arch sequential --legendre 0 --procs 4,4,2",0.0666,39437500.0,65375000.0,27500000.0,208562500.0,0.0,0.0,0.0,0.0,815.90625,15769093.13,13268822.66,105844.7188,2107278.188,2000000.0,0.035631344,,,,3.960368656
ruby,kripke.exe,--niter 5 --pmethod bj --groups 8 --arch sequential --legendre 1,0.0333,1857142.857,10928571.43,2767857.143,24660714.29,303571.4286,196428.5714,0.0,0.0,6.285714286,5970380.955,3387247.509,938.7232143,19688.72321,339285.7143,0.004226375,,,,1.993773625
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 8 --arch sequential --legendre 1 --procs 4,4,2",0.0833,42375000.0,79312500.0,31437500.0,243187500.0,0.0,0.0,0.0,0.0,832.90625,22457071.13,12583083.25,105844.6875,2107278.188,1937500.0,0.040084219,,,,4.957915781
ruby,kripke.exe,--niter 5 --pmethod bj --groups 8 --arch sequential --legendre 2,0.0333,3035714.286,17053571.43,4392857.143,39732142.86,339285.7143,196428.5714,0.0,0.0,10.73214286,9063499.554,3379211.554,938.7232143,19688.72321,392857.1429,0.005768313,,,,1.992231688
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 8 --arch sequential --legendre 2 --procs 4,4,2",0.0666,48250000.0,103500000.0,38437500.0,305875000.0,0.0,0.0,0.0,0.0,858.09375,33952615.03,12850343.53,105844.6875,2107278.188,2000000.0,0.045416312,,,,3.950583688
ruby,kripke.exe,--niter 5 --pmethod bj --groups 8 --arch sequential --legendre 3,0.05,4535714.286,25428571.43,6660714.286,60375000.0,410714.2857,196428.5714,0.0,0.0,4.410714286,13322680.99,3399026.473,938.7321429,19688.72321,410714.2857,0.007422786,,,,2.992577214
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 8 --arch sequential --legendre 3 --procs 4,4,2",0.0666,53875000.0,134750000.0,47375000.0,383125000.0,0.0,0.0,0.0,0.0,845.125,49328033.59,12682912.59,105844.7188,2107278.188,2000000.0,0.050216813,,,,3.945783188
ruby,kripke.exe,--niter 5 --pmethod bj --groups 8 --arch sequential --legendre 4,0.05,6446428.571,36178571.43,9571428.571,86839285.71,517857.1429,196428.5714,0.0,0.0,5.0,18789316.19,3351615.161,938.7232143,19688.72321,464285.7143,0.009389554,,,,2.990610446
ruby,kripke.exe,"--niter 5 --pmethod bj --groups 8 --arch sequential --legendre 4 --procs 4,4,2",0.1,63062500.0,176875000.0,59250000.0,489750000.0,0.0,0.0,0.0,0.0,837.21875,66890978.63,11907734.78,105876.6875,2107279.188,2000000.0,0.057851531,,,,5.942148469
ruby,kripke.exe,--niter 5 --pmethod sweep --groups 16 --arch sequential --legendre 0,0.0166,1517857.143,14125000.0,2767857.143,26250000.0,589285.7143,285714.2857,17857.14286,0.0,8.410714286,8411668.42,6679616.125,938.7142857,19688.71429,803571.4286,0.005788384,,,,0.990211616
