machine,app,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,duration_ratio_2_1
quartz,kripke.exe,6055555.556,48250000,10750000,98916666.67,1388888.889,1500000,55555.55556,55555.55556,15.52777778,27840316.25,20041662.1,525.0555556,30141.91667,6611111.111,0.666
quartz,kripke.exe,78750000,187062500,62625000,496625000,875000,0,0,0,1153.03125,61927189.41,47471564.22,69912.75,2106186.969,11312500,1.250750751
quartz,kripke.exe,11277777.78,76472222.22,18361111.11,168472222.2,1555555.556,2388888.889,55555.55556,55555.55556,12.30555556,42044875.97,20129171.14,525.0555556,30141.91667,7805555.556,0.750750751
quartz,kripke.exe,90062500,253250000,80875000,659312500,2125000,0,0,0,1165.09375,92892150.66,47277635.59,69880.75,2106185.969,12125000,1
quartz,kripke.exe,18333333.33,115666666.7,28972222.22,264944444.4,1777777.778,3583333.333,83333.33333,55555.55556,15.23611111,61991615.15,20171684.69,525.0555556,30141.91667,8333333.333,0.600240096
quartz,kripke.exe,112625000,345375000,108125000,896937500,2937500,0,0,0,1180.40625,141656102.8,48594393.03,67648.65625,2106051.719,14937500,1
quartz,kripke.exe,27583333.33,166305555.6,42638888.89,389694444.4,1805555.556,5166666.667,83333.33333,55555.55556,15.11111111,87636346.26,20256531.85,525.0555556,30141.91667,9638888.889,0.714408233
quartz,kripke.exe,129937500,468062500,141375000,1192937500,4500000,0,0,0,1172.125,199661675.1,48716502.63,67700,2106053.344,16687500,0.571183533
quartz,kripke.exe,16611111.11,173055555.6,33666666.67,317444444.4,6944444.444,5444444.444,361111.1111,305555.5556,19.48611111,103799327.6,106817349.6,525.0555556,30141.91667,48611111.11,0.600240096
quartz,kripke.exe,180000000,576000000,167937500,1348937500,4500000,4000000,0,0,1204.0625,234703564.3,263259086.4,69912.75,2106186.969,139062500,0.399759904
quartz,kripke.exe,38361111.11,284138888.9,60638888.89,585638888.9,7000000,8361111.111,361111.1111,305555.5556,9.847222222,152953145.3,107034039.8,525.0555556,30141.91667,48777777.78,0.636115657
quartz,kripke.exe,231062500,850562500,235625000,2004250000,7750000,4500000,0,0,1167.21875,345668275.8,263113043.7,69880.75,2106185.969,154500000,1
quartz,kripke.exe,74833333.33,469527777.8,105666666.7,1033277778,9055555.556,13166666.67,527777.7778,333333.3333,14.16666667,234894276.8,106296212.6,525.0555556,30141.91667,46222222.22,0.624906227
quartz,kripke.exe,323750000,1295125000,349875000,3092937500,11062500,5812500,0,0,1176.40625,530479562.5,262945070.8,69912.75,2106186.969,145875000,1.250750751
