0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
0.75332224,0.38902888,-1.2322869,-0.059198663,-0.45707357,-0.1437863,-1.1842115,-0.14435151,0.47525632,-1.087044,89.0311,0.018963993,0.10171607,0.022375697,0.017387062,0.024649672,0.0611502,0.06656928,0.0666388,0.053006962,0.04262576,0.029648704,4.719409,0.002689164,0.0048072385,0.005943939,0.004441924,0.2024478,0.041811213,0.07402697,0.012413392,0.074116096,0.36137447,0.055881716,0.09335887,0.22215468,0.020345025,0.079674885,0.6016907,0.8418725,0.01772911,0.024731517,0.053951442,0.41966766,0.555717,0.010835178,0.0077255312,0.05239013,0.12247701,0.17160352,0.01716667,0.05536659,0.063414745,0.07813394,0.06489621,0.055372134,0.007367316,0.03372916,0.024320025,0.15291798,0.022878781,0.1258609,0.24452208,0.033116236,0.03485536,0.006701243,0.13740516,0.08480111,0.04491666,0.0070724194,1.4873519,1.5183358,0.001920224,0.0028514685,0.0042754547
