,feature_0_df1,feature_1_df1,feature_2_df1,feature_3_df1,feature_4_df1,feature_5_df1,feature_6_df1,feature_7_df1,feature_8_df1,feature_9_df1,feature_10_df1,feature_11_df1,feature_12_df1,feature_13_df1,feature_14_df1,feature_15_df1,feature_16_df1,feature_17_df1,feature_18_df1,feature_19_df1,feature_20_df1,feature_21_df1,feature_22_df1,feature_23_df1,feature_24_df1,feature_25_df1,feature_26_df1,feature_27_df1,feature_28_df1,feature_29_df1,feature_30_df1,machine,feature_0_df2,feature_1_df2,feature_2_df2,feature_3_df2,feature_4_df2,feature_5_df2,feature_6_df2,feature_7_df2,feature_8_df2,feature_9_df2,feature_10_df2,feature_11_df2,feature_12_df2,feature_13_df2,feature_14_df2,feature_15_df2,feature_16_df2,feature_17_df2,feature_18_df2,feature_19_df2,feature_20_df2,feature_21_df2,feature_22_df2,feature_23_df2,feature_24_df2,feature_25_df2,feature_26_df2,feature_27_df2,feature_28_df2,feature_29_df2,feature_30_df2,feature_31_df2,feature_32_df2,feature_33_df2,feature_34_df2,feature_35_df2,feature_36_df2,feature_37_df2,feature_38_df2,feature_39_df2,feature_40_df2,feature_41_df2,feature_42_df2,feature_43_df2,feature_44_df2,feature_45_df2,feature_46_df2,feature_47_df2,feature_48_df2,feature_49_df2,feature_50_df2,feature_51_df2,feature_52_df2,feature_53_df2,feature_54_df2,feature_55_df2,feature_56_df2,feature_57_df2,feature_58_df2,feature_59_df2,feature_60_df2,feature_61_df2,feature_62_df2,feature_63_df2,feature_64_df2,feature_65_df2,feature_66_df2,feature_67_df2,feature_68_df2,feature_69_df2,feature_70_df2,feature_71_df2,feature_72_df2,feature_73_df2,feature_74_df2,feature_75_df2,feature_76_df2,feature_77_df2,feature_78_df2,feature_79_df2
0,0.0011081862,-0.035834674,0.0014428669,0.008768569,0.02225574,-0.03049932,0.0006781357,0.04660231,0.008719653,0.00079009857,-0.12991466,0.013511412,-0.04127685,0.0024608101,0.012798357,0.009634674,188490400.0,96275.26,137851940.0,57218.168,4017.825,-0.03089106,-0.020458626,-0.006270838,-0.37368098,-0.026579065,-0.0093935765,21275.643,33359.312,572875260.0,0.0014739769,Corona,0.016397888,-0.025077973,0.0031989382,0.022917701,0.011284616,0.0064626643,0.0077964496,-0.0019243548,-0.013171645,-0.002121423,-0.00046363144,-0.0054944297,0.0073580397,0.003189378,0.002166498,0.0015439851,0.0002558725,0.00033562936,9.089786e-05,5.521526e-05,8.13945e-05,0.0006368185,0.00023520066,0.0002000233,0.00019162973,4.062664e-05,5.9138227e-05,4.0340147,0.0012453161,1.9340596e-06,0.0016027739,0.0071376264,0.00043141705,0.0003643546,0.00017739568,4.093154e-05,0.00014228516,0.0013884798,9.145158e-05,0.0007926284,0.0010811111,1.016229e-05,0.00022923142,0.00013531059,0.00037422348,0.00038209758,0.0003493087,0.0002729148,0.005172647,8.3406754e-05,0.00033913972,0.00030012365,0.00018579405,0.0004905087,0.0018859785,0.00072450255,0.0001777275,0.0037769622,0.009204323,0.00031186294,0.0007498449,0.0006500204,0.00026398865,0.00080401666,0.0007348814,0.00014437814,1.5590245e-05,0.0005786689,0.000101792975,3.9622362e-05,0.0003409527,2.4304984e-05,0.00022960345,0.00013632058,0.00022937189,0.008695073,0.015727784,0.004157294,2.1628543e-05,9.486945e-06
1,0.0022363323,-0.04119083,0.0028374153,0.052081928,0.06328587,-0.028924089,0.019758284,0.07630132,0.029740525,0.0031671242,-0.06028831,0.0060114223,-0.048599668,0.003651578,0.0249289,0.041870262,1737096000.0,23484.516,110615690.0,202775.97,47842700.0,-0.019565186,-0.018556356,-0.024996541,-0.019942077,-0.004260065,-0.014708988,34228.05,49023.52,2420283000.0,0.0005244176,Corona,0.016397888,-0.025077973,0.0031989382,0.022917701,0.011284616,0.0064626643,0.0077964496,-0.0019243548,-0.013171645,-0.002121423,-0.00046363144,-0.0054944297,0.0073580397,0.003189378,0.002166498,0.0015439851,0.0002558725,0.00033562936,9.089786e-05,5.521526e-05,8.13945e-05,0.0006368185,0.00023520066,0.0002000233,0.00019162973,4.062664e-05,5.9138227e-05,4.0340147,0.0012453161,1.9340596e-06,0.0016027739,0.0071376264,0.00043141705,0.0003643546,0.00017739568,4.093154e-05,0.00014228516,0.0013884798,9.145158e-05,0.0007926284,0.0010811111,1.016229e-05,0.00022923142,0.00013531059,0.00037422348,0.00038209758,0.0003493087,0.0002729148,0.005172647,8.3406754e-05,0.00033913972,0.00030012365,0.00018579405,0.0004905087,0.0018859785,0.00072450255,0.0001777275,0.0037769622,0.009204323,0.00031186294,0.0007498449,0.0006500204,0.00026398865,0.00080401666,0.0007348814,0.00014437814,1.5590245e-05,0.0005786689,0.000101792975,3.9622362e-05,0.0003409527,2.4304984e-05,0.00022960345,0.00013632058,0.00022937189,0.008695073,0.015727784,0.004157294,2.1628543e-05,9.486945e-06
2,0.0015889708,-0.07047528,0.0010391708,0.030609308,0.051656343,-0.035213403,0.016844893,0.020890605,0.0062775086,0.0113146305,-0.024691852,0.038355075,-0.015531508,0.0006772739,0.017153572,0.016590498,33120.94,370362.75,14231.246,63613.29,10786639.0,-0.009022547,-0.00282355,-0.0054408796,-0.03390342,-0.08454814,-0.2057691,4462.067,25900.432,1001222300.0,0.0033374196,Corona,0.016397888,-0.025077973,0.0031989382,0.022917701,0.011284616,0.0064626643,0.0077964496,-0.0019243548,-0.013171645,-0.002121423,-0.00046363144,-0.0054944297,0.0073580397,0.003189378,0.002166498,0.0015439851,0.0002558725,0.00033562936,9.089786e-05,5.521526e-05,8.13945e-05,0.0006368185,0.00023520066,0.0002000233,0.00019162973,4.062664e-05,5.9138227e-05,4.0340147,0.0012453161,1.9340596e-06,0.0016027739,0.0071376264,0.00043141705,0.0003643546,0.00017739568,4.093154e-05,0.00014228516,0.0013884798,9.145158e-05,0.0007926284,0.0010811111,1.016229e-05,0.00022923142,0.00013531059,0.00037422348,0.00038209758,0.0003493087,0.0002729148,0.005172647,8.3406754e-05,0.00033913972,0.00030012365,0.00018579405,0.0004905087,0.0018859785,0.00072450255,0.0001777275,0.0037769622,0.009204323,0.00031186294,0.0007498449,0.0006500204,0.00026398865,0.00080401666,0.0007348814,0.00014437814,1.5590245e-05,0.0005786689,0.000101792975,3.9622362e-05,0.0003409527,2.4304984e-05,0.00022960345,0.00013632058,0.00022937189,0.008695073,0.015727784,0.004157294,2.1628543e-05,9.486945e-06
3,0.0020179227,-0.03511782,0.0046093655,0.061506316,0.047489207,-0.061355695,0.0548926,0.01948167,0.011175747,0.0061831693,-0.015809208,0.014363595,-0.056464005,0.005176116,0.015903177,0.023136,25183.018,1599383700.0,186921390.0,55079.766,28139042.0,-0.057981394,-0.044413045,-0.012678577,-0.0261237,-0.08591803,-0.022922622,11589.685,135039.03,1412937200.0,0.00076915993,Corona,0.016397888,-0.025077973,0.0031989382,0.022917701,0.011284616,0.0064626643,0.0077964496,-0.0019243548,-0.013171645,-0.002121423,-0.00046363144,-0.0054944297,0.0073580397,0.003189378,0.002166498,0.0015439851,0.0002558725,0.00033562936,9.089786e-05,5.521526e-05,8.13945e-05,0.0006368185,0.00023520066,0.0002000233,0.00019162973,4.062664e-05,5.9138227e-05,4.0340147,0.0012453161,1.9340596e-06,0.0016027739,0.0071376264,0.00043141705,0.0003643546,0.00017739568,4.093154e-05,0.00014228516,0.0013884798,9.145158e-05,0.0007926284,0.0010811111,1.016229e-05,0.00022923142,0.00013531059,0.00037422348,0.00038209758,0.0003493087,0.0002729148,0.005172647,8.3406754e-05,0.00033913972,0.00030012365,0.00018579405,0.0004905087,0.0018859785,0.00072450255,0.0001777275,0.0037769622,0.009204323,0.00031186294,0.0007498449,0.0006500204,0.00026398865,0.00080401666,0.0007348814,0.00014437814,1.5590245e-05,0.0005786689,0.000101792975,3.9622362e-05,0.0003409527,2.4304984e-05,0.00022960345,0.00013632058,0.00022937189,0.008695073,0.015727784,0.004157294,2.1628543e-05,9.486945e-06
4,0.004490851,-0.0073119416,0.014040358,0.00964012,0.04951739,-0.042763446,0.06244114,0.0059260614,0.007644003,0.0077039944,-0.010428331,0.040650893,-0.033223197,0.0005438762,0.011646459,0.04516355,24925.979,828207500.0,231093260.0,48681.406,21621530.0,-0.05965651,-0.053696997,-0.004883064,-0.08747557,-0.0028694835,-0.053877663,12514.126,75933.6,6889502000.0,0.0019427591,Corona,0.016397888,-0.025077973,0.0031989382,0.022917701,0.011284616,0.0064626643,0.0077964496,-0.0019243548,-0.013171645,-0.002121423,-0.00046363144,-0.0054944297,0.0073580397,0.003189378,0.002166498,0.0015439851,0.0002558725,0.00033562936,9.089786e-05,5.521526e-05,8.13945e-05,0.0006368185,0.00023520066,0.0002000233,0.00019162973,4.062664e-05,5.9138227e-05,4.0340147,0.0012453161,1.9340596e-06,0.0016027739,0.0071376264,0.00043141705,0.0003643546,0.00017739568,4.093154e-05,0.00014228516,0.0013884798,9.145158e-05,0.0007926284,0.0010811111,1.016229e-05,0.00022923142,0.00013531059,0.00037422348,0.00038209758,0.0003493087,0.0002729148,0.005172647,8.3406754e-05,0.00033913972,0.00030012365,0.00018579405,0.0004905087,0.0018859785,0.00072450255,0.0001777275,0.0037769622,0.009204323,0.00031186294,0.0007498449,0.0006500204,0.00026398865,0.00080401666,0.0007348814,0.00014437814,1.5590245e-05,0.0005786689,0.000101792975,3.9622362e-05,0.0003409527,2.4304984e-05,0.00022960345,0.00013632058,0.00022937189,0.008695073,0.015727784,0.004157294,2.1628543e-05,9.486945e-06
5,0.0016648821,-0.016197853,0.0027157774,0.003456594,0.015674718,-0.06251039,0.007078733,0.021338243,0.010644532,0.013339623,-0.015628787,0.07544803,-0.043320045,0.0024015731,0.024092644,0.0041996553,103104.92,98863.48,214067460.0,468501.53,6212148.0,-0.025235593,-0.033248134,-0.0053785867,-0.0324425,-0.01964725,-0.077722386,12030.254,377596.16,1596896600.0,0.002847901,Corona,0.016397888,-0.025077973,0.0031989382,0.022917701,0.011284616,0.0064626643,0.0077964496,-0.0019243548,-0.013171645,-0.002121423,-0.00046363144,-0.0054944297,0.0073580397,0.003189378,0.002166498,0.0015439851,0.0002558725,0.00033562936,9.089786e-05,5.521526e-05,8.13945e-05,0.0006368185,0.00023520066,0.0002000233,0.00019162973,4.062664e-05,5.9138227e-05,4.0340147,0.0012453161,1.9340596e-06,0.0016027739,0.0071376264,0.00043141705,0.0003643546,0.00017739568,4.093154e-05,0.00014228516,0.0013884798,9.145158e-05,0.0007926284,0.0010811111,1.016229e-05,0.00022923142,0.00013531059,0.00037422348,0.00038209758,0.0003493087,0.0002729148,0.005172647,8.3406754e-05,0.00033913972,0.00030012365,0.00018579405,0.0004905087,0.0018859785,0.00072450255,0.0001777275,0.0037769622,0.009204323,0.00031186294,0.0007498449,0.0006500204,0.00026398865,0.00080401666,0.0007348814,0.00014437814,1.5590245e-05,0.0005786689,0.000101792975,3.9622362e-05,0.0003409527,2.4304984e-05,0.00022960345,0.00013632058,0.00022937189,0.008695073,0.015727784,0.004157294,2.1628543e-05,9.486945e-06
6,0.009888288,-0.025594747,0.00216625,0.1657546,0.0049127936,-0.031409476,0.024111135,0.08032995,0.0021071504,0.0013070945,-0.0285532,0.017078074,-0.025769392,0.0019176955,0.006195013,0.014969952,216105.47,217404800.0,1075890200.0,132454.58,3765165.8,-0.0095316535,-0.05004052,-0.006965865,-0.023288425,-0.008480647,-0.019418119,11282.711,26557.998,2074711900.0,0.0037836765,Corona,0.016397888,-0.025077973,0.0031989382,0.022917701,0.011284616,0.0064626643,0.0077964496,-0.0019243548,-0.013171645,-0.002121423,-0.00046363144,-0.0054944297,0.0073580397,0.003189378,0.002166498,0.0015439851,0.0002558725,0.00033562936,9.089786e-05,5.521526e-05,8.13945e-05,0.0006368185,0.00023520066,0.0002000233,0.00019162973,4.062664e-05,5.9138227e-05,4.0340147,0.0012453161,1.9340596e-06,0.0016027739,0.0071376264,0.00043141705,0.0003643546,0.00017739568,4.093154e-05,0.00014228516,0.0013884798,9.145158e-05,0.0007926284,0.0010811111,1.016229e-05,0.00022923142,0.00013531059,0.00037422348,0.00038209758,0.0003493087,0.0002729148,0.005172647,8.3406754e-05,0.00033913972,0.00030012365,0.00018579405,0.0004905087,0.0018859785,0.00072450255,0.0001777275,0.0037769622,0.009204323,0.00031186294,0.0007498449,0.0006500204,0.00026398865,0.00080401666,0.0007348814,0.00014437814,1.5590245e-05,0.0005786689,0.000101792975,3.9622362e-05,0.0003409527,2.4304984e-05,0.00022960345,0.00013632058,0.00022937189,0.008695073,0.015727784,0.004157294,2.1628543e-05,9.486945e-06
7,0.00023283043,-0.025653603,0.0013408479,0.0743532,0.031258672,-0.009915255,0.014541184,0.013327498,0.0024113741,0.011519468,-0.056613605,0.12132524,-0.008221455,0.0028777737,0.009130967,0.03826196,46797.867,144178.6,366813470.0,637957.0,7677733.5,-0.00914754,-0.00070067245,-0.04096258,-0.024926476,-0.00570844,-0.0111547215,3187.6638,142472.34,2387981800.0,0.0011174012,Corona,0.016397888,-0.025077973,0.0031989382,0.022917701,0.011284616,0.0064626643,0.0077964496,-0.0019243548,-0.013171645,-0.002121423,-0.00046363144,-0.0054944297,0.0073580397,0.003189378,0.002166498,0.0015439851,0.0002558725,0.00033562936,9.089786e-05,5.521526e-05,8.13945e-05,0.0006368185,0.00023520066,0.0002000233,0.00019162973,4.062664e-05,5.9138227e-05,4.0340147,0.0012453161,1.9340596e-06,0.0016027739,0.0071376264,0.00043141705,0.0003643546,0.00017739568,4.093154e-05,0.00014228516,0.0013884798,9.145158e-05,0.0007926284,0.0010811111,1.016229e-05,0.00022923142,0.00013531059,0.00037422348,0.00038209758,0.0003493087,0.0002729148,0.005172647,8.3406754e-05,0.00033913972,0.00030012365,0.00018579405,0.0004905087,0.0018859785,0.00072450255,0.0001777275,0.0037769622,0.009204323,0.00031186294,0.0007498449,0.0006500204,0.00026398865,0.00080401666,0.0007348814,0.00014437814,1.5590245e-05,0.0005786689,0.000101792975,3.9622362e-05,0.0003409527,2.4304984e-05,0.00022960345,0.00013632058,0.00022937189,0.008695073,0.015727784,0.004157294,2.1628543e-05,9.486945e-06
8,0.007966223,-0.02847063,0.002504601,0.0048433477,0.07874636,-0.0487973,0.04136674,0.0042510713,0.031106783,0.0019702986,-0.0059520868,0.0011496912,-0.010676094,0.0006547671,0.03389131,0.001740549,311658.12,3474872300.0,90200530.0,519605.7,5563590.5,-0.008319369,-0.011575699,-0.046737067,-0.053934235,-0.046091456,-0.022158517,23014.707,380037.5,1527145200.0,0.0007364175,Corona,0.016397888,-0.025077973,0.0031989382,0.022917701,0.011284616,0.0064626643,0.0077964496,-0.0019243548,-0.013171645,-0.002121423,-0.00046363144,-0.0054944297,0.0073580397,0.003189378,0.002166498,0.0015439851,0.0002558725,0.00033562936,9.089786e-05,5.521526e-05,8.13945e-05,0.0006368185,0.00023520066,0.0002000233,0.00019162973,4.062664e-05,5.9138227e-05,4.0340147,0.0012453161,1.9340596e-06,0.0016027739,0.0071376264,0.00043141705,0.0003643546,0.00017739568,4.093154e-05,0.00014228516,0.0013884798,9.145158e-05,0.0007926284,0.0010811111,1.016229e-05,0.00022923142,0.00013531059,0.00037422348,0.00038209758,0.0003493087,0.0002729148,0.005172647,8.3406754e-05,0.00033913972,0.00030012365,0.00018579405,0.0004905087,0.0018859785,0.00072450255,0.0001777275,0.0037769622,0.009204323,0.00031186294,0.0007498449,0.0006500204,0.00026398865,0.00080401666,0.0007348814,0.00014437814,1.5590245e-05,0.0005786689,0.000101792975,3.9622362e-05,0.0003409527,2.4304984e-05,0.00022960345,0.00013632058,0.00022937189,0.008695073,0.015727784,0.004157294,2.1628543e-05,9.486945e-06
9,0.0050210156,-0.027698936,0.0036563985,0.07522854,0.03296257,-0.018512229,0.026457286,0.015643712,0.00874317,0.011179755,-0.022332722,0.03503681,-0.009240723,0.0015376699,0.018088995,0.018213555,578534660.0,3144566500.0,158319840.0,1237003.5,17942720.0,-0.012915083,-0.019050326,-0.012339565,-0.0590542,-0.012443185,-0.034312565,14830.302,147300.98,591316350.0,0.004621549,Corona,0.016397888,-0.025077973,0.0031989382,0.022917701,0.011284616,0.0064626643,0.0077964496,-0.0019243548,-0.013171645,-0.002121423,-0.00046363144,-0.0054944297,0.0073580397,0.003189378,0.002166498,0.0015439851,0.0002558725,0.00033562936,9.089786e-05,5.521526e-05,8.13945e-05,0.0006368185,0.00023520066,0.0002000233,0.00019162973,4.062664e-05,5.9138227e-05,4.0340147,0.0012453161,1.9340596e-06,0.0016027739,0.0071376264,0.00043141705,0.0003643546,0.00017739568,4.093154e-05,0.00014228516,0.0013884798,9.145158e-05,0.0007926284,0.0010811111,1.016229e-05,0.00022923142,0.00013531059,0.00037422348,0.00038209758,0.0003493087,0.0002729148,0.005172647,8.3406754e-05,0.00033913972,0.00030012365,0.00018579405,0.0004905087,0.0018859785,0.00072450255,0.0001777275,0.0037769622,0.009204323,0.00031186294,0.0007498449,0.0006500204,0.00026398865,0.00080401666,0.0007348814,0.00014437814,1.5590245e-05,0.0005786689,0.000101792975,3.9622362e-05,0.0003409527,2.4304984e-05,0.00022960345,0.00013632058,0.00022937189,0.008695073,0.015727784,0.004157294,2.1628543e-05,9.486945e-06
