machine,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
mammoth,-0.246062,1.3406625,-2.2199614,0.74572533,-1.147468,-0.0035775325,2.090731,1.2522557,-0.5780248,1.5210385,0.12156863,0.013295009,0.07532273,0.005163701,0.023407405,0.028583964,0.001348848,0.031092774,0.016732024,0.021294357,0.002568574,0.020770568,0.006245997,0.007902583,0.06159858,0.038712956,0.013570656,0.007818766,0.009190881,0.008742305,0.006997962,0.00950822,0.06447159,0.006560215,0.010137351,0.00342351,0.002807986,0.005620554,0.004440427,0.003950804,0.01706339,0.002597686,0.011402774,0.005360024,0.003384306,0.020781027,0.019406233,0.026049877,0.00938056,0.009580868,0.003172688,0.006057213,0.014458963,0.005559389,0.013560979,0.005956214,0.011397339,0.013288644,0.012412764,0.008732252,0.015651416,0.10420008,0.01181057,0.014634603,0.014186209,0.014295719,0.08179795,0.00343266,0.017952252,0.0149653135,,,0.0128085455,0.028886883,0.024758274
mammoth,-0.246062,1.3406625,-2.2199614,0.74572533,-1.147468,-0.0035775325,2.090731,1.2522557,-0.5780248,1.5210385,0.05882353,0.013744956,0.14875196,0.013264366,0.0469785,0.058898237,0.004021915,0.058221355,0.029679218,0.03831802,0.004715706,0.037871625,0.006161419,0.018431876,0.06621669,0.043584935,0.028238524,0.085225455,0.01232451,0.011527707,0.014402444,0.010492706,0.07117973,0.009721177,0.034848258,0.06999305,0.005839355,0.008065472,0.008156181,0.007409611,0.037523054,0.004727254,0.009142091,0.008763854,0.007373746,0.02863063,0.031864323,0.025379563,0.013264023,0.015843606,0.007037281,0.00771779,0.014714724,0.006840097,0.009560281,0.007695964,0.019642435,0.027844127,0.029394994,0.0574868,0.02605319,0.058663093,0.003564194,0.03306954,0.032852486,0.026859513,0.16566217,0.006522126,0.034148246,0.033816837,,,0.016506953,0.05261209,0.028490877
mammoth,-0.246062,1.3406625,-2.2199614,0.74572533,-1.147468,-0.0035775325,2.090731,1.2522557,-0.5780248,1.5210385,0.02745098,0.024991576,0.29713824,0.056797184,0.09444348,0.12036461,0.0876541,0.11603855,0.058012515,0.07227313,0.090100355,0.073190674,0.006029343,0.041443657,0.19744228,0.052382536,0.05859471,0.17460757,0.047420334,0.02369943,0.036743656,0.021716148,0.23480083,0.022096254,0.106076315,0.16226444,0.016872138,0.04199198,0.015504103,0.015246692,0.082580246,0.010793521,0.02624289,0.021605214,0.014737593,0.04542384,0.056462985,0.045938406,0.028865976,0.034990944,0.015354366,0.023795819,0.021504756,0.014609977,0.021352101,0.023005145,0.057808876,0.059687935,0.091391414,0.15915763,0.05222253,0.033646006,0.005459204,0.07136165,0.071012355,0.057614807,0.33353543,0.07577174,0.07030722,0.07236644,,,0.023147546,0.06550471,0.04151528
mammoth,-0.246062,1.3406625,-2.2199614,0.74572533,-1.147468,-0.0035775325,2.090731,1.2522557,-0.5780248,1.5210385,0.011764706,0.11127045,0.60516214,0.18215439,0.19509946,0.2525433,0.2818099,0.23656614,0.119549535,0.14525306,0.28766987,0.14659283,0.005961562,0.08528952,0.10841918,0.12099332,0.118049584,0.33955252,0.3518098,0.11634802,0.086699225,0.114500366,0.516794,0.30440164,0.20419835,0.3018376,0.051748578,0.31828007,0.026488034,0.025868468,0.17790061,0.0269988,0.26927295,0.1454947,0.025620023,0.06408744,0.16133882,0.10340067,0.11034936,0.1016825,0.03861308,0.28628752,0.1579717,0.08880357,0.15140726,0.28434727,0.17796692,0.1225227,0.18958086,0.3117436,0.1092086,0.028790124,0.007017703,0.14970572,0.1489806,0.12743276,0.67866087,0.31323767,0.1436095,0.17364651,,,0.037811205,0.09478509,0.1364584
poodle,0.9295633,-1.2747363,-0.08536712,2.0496547,0.3068411,2.3356726,0.76243246,0.6473324,0.6130258,-0.5269645,0.8745098,0.012769044,0.036924656,0.00302332,0.005730615,0.009527437,0.0,0.027913373,0.027682183,0.003300257,0.0,0.022742335,0.09863496,0.010668486,0.9736412,0.23955065,0.006179153,0.0,0.003453992,0.012903609,0.15814231,0.012744412,0.04855134,0.006269832,0.0,0.0,0.000411778,0.00420945,0.00320373,0.002919821,0.003022189,0.006012707,0.015363076,0.01190044,0.003124691,0.046084274,0.015483895,0.03313242,0.01892954,0.014408096,0.004630942,0.006395537,0.01251663,0.020696845,0.012570713,0.006246861,0.0,0.002975399,0.0,0.0,0.007608467,0.5028526,1.0,0.0,0.0,0.004306748,0.031894986,0.0,0.003853322,0.007022448,,,0.027791236,0.046408813,0.015754363
poodle,0.9295633,-1.2747363,-0.08536712,2.0496547,0.3068411,2.3356726,0.76243246,0.6473324,0.6130258,-0.5269645,0.43529412,0.002987319,0.06062155,0.003960893,0.007957998,0.003800046,0.000672633,0.012305403,0.012198229,0.004457299,0.001042481,0.0108342925,0.036198173,0.002096878,0.23509769,0.052645415,0.002937186,0.003264841,0.001526049,0.002715108,0.033822514,0.002661061,0.04012477,0.001699072,0.002682237,0.008411627,0.000526609,0.00125564,0.006548005,0.005946543,0.0,0.007608811,0.005132481,0.003602723,0.006743394,0.04664892,0.005033667,0.026400808,0.006888322,0.010428698,0.008081706,0.001518513,0.002711862,0.003375054,0.003004927,0.001460997,0.000475999,0.005674099,0.003743515,0.005146527,0.009564356,0.20849492,0.24190833,0.003668819,0.003656149,0.001589345,0.06373357,0.000131328,0.007445363,0.004528229,,,0.006097057,0.022706756,0.005847082
poodle,0.9295633,-1.2747363,-0.08536712,2.0496547,0.3068411,2.3356726,0.76243246,0.6473324,0.6130258,-0.5269645,0.21568628,2.465463e-05,0.051209327,0.002973974,0.011549959,0.001243501,0.001689195,0.007170209,0.006749921,0.005310571,0.003435673,0.005840838,0.011142576,0.0,0.08959147,0.016771525,0.00193028,0.003394753,0.0,0.0,0.014239836,0.0,0.03542973,0.0,0.003104224,0.008493155,0.000698857,0.0,0.001599308,0.001461246,0.006339706,0.000155326,0.0,0.0,0.001724831,0.039863072,0.001933152,0.017866818,0.002321672,0.002965202,0.0,0.0,0.0,6.6324064e-05,0.0,0.0,0.001957253,0.005262252,0.003578753,0.004881831,0.008415773,0.13101402,0.08134132,0.004678897,0.004631844,0.0,0.05509425,0.000352263,0.007299386,0.0,,,0.0026586,0.013864778,0.002878869
poodle,0.9295633,-1.2747363,-0.08536712,2.0496547,0.3068411,2.3356726,0.76243246,0.6473324,0.6130258,-0.5269645,0.12156863,0.0,0.088462204,0.007421278,0.021075998,0.002907574,0.007724083,0.007931483,0.006821925,0.007409846,0.010833821,0.006371011,0.009834892,0.001180897,0.022877442,0.0,0.003975699,0.023724647,0.004187781,0.000709143,0.013397757,0.00096262,0.039591253,0.002376263,0.021039968,0.017678967,0.000899811,0.003988371,0.002846826,0.002627508,0.02015449,0.0,0.000224126,0.000946522,0.003070995,0.01169626,0.0,0.015247901,0.003483735,0.005936403,0.000516739,0.001410123,0.000640527,0.0,0.000568619,0.001442896,0.008641207,0.010025166,0.010606805,0.015034717,0.014349402,0.061667986,0.032409053,0.011774523,0.01177204,0.00488126,0.09789541,0.00716897,0.013343489,0.003624856,,,0.0,0.010670555,0.000903369
poodle,0.9295633,-1.2747363,-0.08536712,2.0496547,0.3068411,2.3356726,0.76243246,0.6473324,0.6130258,-0.5269645,0.05882353,0.015088634,0.17856461,0.019271355,0.045369156,0.010510978,0.022850709,0.011654916,0.011601272,0.014624411,0.02333378,0.01469145,0.008041978,0.005428536,0.0,0.005432782,0.009642368,0.14624673,0.024042884,0.017711515,0.03153438,0.018290788,0.03886193,0.02148501,0.06519633,0.07044576,0.00408997,0.023627501,0.006085171,0.005539555,0.032707565,0.002925477,0.014663803,0.014974756,0.006755311,0.006700142,0.01765052,0.02081435,0.015642755,0.0141031565,0.003957649,0.020423627,0.017376669,0.010127031,0.016906638,0.019928517,0.026259815,0.022744764,0.03366168,0.0574501,0.029177738,0.018550478,0.002495233,0.02832624,0.02831347,0.02042665,0.19850825,0.023798252,0.028142765,0.019646946,,,0.00141792,0.019049603,0.017769571
poodle,0.9295633,-1.2747363,-0.08536712,2.0496547,0.3068411,2.3356726,0.76243246,0.6473324,0.6130258,-0.5269645,0.02745098,0.07130119,0.36069682,0.09524032,0.09816241,0.032278042,0.16968575,0.03499879,0.034797046,0.03057728,0.17368732,0.040251445,0.007593644,0.014781422,0.006465364,0.045652896,0.021350473,0.23987731,0.14336622,0.07943848,0.079015985,0.07734366,0.1612098,0.09387735,0.14490274,0.17010371,0.027821487,0.1296817,0.010866676,0.010228012,0.07828158,0.009748019,0.09164205,0.065502204,0.011503187,0.012724725,0.06988298,0.04996106,0.07247586,0.057420023,0.010147566,0.091185994,0.07709988,0.03862427,0.07591198,0.09064285,0.07476508,0.050554037,0.082098424,0.14813305,0.06231027,0.008588309,0.001559985,0.06204521,0.06203595,0.051228072,0.39994475,0.13893421,0.05822185,0.060923714,,,0.007219577,0.05265838,0.07564477
poodle,0.9295633,-1.2747363,-0.08536712,2.0496547,0.3068411,2.3356726,0.76243246,0.6473324,0.6130258,-0.5269645,0.011764706,0.15270872,0.72383034,0.13909741,0.1995481,0.07299897,0.25398877,0.10416206,0.10346124,0.06198396,0.25990176,0.110633396,0.007784571,0.033496175,0.049804617,0.12032737,0.044917945,0.33223635,0.2340784,0.17348674,0.1761628,0.17836532,0.25179082,0.20889725,0.20562325,0.21876362,0.041762732,0.20973471,0.021527354,0.020502983,0.16822699,0.023491655,0.20801564,0.15645902,0.021981684,0.02991621,0.14472492,0.112879716,0.17972802,0.13655987,0.022679575,0.20284034,0.1656782,0.07736624,0.16333725,0.19974649,0.15518889,0.09787589,0.16457558,0.20163137,0.12529449,0.012050027,0.003304939,0.12951705,0.12950192,0.118718624,0.8025665,0.21426117,0.117262185,0.14435789,,,0.030934291,0.15566048,0.16114718
ec2-c5n,-0.26025987,1.7289411,-1.6239223,0.086431466,-1.7189105,-0.18488023,0.61143374,0.8909697,-1.3176796,0.4388048,0.2784314,0.010264544,0.08075886,0.012086232,0.015391276,0.01887936,0.017464273,0.04724849,0.03211505,0.048286594,0.018000308,0.033764273,0.012199755,0.009105931,0.1931794,0.039431486,0.009427892,0.13228953,0.024899382,0.010534803,0.021452673,0.010764252,0.09416561,0.019643515,0.06441329,0.06051924,0.004297205,0.023732634,0.013502564,0.013256009,0.007081307,0.017556075,0.015493069,0.009361094,0.013631151,0.024173953,0.03884048,0.020164816,0.013941995,0.013921593,0.0131505625,0.01885618,0.009289318,0.007620728,0.00906157,0.018307198,0.014992294,0.01423326,0.0166067,0.021472538,0.030290473,0.22892007,0.115051106,0.008416862,0.008266988,0.016925057,0.08157107,0.020981962,0.019496648,0.006800866,,,0.009677305,0.032011665,0.01067167
ec2-c5n,-0.26025987,1.7289411,-1.6239223,0.086431466,-1.7189105,-0.18488023,0.61143374,0.8909697,-1.3176796,0.4388048,0.13725491,0.03430281,0.1592309,0.022521136,0.030768784,0.036023445,0.030092485,0.07880979,0.049561575,0.06477106,0.030980606,0.048771445,0.010948204,0.016177844,0.15119006,0.031965792,0.018465213,0.124482796,0.03213432,0.034593973,0.013287416,0.033995267,0.10667228,0.02933643,0.041796073,0.06563595,0.008274138,0.030585714,0.0272214,0.026741004,0.017926404,0.03161143,0.028505066,0.024859214,0.02762612,0.033107474,0.05361462,0.043783553,0.03497141,0.029841984,0.02765647,0.028304528,0.033627085,0.021101017,0.03297108,0.027820487,0.04015698,0.029223353,0.037765745,0.027016109,0.0601608,0.1376532,0.040182237,0.021559397,0.021562196,0.04230426,0.16509305,0.03222681,0.04201677,0.020107156,,,0.011189753,0.035992872,0.035013005
ec2-c5n,-0.26025987,1.7289411,-1.6239223,0.086431466,-1.7189105,-0.18488023,0.61143374,0.8909697,-1.3176796,0.4388048,0.12156863,0.03774624,0.1786654,0.025947155,0.034501486,0.04080041,0.041188687,0.0877334,0.0539249,0.07111554,0.041853037,0.053097714,0.010679882,0.018104099,0.1441563,0.031159636,0.020792836,0.121397525,0.039295133,0.03838675,0.01334549,0.03770743,0.084960096,0.034081753,0.05528901,0.07086169,0.009350682,0.03737616,0.030222973,0.029503576,0.022042947,0.037176374,0.033353653,0.026598187,0.030483572,0.037327204,0.06300022,0.048687387,0.038823273,0.03307793,0.0307153,0.03230233,0.03738836,0.023011025,0.036641505,0.031890593,0.04663123,0.033087883,0.04321144,0.032891452,0.067575686,0.1322965,0.033033792,0.02442151,0.024405943,0.048728734,0.18574089,0.041158542,0.046369363,0.022828637,,,0.011827817,0.036640976,0.038090415
ec2-c5n,-0.26025987,1.7289411,-1.6239223,0.086431466,-1.7189105,-0.18488023,0.61143374,0.8909697,-1.3176796,0.4388048,0.06666667,0.031227143,0.15107715,0.024921466,0.045699593,0.04817366,0.033119332,0.07457141,0.049925286,0.05979464,0.033074077,0.052464783,0.008121984,0.016317038,0.099396095,0.025218626,0.017774375,0.13396834,0.036159858,0.03163904,0.025448188,0.031180127,0.10647802,0.028889218,0.062329758,0.06485248,0.010068378,0.031921137,0.007914403,0.007072813,0.036267906,0.013880751,0.026808433,0.023431187,0.00662209,0.027697954,0.06311228,0.0384349,0.032199085,0.02886598,0.009818036,0.029083777,0.030888302,0.019117834,0.030465964,0.028800001,0.044654,0.03267746,0.04232879,0.028217768,0.054119628,0.075088486,0.014349631,0.034575842,0.03460332,0.039683305,0.1484066,0.033917017,0.03967944,0.035674717,,,0.018243905,0.036548387,0.032441877
ec2-c5n,-0.26025987,1.7289411,-1.6239223,0.086431466,-1.7189105,-0.18488023,0.61143374,0.8909697,-1.3176796,0.4388048,0.05882353,0.03568963,0.17006302,0.028714053,0.051827952,0.054864723,0.043621723,0.08359839,0.055741,0.07164659,0.044526972,0.059501488,0.007918582,0.017363232,0.100248665,0.027251538,0.019833341,0.12046257,0.044131055,0.036168355,0.028886192,0.035547767,0.10633495,0.034487955,0.056189355,0.07198883,0.010786972,0.038059156,0.008608983,0.00788978,0.04262074,0.013302297,0.032866552,0.026899688,0.006739945,0.028116398,0.06657701,0.04362194,0.03711055,0.032927763,0.01153028,0.03391871,0.035200357,0.021632232,0.03465657,0.032512743,0.05339174,0.03703137,0.048250582,0.034288924,0.06108569,0.06567451,0.0130028445,0.039249316,0.03891061,0.045713592,0.16727915,0.041807927,0.044916417,0.04103246,,,0.01994541,0.031687614,0.03578732
ec2-c5n,-0.26025987,1.7289411,-1.6239223,0.086431466,-1.7189105,-0.18488023,0.61143374,0.8909697,-1.3176796,0.4388048,0.02745098,0.109279595,0.34284902,0.07318357,0.11001374,0.12007153,0.12573086,0.16624054,0.11079951,0.13453157,0.12857334,0.11855322,0.006815671,0.03497342,0.14131439,0.089956366,0.039729897,0.16480051,0.1350969,0.11164039,0.06725012,0.111142635,0.13250992,0.11968209,0.095054366,0.13187043,0.024080496,0.120852344,0.016368026,0.014875293,0.084053606,0.024498593,0.121907994,0.103585996,0.01239367,0.020937314,0.12940913,0.08889004,0.10997447,0.097829275,0.0247531,0.11063622,0.110274896,0.06765833,0.10610657,0.1104731,0.12832658,0.074682295,0.10481735,0.085704565,0.12609033,0.017904155,0.002240435,0.082564026,0.083131984,0.10660354,0.33661175,0.11901811,0.091195464,0.110467196,,,0.039075516,0.089831725,0.105287194
ec2-c5n,-0.26025987,1.7289411,-1.6239223,0.086431466,-1.7189105,-0.18488023,0.61143374,0.8909697,-1.3176796,0.4388048,0.011764706,0.2263747,0.6831588,0.124478675,0.22116259,0.2455161,0.17009507,0.33854467,0.22959885,0.26174387,0.17246293,0.2415176,0.007027812,0.07360178,0.30138543,0.20071502,0.081462316,0.21579152,0.22422703,0.22664455,0.15302597,0.22532976,0.20847504,0.20352295,0.14872652,0.21587469,0.046281528,0.1930192,0.032375,0.029831965,0.17820743,0.04873474,0.21243241,0.21165785,0.030355535,0.04823699,0.2630301,0.18444164,0.2215724,0.20559275,0.048245005,0.1935809,0.22178093,0.13609947,0.21455036,0.18956864,0.25905314,0.15254484,0.21088861,0.13706456,0.25327763,0.02584614,0.004531384,0.17175864,0.17085855,0.22683603,0.67633504,0.20209377,0.18256247,0.22786593,,,0.08333826,0.18755642,0.21858558
ec2-c6a,-1.4874538,-2.610559,1.8836892,-1.8634235,1.0294054,0.57752365,0.7933332,0.7226943,-0.86129886,1.2232339,0.7490196,0.01356621,0.012621276,0.007070569,0.006856545,0.010837169,0.008194746,0.030140255,0.02737878,0.015533555,0.009513869,0.02842978,0.07993389,0.010003951,0.5354884,0.1351536,0.007831743,0.005930786,0.014175864,0.013332093,0.07330147,0.012426081,0.07158142,0.010849459,0.007441404,0.008675102,0.002947937,0.012312204,0.002119146,0.001980754,0.0072503,0.004199147,0.024626942,0.015036945,0.00195897,0.06605362,0.025532551,0.026784064,0.01513903,0.013737231,0.003039124,0.011216789,0.012242359,0.013381581,0.01137843,0.010973768,0.003082341,0.00454312,0.002592323,0.005026812,0.011170365,0.43145257,0.33501637,0.000724002,0.000584062,0.002939659,0.005843718,0.007855357,0.005928799,0.006937224,,,0.020855242,0.04893179,0.02185955
ec2-c6a,-1.4874538,-2.610559,1.8836892,-1.8634235,1.0294054,0.57752365,0.7933332,0.7226943,-0.86129886,1.2232339,0.37254903,0.019055974,0.01740186,0.00696659,0.010346009,0.013494718,0.006504656,0.029533092,0.022189563,0.0135449385,0.008085938,0.023123583,0.025915116,0.00952351,0.22685613,0.060058534,0.010245157,0.008169377,0.015299194,0.016417794,0.020355066,0.017094761,0.0685195,0.013813137,0.007955305,0.008183614,0.002894109,0.01111957,0.003835007,0.003489158,0.01736036,0.004226998,0.02135097,0.010665623,0.003466246,0.06310939,0.031173246,0.0653421,0.013873585,0.0114462925,0.005441084,0.01281633,0.014604792,0.010296422,0.01660664,0.012882115,0.006464262,0.00798727,0.006142189,0.00573728,0.014943051,0.23250023,0.06478022,0.002184208,0.002167535,0.007661566,0.0119982725,0.007750149,0.010548922,0.006846319,,,0.012643121,0.036918733,0.028351897
ec2-c6a,-1.4874538,-2.610559,1.8836892,-1.8634235,1.0294054,0.57752365,0.7933332,0.7226943,-0.86129886,1.2232339,0.18431373,0.0154543435,0.023651402,0.006377964,0.013425488,0.0148094185,0.005960101,0.019183481,0.0148309935,0.01511153,0.006892287,0.015970716,0.009608892,0.009105931,0.11566608,0.036364593,0.009579154,0.008300793,0.013148067,0.009928517,0.002386857,0.010753574,0.066381946,0.010802355,0.007836986,0.007330222,0.002973056,0.008826014,0.001648871,0.001639962,0.016582662,0.000669507,0.01446732,0.005031871,0.001638339,0.05985763,0.026681235,0.03365574,0.009215209,0.006762037,0.001211927,0.009886643,0.009464313,0.006371781,0.010812563,0.010202672,0.007086722,0.008887786,0.006646104,0.005243382,0.014436872,0.11174277,0.01629367,0.004569754,0.004628456,0.00701157,0.022736536,0.006394789,0.011061828,0.007687194,,,0.011166121,0.02509085,0.023964103
ec2-c6a,-1.4874538,-2.610559,1.8836892,-1.8634235,1.0294054,0.57752365,0.7933332,0.7226943,-0.86129886,1.2232339,0.12156863,0.025059376,0.034035794,0.010717763,0.02142632,0.024101732,0.008081895,0.025917351,0.019547569,0.022061924,0.010079937,0.019884463,0.008429854,0.010978304,0.10579041,0.040255167,0.013448744,0.010728984,0.018894838,0.014544148,0.000818849,0.014301485,0.08153022,0.014494762,0.010308483,0.010086595,0.004112398,0.011632563,0.00244611,0.002402955,0.01847112,0.001592891,0.016335035,0.006919153,0.002434637,0.043069463,0.04073628,0.039877113,0.01310542,0.0107418345,0.002158917,0.01258587,0.014067467,0.009170781,0.02281851,0.013094154,0.011590402,0.013592373,0.011316136,0.007733025,0.021486104,0.06769131,0.01157583,0.008837841,0.00884563,0.01270218,0.0345137,0.009468293,0.016408993,0.018692438,,,0.0117805535,0.026178738,0.03682967
ec2-c6a,-1.4874538,-2.610559,1.8836892,-1.8634235,1.0294054,0.57752365,0.7933332,0.7226943,-0.86129886,1.2232339,0.05882353,0.031494234,0.06655001,0.024082584,0.044249345,0.054929297,0.010509553,0.050449554,0.03991549,0.044710774,0.013041159,0.040695243,0.007812064,0.017556306,0.10181172,0.053924747,0.026473051,0.05260964,0.031211114,0.01897836,0.006150076,0.017722268,0.08236462,0.019161392,0.029692492,0.042348456,0.007830064,0.014631484,0.004873629,0.00472069,0.033836376,0.004789384,0.019075347,0.013966285,0.00494047,0.026649324,0.061151113,0.03390124,0.020472618,0.020378891,0.005141112,0.015970165,0.018048603,0.013707596,0.017765345,0.016486254,0.028360201,0.028615896,0.028365767,0.013160491,0.04316292,0.025487449,0.004159217,0.02254236,0.022575159,0.031220775,0.0707277,0.013302554,0.03328943,0.041208588,,,0.020370787,0.07381432,0.04940735
ec2-c6a,-1.4874538,-2.610559,1.8836892,-1.8634235,1.0294054,0.57752365,0.7933332,0.7226943,-0.86129886,1.2232339,0.02745098,0.030220412,0.12928714,0.050939996,0.08565174,0.10147366,0.048073996,0.099803,0.07521903,0.08879719,0.051194794,0.07707315,0.008297203,0.032153632,0.12589698,0.063178,0.050564297,0.17561075,0.048953798,0.02955813,0.022201832,0.023731394,0.20545577,0.021685617,0.08815225,0.13640848,0.016396664,0.025479272,0.009455742,0.009141095,0.072251976,0.011363405,0.026716541,0.025803255,0.009535936,0.029961584,0.06350452,0.058056384,0.034413386,0.03973139,0.01166275,0.0178833,0.028090624,0.026968984,0.02049064,0.018012414,0.069236174,0.0573015,0.08031279,0.06341297,0.0840846,0.01647277,0.003366596,0.048740655,0.048685182,0.067100555,0.13973716,0.048673246,0.06584216,0.06874727,,,0.031111531,0.08605884,0.052752793
ec2-c6a,-1.4874538,-2.610559,1.8836892,-1.8634235,1.0294054,0.57752365,0.7933332,0.7226943,-0.86129886,1.2232339,0.011764706,0.0937328,0.25965616,0.121968195,0.15968774,0.18936649,0.19213924,0.20272537,0.15414289,0.17108446,0.19698185,0.15595275,0.006562942,0.064644024,0.210373,0.119293384,0.101252764,0.28889006,0.1963258,0.084680036,0.05930555,0.08580129,0.22690856,0.14214908,0.16870263,0.25725242,0.036064226,0.1797578,0.018948272,0.018372467,0.15320791,0.02443325,0.15085758,0.085753344,0.01943325,0.021421297,0.12865268,0.118441544,0.09625796,0.092819884,0.025313629,0.13602842,0.08395947,0.06365927,0.0778815,0.13153939,0.18764001,0.117322326,0.17636354,0.14567079,0.17133246,0.0,0.0,0.10264695,0.102748886,0.1441817,0.28086442,0.19785936,0.1331242,0.12823921,,,0.06237667,0.1401523,0.1062402
ec2-c6i,0.08079025,-0.9039875,0.4972727,0.28730267,0.25179672,-0.29045242,0.039817005,0.99136436,0.20236151,1.6766456,0.49803922,0.006319803,0.046764098,0.002767779,0.007772893,0.010784184,0.001136132,0.025105326,0.024241988,0.016642863,0.001504497,0.023062523,0.008683079,0.006335536,0.22067496,0.038257305,0.006718728,0.012119388,0.005885952,0.007022168,0.019855628,0.006609682,0.08362164,0.003871957,0.006007865,0.014650171,0.00158252,0.002760693,0.004435971,0.003710932,0.002505365,0.005634569,0.005892267,0.005462072,0.00245399,0.011504684,0.009731133,0.017188808,0.010431877,0.007938,0.005680842,0.003546879,0.006564556,0.005598,0.006427649,0.003438127,0.004164156,0.006816459,0.004861541,0.005058395,0.014158688,0.33730263,0.0890469,0.002993626,0.002975872,0.003992234,0.12376402,0.000946866,0.009510048,0.000909055,,,0.007231393,0.025924126,0.005886791
ec2-c6i,0.08079025,-0.9039875,0.4972727,0.28730267,0.25179672,-0.29045242,0.039817005,0.99136436,0.20236151,1.6766456,0.24705882,0.005360327,0.08809385,0.011305509,0.014149082,0.0185482,0.015360392,0.030426815,0.0300417,0.02845739,0.0155011015,0.028630828,0.007987855,0.009007148,0.12625222,0.01754263,0.010172912,0.03354676,0.023334626,0.005882991,0.006614671,0.005976072,0.065484345,0.010959738,0.015540418,0.024224067,0.00321797,0.02064573,0.0090419,0.007454613,0.005273244,0.01102276,0.006961347,0.005233485,0.004736288,0.010919871,0.011393457,0.028462542,0.011946118,0.0118492115,0.011681361,0.010598544,0.005766422,0.004234465,0.005413162,0.009953915,0.014253331,0.014514938,0.014368508,0.012470176,0.02709136,0.1565353,0.03206883,0.010748854,0.010733331,0.0153189385,0.09421281,0.016522624,0.019442689,0.005016846,,,0.005612601,0.017475639,0.003514206
ec2-c6i,0.08079025,-0.9039875,0.4972727,0.28730267,0.25179672,-0.29045242,0.039817005,0.99136436,0.20236151,1.6766456,0.12156863,0.002654482,0.078389086,0.009178346,0.022847502,0.023990793,0.015414131,0.02660064,0.026057476,0.026492642,0.015588793,0.023816084,0.00700228,0.007983405,0.07914743,0.009673858,0.009572381,0.03479722,0.022878377,0.003407194,0.008200101,0.003221953,0.06453363,0.011039537,0.015876587,0.02542677,0.003290636,0.020355307,0.002364962,0.002308427,0.01406253,0.000830188,0.004076848,0.003264565,0.002366044,0.005802757,0.012840986,0.015564202,0.008278932,0.008109765,0.001627946,0.009496755,0.003145984,0.007648441,0.001709159,0.00829174,0.013674144,0.014380501,0.01309107,0.012285792,0.01971089,0.09552718,0.015842017,0.013140501,0.013144789,0.011414769,0.08425708,0.016413063,0.018790055,0.012505185,,,0.008696577,0.012267667,0.001677686
ec2-c6i,0.08079025,-0.9039875,0.4972727,0.28730267,0.25179672,-0.29045242,0.039817005,0.99136436,0.20236151,1.6766456,0.05882353,0.061046917,0.15821414,0.02315911,0.047830597,0.051304765,0.036650877,0.05057767,0.04994929,0.051038437,0.036240786,0.045715503,0.006341082,0.013259277,0.05563055,0.04088607,0.01833427,0.09100777,0.051602352,0.042295307,0.023874374,0.04259172,0.042412385,0.045938686,0.04725449,0.06813249,0.008225694,0.046722997,0.004758919,0.004665014,0.03112428,0.004749749,0.049715582,0.031480387,0.004740627,0.0,0.0673428,0.03416213,0.05005522,0.04186336,0.005735581,0.043133967,0.038049635,0.039572734,0.037757274,0.042281512,0.03794342,0.030586217,0.03854034,0.03613097,0.040903036,0.022208462,0.000441253,0.031044638,0.031029155,0.03332173,0.17118415,0.04202088,0.039039873,0.038390517,,,0.016365161,0.016873829,0.036958724
ec2-c6i,0.08079025,-0.9039875,0.4972727,0.28730267,0.25179672,-0.29045242,0.039817005,0.99136436,0.20236151,1.6766456,0.02745098,0.115184374,0.3188453,0.047892883,0.09966314,0.11497003,0.06751093,0.10525013,0.10437145,0.10383332,0.06900009,0.09620852,0.006450986,0.02981429,0.12113677,0.07800424,0.038573988,0.111459546,0.08213568,0.119427,0.06441609,0.117244825,0.07925152,0.09765178,0.06872965,0.09904218,0.017278532,0.07610191,0.009670521,0.009430888,0.07296732,0.013981444,0.08773853,0.08188554,0.009625501,0.008313419,0.116259955,0.0593062,0.11238143,0.086818494,0.014525613,0.09465922,0.116900034,0.0706918,0.114618786,0.093984775,0.0877635,0.06358661,0.080998585,0.061920755,0.08452625,0.010479903,0.000774792,0.06748539,0.06742125,0.07791146,0.3453408,0.08246365,0.07962812,0.0974734,,,0.037220404,0.1345277,0.113169335
