machine,app,ranks,PAPI_BR_INS,PAPI_LD_INS,PAPI_SR_INS,PAPI_TOT_INS,PAPI_L1_LDM,PAPI_L1_STM,PAPI_L2_LDM,PAPI_L2_STM,EPT,FP_ARITH:SCALAR_SINGLE,FP_ARITH:SCALAR_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,PAPI_MEM_WCY,duration
quartz,lulesh2.0,27,93286148148,2.03738E+11,83162814815,5.87357E+11,2295481481,1702370370,524222222.2,270370370.4,0,65045983.7,1.25373E+11,39984354960,63894.33333,2105702.889,35879925926,3.05
quartz,lulesh2.0,1,6756166667,10757333333,1525500000,27110416667,76222222.22,44388888.89,17777777.78,8361111.111,0,1142497.764,2197501859,486637446.5,525.0555556,30141.875,2059611111,0.3833
quartz,lulesh2.0,27,1.00681E+11,2.17816E+11,88832222222,6.28344E+11,2112296296,1791851852,517407407.4,290296296.3,0,66947338.89,1.28982E+11,45429769374,58697.77778,2105431.852,37725555556,3.25
quartz,lulesh2.0,1,7277722222,11548722222,1625750000,29094166667,83138888.89,46861111.11,18444444.44,8638888.889,0,1201877.444,2313485283,495775909.7,525.0555556,30141.875,2064777778,0.4
quartz,lulesh2.0,27,1.0324E+11,2.19936E+11,89492074074,6.37628E+11,2302444444,1943407407,564296296.3,310370370.4,0,72009882.26,1.38846E+11,51959155610,63894.2963,2105702.815,39156222222,3.4333
quartz,lulesh2.0,1,2382055556,3734666667,515222222.2,9405444444,25833333.33,13833333.33,4277777.778,2166666.667,0,357288.6389,711701843.7,151750111.5,525.0555556,30141.90278,605027777.8,0.1333
quartz,lulesh2.0,27,30253185185,66489111111,27214444444,1.91589E+11,702666666.7,561481481.5,136740740.7,79111111.11,0,21341186.96,41178257047,13683981638,61295.2963,2105567.519,10376592593,0.95
quartz,sw4lite,1,435555555.6,1235527778,192194444.4,2783416667,42416666.67,6916666.667,11527777.78,2027777.778,0,2.958333333,138755578.6,38105685.5,550.1388889,30160.16667,250500000,0.0833
quartz,sw4lite,32,1490687500,2983437500,1061875000,8492062500,49000000,11500000,5187500,3687500,0,195.375,298655424.1,86349953,67175.8125,2106015.031,187000000,0.1166
quartz,sw4lite,1,568111111.1,1896916667,311472222.2,4213527778,82638888.89,16750000,17138888.89,4027777.778,0,3.972222222,236867340.9,67471186.18,548.4166667,30160.22222,451000000,0.1
quartz,sw4lite,32,2858250000,5492625000,2029125000,15906375000,65687500,22875000,9187500,9437500,0,189.875,553674506.3,163987519,69323.8125,2106148.813,466000000,0.15
quartz,sw4lite,1,443194444.4,1263472222,202277777.8,2859166667,44000000,7027777.778,12194444.44,2027777.778,0,0.638888889,183353260.3,80617505.57,551.8333333,30161.30556,268861111.1,0.1
quartz,sw4lite,32,1540812500,3090812500,1132437500,8774750000,60312500,11437500,6187500,3750000,0,208.96875,442691126.3,213462160.5,71805.84375,2106283.844,197062500,0.1
quartz,sw4lite,1,492194444.4,1073388889,151277777.8,2471888889,45805555.56,6111111.111,12277777.78,2027777.778,0,2.472222222,85518248.64,90554484.71,551.8611111,30161.30556,360138888.9,0.0833
quartz,sw4lite,32,1165750000,2165125000,810250000,6271750000,53250000,13187500,7125000,5687500,0,188.40625,240687871.5,220271568.1,65020.875,2105883.813,223875000,0.0833
quartz,sw4lite,1,46195611111,1.01709E+11,13663111111,2.31048E+11,4973333333,758944444.4,2230472222,272361111.1,0,2.902777778,3921400493,4651602624,575.9722222,30158.45833,56353027778,3.8
quartz,sw4lite,32,1.16641E+11,2.15593E+11,76956562500,6.13689E+11,5672312500,1207875000,677312500,424812500,0,303.84375,18975176404,9339133989,68891.375,2106010.188,15623937500,2.4833
quartz,sw4lite,1,3.91619E+11,1.13504E+12,1.67427E+11,2.47821E+12,80134472222,11311750000,43777694444,4207916667,0,1.111111111,68821010797,72602858005,575.9166667,30161.08333,8.83197E+11,54.3166
quartz,sw4lite,32,1.64062E+12,3.065E+12,1.10418E+12,8.75792E+12,80853875000,15538562500,9447437500,5690625000,0,287.6875,1.92389E+11,1.37757E+11,71244.71875,2106150.656,2.08841E+11,34.75
quartz,sw4lite,1,50719250000,1.0819E+11,14418416667,2.47079E+11,4954416667,747250000,2238777778,271777777.8,0,500.6805556,4095509691,4707151019,10093.69444,31333.38889,56674361111,3.9666
quartz,sw4lite,32,1.17063E+11,2.17501E+11,78669250000,6.20251E+11,5751062500,1215687500,759687500,426937500,0,2734.65625,19492794257,9536872478,735078.7188,2108787.375,15891875000,2.5
quartz,sw4lite,1,3.90262E+11,1.13389E+12,1.67508E+11,2.47506E+12,80271305556,11303916667,43921194444,4201250000,0,2186.597222,69191714604,72714736778,10097.54167,35295.375,8.59772E+11,53.75
quartz,sw4lite,32,1.56006E+12,2.98455E+12,1.05915E+12,8.44923E+12,77994312500,15003187500,9394500000,5504437500,0,6730.28125,1.96365E+11,1.39314E+11,711647,2117569.875,2.03513E+11,34.85
quartz,sw4lite,1,166666.6667,222222.2222,27777.77778,555555.5556,0,0,0,0,0,2.680555556,3861.291667,984.6388889,533.0416667,30152.01389,0,0.0166
quartz,sw4lite,1,972083333.3,1789750000,223166666.7,4204000000,58722222.22,8388888.889,17888888.89,2194444.444,0,1,70842519.5,64158708.14,533.0555556,30160.66667,535861111.1,0.1
quartz,sw4lite,32,1471625000,2714125000,989062500,7761812500,75437500,16500000,9062500,5562500,0,200.28125,334782214.3,147300739.2,68255.15625,2106149.719,236062500,0.1
quartz,sw4lite,1,16184972222,42137805556,6332611111,95481444444,1551888889,287805555.6,868388888.9,84972222.22,0,4.111111111,4194503850,955663130.6,532.9166667,30161.20833,8372805556,1.3
quartz,sw4lite,32,42089500000,89383250000,30946250000,2.49049E+11,1716312500,390437500,135562500,120625000,0,214.84375,11654237593,2139242175,66015.15625,2106017.094,3780562500,0.95
quartz,sw4lite,1,6450944444,24375888889,4112583333,52157861111,2346500000,425527777.8,570888888.9,104611111.1,0,4.222222222,1378701854,1919241666,547.2222222,30159.81944,15286694444,1.1166
quartz,sw4lite,32,48418437500,86407500000,32249500000,2.51189E+11,1953500000,535500000,280625000,232625000,0,464.75,3984057753,4339946263,64718.1875,2105880.156,9976375000,1.1333
quartz,sw4lite,1,16310194444,38519722222,6327666667,87694111111,1539972222,812305555.6,275000000,45916666.67,0,4.180555556,2164421542,855344292.5,545.7777778,30161.875,5508472222,0.9833
quartz,sw4lite,32,41052875000,84140937500,31792375000,2.35348E+11,1502250000,779000000,131375000,92875000,0,430.15625,8147426307,2017870211,69142.5625,2106152.531,6850562500,0.9166
quartz,sw4lite,1,12698444444,58417111111,10598888889,1.23268E+11,5530472222,1161000000,1558083333,271833333.3,0,3.305555556,3427822140,4925206347,545.7777778,30160.38889,42989000000,2.5833
quartz,sw4lite,32,1.27724E+11,2.27803E+11,87858625000,6.68017E+11,5125625000,1330750000,736125000,570437500,0,454.46875,9950813563,10870380321,62336.65625,2105747.25,25839937500,2.7333
quartz,sw4lite,1,11347666667,83199166667,16324833333,1.75265E+11,5148638889,1587694444,1484166667,267916666.7,0,5.236111111,13518900870,3980255700,545.75,30160.38889,26563888889,2.5166
quartz,sw4lite,32,1.53032E+11,3.14665E+11,1.13169E+11,8.87902E+11,4828312500,1522375000,515250000,518062500,0,417.875,28450107278,9203715229,66881.375,2106015.5,22034312500,3.3333
ruby,kripke.exe,1,4482142.857,29642857.14,7142857.143,63321428.57,1178571.429,785714.2857,35714.28571,35714.28571,0,6.401785714,16715289.93,13546052.67,938.7232143,19688.72321,1535714.286,0.05
ruby,kripke.exe,32,64625000,165812500,61812500,476937500,0,2000000,0,0,0,969.375,60419673.13,48146727.81,105845.6563,2107278.219,19500000,0.0666
ruby,kripke.exe,1,8125000,47660714.29,11482142.86,106875000,1196428.571,767857.1429,35714.28571,35714.28571,0,10.33928571,24634842.96,13646610.15,938.7142857,19688.71429,1571428.571,0.05
ruby,kripke.exe,32,80750000,234875000,80062500,649000000,0,2000000,0,0,0,914.3125,88218908.53,46311640.38,105845.6563,2107278.219,17937500,0.0666
ruby,kripke.exe,1,13839285.71,77250000,18678571.43,178339285.7,1553571.429,767857.1429,35714.28571,35714.28571,0,7.589285714,37787414.54,13571254.94,938.7321429,19688.72321,1857142.857,0.0666
ruby,kripke.exe,32,103812500,345437500,108062500,919000000,0,2000000,0,0,0,996.53125,134595129.8,46391406.03,105875.6875,2107279.156,18937500,0.0833
ruby,kripke.exe,1,22089285.71,119000000,28767857.14,279267857.1,1964285.714,785714.2857,35714.28571,35714.28571,0,5.991071429,56244093.04,13651670.38,938.7232143,19688.72321,2000000,0.0833
ruby,kripke.exe,32,126687500,479875000,140437500,1238687500,0,2000000,0,0,0,894.625,199460919.8,47004083.25,105844.7188,2107278.188,19375000,0.0666
ruby,kripke.exe,1,32642857.14,172589285.7,41732142.86,408750000,2410714.286,785714.2857,35714.28571,35714.28571,0,7.383928571,79919896.81,13552237.65,938.7232143,19688.72321,2214285.714,0.1
ruby,kripke.exe,32,166000000,672062500,189375000,1708937500,1875000,2000000,0,0,0,957.3125,282247818.1,46426311.72,102541.6563,2107144.594,16937500,0.0666
ruby,kripke.exe,1,10000000,63660714.29,14839285.71,136232142.9,2357142.857,1553571.429,107142.8571,53571.42857,0,3.973214286,34181468.66,27095979.61,938.7232143,19688.72321,3392857.143,0.0666
ruby,kripke.exe,32,124875000,337312500,120187500,951750000,0,4000000,0,0,0,885.6875,121760474.7,92528988.03,105812.7188,2107277.188,52437500,0.0833
ruby,kripke.exe,1,20535714.29,113035714.3,25214285.71,252750000,2446428.571,1535714.286,107142.8571,53571.42857,0,18.05357143,52306683.03,27054722.57,938.7232143,19688.73214,3750000,0.0833
ruby,kripke.exe,32,151375000,504437500,153500000,1333250000,0,4000000,0,0,0,931.6875,185673142.4,92534314,105877.6563,2107279.219,44312500,0.0666
ruby,kripke.exe,1,38053571.43,195339285.7,42517857.14,447000000,3071428.571,1553571.429,125000,71428.57143,0,7.535714286,82454013.9,27127263.96,938.7142857,19688.70536,3982142.857,0.1166
ruby,kripke.exe,32,217437500,805625000,219812500,2051187500,2000000,4000000,0,0,0,898.03125,281950519.3,89381829.47,105844.7188,2107278.188,37687500,0.0666
ruby,kripke.exe,1,62535714.29,310446428.6,66732142.86,718714285.7,4017857.143,1571428.571,125000,71428.57143,0,10.4375,124791461.5,27118821.82,938.7232143,19688.72321,3928571.429,0.15
ruby,kripke.exe,32,329875000,1248125000,323062500,3131375000,2312500,3875000,0,0,0,949.875,439373758.4,96042758.31,105844.6875,2107278.188,33812500,0.0833
ruby,kripke.exe,1,94160714.29,458678571.4,97875000,1068553571,4875000,1571428.571,160714.2857,71428.57143,0,9.303571429,179140880.2,27140910.64,938.7321429,19688.72321,4625000,0.2166
ruby,kripke.exe,32,404125000,1702125000,412875000,4169125000,4000000,4000000,0,0,0,930.6875,629508420.2,101969880.7,105844.7188,2107278.188,31437500,0.0833
ruby,kripke.exe,1,2214285.714,14392857.14,3517857.143,30803571.43,553571.4286,392857.1429,0,17857.14286,0,7.678571429,8294193.571,6861066.188,938.7142857,19688.71429,714285.7143,0.0333
ruby,kripke.exe,32,49875000,98750000,39500000,301125000,0,0,0,0,0,893.03125,29425713.28,24067664.59,105845.6563,2107278.219,3562500,0.0666
ruby,kripke.exe,1,3500000,21571428.57,5464285.714,48482142.86,607142.8571,392857.1429,0,17857.14286,0,3.0625,11934530.37,6752163.241,938.7232143,19688.72321,732142.8571,0.0333
ruby,kripke.exe,32,54625000,124437500,46562500,364500000,0,0,0,0,0,929.9375,43568680.28,23400858.78,105845.6563,2107278.219,3875000,0.0666
ruby,kripke.exe,1,5821428.571,33785714.29,8714285.714,78571428.57,696428.5714,392857.1429,0,17857.14286,0,7.419642857,18066345.54,6801909.527,938.7232143,19688.73214,839285.7143,0.05
ruby,kripke.exe,32,60812500,165937500,57812500,465687500,0,0,0,0,0,993.5625,65076544.94,23808707.47,102540.75,2107144.563,3687500,0.0666
ruby,kripke.exe,1,8821428.571,50535714.29,13250000,119857142.9,803571.4286,392857.1429,0,17857.14286,0,6.75,26582694.23,6816837.563,938.7232143,19688.73214,928571.4286,0.05
ruby,kripke.exe,32,76750000,236437500,78312500,644750000,0,0,0,0,0,936.1875,95771777,23634809.97,105877.6563,2107279.219,4562500,0.0833
ruby,kripke.exe,1,12821428.57,72250000,19089285.71,173392857.1,1035714.286,392857.1429,17857.14286,17857.14286,0,3.258928571,37543874.59,6781382.071,938.7321429,19688.72321,928571.4286,0.05
ruby,kripke.exe,32,90750000,315875000,100312500,840375000,0,0,0,0,0,909.5,134213780.7,23493376.44,105875.6875,2107279.156,5062500,0.0666
ruby,kripke.exe,1,2875000,28053571.43,5464285.714,51785714.29,1178571.429,589285.7143,35714.28571,17857.14286,0,10.66964286,16730073.06,13592711.3,938.7321429,19688.72321,1660714.286,0.0333
ruby,kripke.exe,32,63937500,161312500,51375000,408812500,0,0,0,0,0,946.40625,60326422.63,49186230.81,105877.6563,2107279.219,17750000,0.0666
ruby,kripke.exe,1,6303571.429,45821428.57,9767857.143,94714285.71,1196428.571,589285.7143,35714.28571,17857.14286,0,6.339285714,24620163.56,13582736.82,938.7232143,19688.72321,1714285.714,0.05
ruby,kripke.exe,32,74375000,222562500,66312500,555062500,0,0,0,0,0,864.78125,88676259.47,47541901.66,102541.6563,2107144.594,15562500,0.0666
ruby,kripke.exe,1,12125000,75553571.43,16964285.71,166535714.3,1517857.143,589285.7143,35714.28571,17857.14286,0,5.901785714,37805532.17,13583619.54,938.7232143,19688.72321,1839285.714,0.0666
ruby,kripke.exe,32,100625000,341562500,97000000,847937500,0,0,0,0,0,979.9375,134343120.1,47267891.06,105845.6563,2107278.219,16437500,0.0666
ruby,kripke.exe,1,20303571.43,117196428.6,27053571.43,267196428.6,1964285.714,607142.8571,35714.28571,17857.14286,0,5.785714286,56243438.29,13489004.55,938.7232143,19688.72321,2142857.143,0.0666
ruby,kripke.exe,32,134500000,487187500,135375000,1210687500,0,0,0,0,0,943.96875,199361123.5,47569086.09,105844.7188,2107278.188,16812500,0.0666
ruby,kripke.exe,1,30910714.29,170875000,40035714.29,396964285.7,2428571.429,607142.8571,35714.28571,17857.14286,0,3.044642857,79931052.63,13463639.71,938.7232143,19688.73214,2303571.429,0.1
ruby,kripke.exe,32,173375000,695187500,187000000,1711812500,1000000,0,0,0,0,933.03125,281128695,47006358.22,105845.6563,2107278.219,16437500,0.0666
ruby,kripke.exe,1,6892857.143,60660714.29,11482142.86,113607142.9,2339285.714,1196428.571,107142.8571,53571.42857,0,4.241071429,34198387.71,27095020.02,938.7232143,19688.72321,3285714.286,0.0666
ruby,kripke.exe,32,99312500,309250000,88125000,733875000,0,0,0,0,0,887.90625,117204587.3,93928124.28,105813.6563,2107277.219,43750000,0.0666
ruby,kripke.exe,1,17160714.29,109696428.6,21821428.57,229285714.3,2446428.571,1178571.429,107142.8571,53571.42857,0,4.232142857,52314296.63,27070846.63,938.7321429,19688.72321,3535714.286,0.0833
ruby,kripke.exe,32,139625000,479812500,126625000,1147812500,0,0,0,0,0,944.25,179839124.7,91339163.09,102541.6563,2107144.594,35937500,0.0666
ruby,kripke.exe,1,34642857.14,191946428.6,39107142.86,423428571.4,2964285.714,1178571.429,107142.8571,53571.42857,0,7.205357143,82503709.47,27153547.49,938.7232143,19688.72321,4035714.286,0.1166
ruby,kripke.exe,32,205750000,791812500,194875000,1885500000,2000000,0,0,0,0,946.125,281731972.7,90414871.22,105845.6563,2107278.219,33250000,0.0666
ruby,kripke.exe,1,59125000,307053571.4,63321428.57,695107142.9,3892857.143,1196428.571,125000,53571.42857,0,3.857142857,124762597.2,27173388.66,938.7232143,19688.72321,4142857.143,0.1666
ruby,kripke.exe,32,281500000,1167875000,275000000,2772312500,2312500,0,0,0,0,953.46875,439230013.3,97594330.41,105845.6563,2107278.219,30437500,0.0666
ruby,kripke.exe,1,90625000,455142857.1,94428571.43,1044625000,4571428.571,1214285.714,142857.1429,53571.42857,0,5.589285714,179120008,27212941.83,938.7142857,19688.71429,4589285.714,0.2166
ruby,kripke.exe,32,407437500,1744937500,402125000,4147312500,4000000,0,0,0,0,928.09375,629496959.1,98269103.25,105844.7188,2107278.188,29625000,0.0833
ruby,kripke.exe,1,1339285.714,13517857.14,2660714.286,24803571.43,553571.4286,303571.4286,0,0,0,6.008928571,8271573.527,6893031,938.7142857,19688.70536,732142.8571,0.0333
ruby,kripke.exe,32,49500000,99437500,35125000,273562500,0,0,0,0,0,963.90625,31114466.56,25269220.91,105877.6563,2107279.219,3062500,0.0666
ruby,kripke.exe,1,2714285.714,20821428.57,4625000,42803571.43,607142.8571,285714.2857,0,0,0,9.946428571,11970718.61,6795893.304,938.7142857,19688.71429,732142.8571,0.0333
ruby,kripke.exe,32,58875000,130875000,44562500,354750000,0,0,0,0,0,926,44034050.5,23825083.75,105877.6563,2107279.219,3625000,0.0666
ruby,kripke.exe,1,4857142.857,32803571.43,7857142.857,72339285.71,696428.5714,303571.4286,0,0,0,4,18024031.38,6778032.929,938.7232143,19688.72321,839285.7143,0.05
ruby,kripke.exe,32,64687500,172875000,56000000,457812500,0,0,0,0,0,912.09375,65302002.78,24167900.91,102540.75,2107144.563,3812500,0.0833
ruby,kripke.exe,1,7946428.571,49660714.29,12392857.14,113910714.3,803571.4286,303571.4286,0,0,0,4.0625,26596857.2,6715295.607,938.7232143,19688.72321,964285.7143,0.05
ruby,kripke.exe,32,74875000,234125000,72875000,607500000,0,0,0,0,0,895.8125,95431278.22,24050629.69,102541.6563,2107144.594,3875000,0.0666
ruby,kripke.exe,1,11910714.29,71321428.57,18232142.86,167303571.4,1053571.429,303571.4286,17857.14286,0,0,7.696428571,37586021.51,6770860.875,938.7232143,19688.73214,1053571.429,0.0666
ruby,kripke.exe,32,90625000,315000000,95812500,810437500,0,0,0,0,0,911.375,135037258.8,23870910.25,105845.6563,2107278.219,4250000,0.0833
ruby,kripke.exe,1,6714285.714,44428571.43,10678571.43,94821428.57,1767857.143,1178571.429,35714.28571,53571.42857,0,6.705357143,25069336.71,20350157.53,938.7232143,19688.72321,2517857.143,0.0666
ruby,kripke.exe,32,89312500,241562500,89062500,686250000,0,4000000,0,0,0,1152.1875,89333294.66,72572200.09,105843.6875,2107278.156,30687500,0.0833
ruby,kripke.exe,1,11964285.71,71196428.57,17160714.29,159517857.1,1803571.429,1160714.286,53571.42857,53571.42857,0,10.20535714,36910106.03,20380266.94,938.7321429,19688.72321,2535714.286,0.0666
ruby,kripke.exe,32,109625000,340937500,114312500,928937500,0,4000000,0,0,0,1142.5,132268836.3,71246439.25,105844.6875,2107278.188,27812500,0.0833
ruby,kripke.exe,1,20750000,115875000,27982142.86,267464285.7,2428571.429,1178571.429,53571.42857,53571.42857,0,3.303571429,56635166.82,20386751.46,938.7232143,19688.72321,2785714.286,0.0833
ruby,kripke.exe,32,139000000,490875000,151000000,1291062500,1437500,4000000,0,0,0,1167.53125,200510476.1,71959480.25,105812.6875,2107277.188,31125000,0.0666
ruby,kripke.exe,1,32982142.86,178303571.4,43089285.71,418285714.3,2964285.714,1178571.429,53571.42857,53571.42857,0,6.366071429,84306659.96,20367684.68,938.7232143,19688.73214,2910714.286,0.1166
ruby,kripke.exe,32,183687500,730500000,211000000,1871312500,2000000,4000000,0,0,0,1185.375,298219619.1,70775100.75,105876.6875,2107279.188,30375000,0.0833
ruby,kripke.exe,1,48857142.86,258750000,62553571.43,612750000,3678571.429,1196428.571,53571.42857,53571.42857,0,10.94642857,119875421,20437198.36,938.7142857,19688.71429,3428571.429,0.1333
ruby,kripke.exe,32,247937500,1009437500,283375000,2559875000,2000000,4000000,0,0,0,1152.46875,421252659.3,70379028.38,102571.7188,2107145.531,28250000,0.0833
ruby,kripke.exe,1,14910714.29,95357142.86,22178571.43,203821428.6,3535714.286,2357142.857,160714.2857,89285.71429,0,6.794642857,51207083.4,40852180.68,938.7142857,19688.71429,4803571.429,0.1
ruby,kripke.exe,32,156625000,465125000,162125000,1288437500,62500,7687500,0,0,0,1170.28125,181358749.8,142204448.4,105876.7188,2107279.188,80875000,0.0666
ruby,kripke.exe,1,30714285.71,169464285.7,37750000,378750000,3660714.286,2321428.571,160714.2857,89285.71429,0,2.928571429,78378952.18,40741297.85,938.7142857,19688.71429,5142857.143,0.1333
ruby,kripke.exe,32,217000000,747375000,225000000,1960625000,2000000,7750000,0,0,0,1128,267960520.7,136988224.3,105844.6875,2107278.188,68562500,0.0666
ruby,kripke.exe,1,56928571.43,292821428.6,63678571.43,669928571.4,4678571.429,2339285.714,178571.4286,107142.8571,0,4.883928571,123735978,40690142.66,938.7321429,19688.72321,5696428.571,0.1666
ruby,kripke.exe,32,315625000,1198437500,324375000,3035687500,3562500,7812500,0,0,0,1168.125,435778619.2,139212234,102510.6563,2107143.625,56062500,0.0833
ruby,kripke.exe,1,93857142.86,465732142.9,100035714.3,1078017857,5875000,2375000,196428.5714,107142.8571,0,6.651785714,187145684.2,40809266.86,938.7142857,19688.71429,6196428.571,0.25
ruby,kripke.exe,32,449125000,1825437500,460812500,4523000000,4375000,7625000,0,0,0,1166.90625,657545192.7,139773661.6,102539.75,2107144.531,48437500,0.0833
ruby,kripke.exe,1,141142857.1,687857142.9,146732142.9,1602285714,7107142.857,2375000,232142.8571,107142.8571,0,6.178571429,268655535.1,40710046.86,938.7232143,19688.72321,6946428.571,0.3333
ruby,kripke.exe,32,622000000,2633687500,637125000,6440750000,6000000,8000000,0,0,0,1191.6875,943343444,150895413.7,105812.6875,2107277.188,47875000,0.0833
ruby,kripke.exe,1,3196428.571,21428571.43,5250000,45732142.86,839285.7143,589285.7143,17857.14286,17857.14286,0,3.410714286,12407284.79,10216640.2,938.7321429,19688.72321,1035714.286,0.0333
ruby,kripke.exe,32,59562500,134562500,52062500,397187500,0,1937500,0,0,0,1179.375,45028289.72,36374233.84,105876.6875,2107279.188,5500000,0.0666
ruby,kripke.exe,1,5250000,32357142.86,8178571.429,72678571.43,910714.2857,589285.7143,17857.14286,17857.14286,0,10.78571429,17888597.16,10260410.02,938.7232143,19688.72321,1107142.857,0.0333
ruby,kripke.exe,32,73750000,182125000,66875000,522687500,0,2000000,0,0,0,1197.75,64544632.63,36507138.19,105877.6563,2107279.219,6250000,0.0833
ruby,kripke.exe,1,8517857.143,50392857.14,13035714.29,117107142.9,1035714.286,589285.7143,17857.14286,17857.14286,0,3.955357143,27070715.35,10198407.6,938.7142857,19688.71429,1178571.429,0.05
ruby,kripke.exe,32,80875000,243625000,82937500,669500000,0,2000000,0,0,0,1205.84375,96861835,35634214.38,102540.7188,2107144.563,6312500,0.0666
ruby,kripke.exe,1,13160714.29,75714285.71,19857142.86,179500000,1232142.857,589285.7143,17857.14286,17857.14286,0,3.116071429,39882382.94,10315654.86,938.7142857,19688.71429,1410714.286,0.05
ruby,kripke.exe,32,99375000,338812500,109687500,906437500,0,2000000,0,0,0,1165.75,141698759.3,36132773.97,105843.6875,2107278.156,6875000,0.0666
ruby,kripke.exe,1,19125000,108232142.9,28607142.86,259660714.3,1571428.571,589285.7143,17857.14286,17857.14286,0,11.16071429,56339020.04,10339276.97,938.7232143,19688.73214,1482142.857,0.0833
ruby,kripke.exe,32,119375000,457000000,142250000,1197250000,0,2000000,0,0,0,1184.25,200149533.8,35828209.06,102541.6563,2107144.594,8000000,0.0833
ruby,kripke.exe,1,4125000,41839285.71,8125000,77000000,1767857.143,892857.1429,35714.28571,35714.28571,0,6.392857143,25082920.34,20441652.88,938.7232143,19688.73214,2482142.857,0.05
ruby,kripke.exe,32,85375000,237375000,72937500,581437500,0,0,0,0,0,1181.8125,86997034.38,72075032.63,105812.6875,2107277.188,25000000,0.0833
ruby,kripke.exe,1,9357142.857,68571428.57,14607142.86,141625000,1785714.286,892857.1429,53571.42857,35714.28571,0,11.22321429,36936145.95,20322288.33,938.7321429,19688.72321,2678571.429,0.05
ruby,kripke.exe,32,105187500,335625000,97625000,821500000,0,0,0,0,0,1131.6875,131079564.1,72252202.06,102540.7188,2107144.563,25125000,0.0666
ruby,kripke.exe,1,18125000,113232142.9,25410714.29,249500000,2267857.143,892857.1429,53571.42857,35714.28571,0,4.919642857,56664712.42,20315495.25,938.7232143,19688.72321,2732142.857,0.0833
ruby,kripke.exe,32,138250000,500562500,139562500,1223250000,437500,0,0,0,0,1193.5625,200482481.1,72088847.28,105811.6875,2107277.156,24875000,0.0833
ruby,kripke.exe,1,30464285.71,175803571.4,40535714.29,400750000,3160714.286,910714.2857,53571.42857,35714.28571,0,4.294642857,84316698.94,20400835.08,938.7232143,19688.72321,3053571.429,0.1
ruby,kripke.exe,32,190000000,736625000,200250000,1805000000,2000000,0,0,0,0,1182.40625,288906723.6,70280025.88,105876.6875,2107279.188,25437500,0.0833
ruby,kripke.exe,1,46339285.71,256267857.1,60017857.14,595196428.6,3642857.143,910714.2857,53571.42857,35714.28571,0,5.214285714,119858231.6,20303229.35,938.7232143,19688.72321,3392857.143,0.1333
ruby,kripke.exe,32,245875000,1028812500,273062500,2514750000,2000000,0,0,0,0,1186.625,420817310,71810530.38,105845.6563,2107278.219,26375000,0.0666
ruby,kripke.exe,1,9839285.714,90321428.57,17089285.71,168571428.6,3535714.286,1803571.429,160714.2857,71428.57143,0,5.303571429,51232922.21,40755416.37,938.7142857,19688.71429,5017857.143,0.0833
ruby,kripke.exe,32,142750000,459375000,129375000,1078750000,125000,0,0,0,0,1141.78125,180865989.3,146313836.8,105843.6875,2107278.156,67937500,0.0833
ruby,kripke.exe,1,25553571.43,164303571.4,32660714.29,343196428.6,3678571.429,1767857.143,160714.2857,71428.57143,0,4.973214286,78430877.58,40686295.4,938.7232143,19688.72321,5375000,0.1166
ruby,kripke.exe,32,194500000,705812500,182187500,1665187500,2000000,0,0,0,0,1131.09375,267707225,139248552.1,105845.6563,2107278.219,55437500,0.0833
ruby,kripke.exe,1,51875000,287803571.4,58589285.71,634732142.9,4535714.286,1785714.286,178571.4286,71428.57143,0,3.991071429,123720429.8,40770199.68,938.7321429,19688.72321,5875000,0.1666
ruby,kripke.exe,32,302187500,1182625000,289125000,2806437500,2812500,0,0,0,0,1179.28125,435084969.8,141956555.4,102571.7188,2107145.531,48250000,0.0833
ruby,kripke.exe,1,88660714.29,460553571.4,94910714.29,1042428571,5875000,1821428.571,196428.5714,71428.57143,0,3.116071429,187123854.6,40796800.92,938.7142857,19688.70536,5857142.857,0.2166
ruby,kripke.exe,32,911562500,2270437500,664750000,6023062500,4312500,0,0,0,0,1156.5625,657210291.6,144688046.4,105811.6875,2107277.156,45250000,0.0666
ruby,kripke.exe,1,135946428.6,682696428.6,141607142.9,1566785714,7178571.429,1821428.571,232142.8571,71428.57143,0,11.25892857,268661226.5,40751056.82,938.7142857,19688.71429,6839285.714,0.3166
ruby,kripke.exe,32,611375000,2619000000,603312500,6222375000,6000000,0,0,0,0,1130.5,942921705.6,147691184.8,105875.6875,2107279.156,46875000,0.0833
ruby,kripke.exe,1,1964285.714,20232142.86,3982142.857,37053571.43,839285.7143,446428.5714,17857.14286,17857.14286,0,11.60714286,12435917.65,10225832.73,938.7142857,19688.70536,1160714.286,0.05
ruby,kripke.exe,32,68500000,143375000,49937500,386625000,0,0,0,0,0,1125.875,45463141.78,38113945.25,102539.75,2107144.531,4937500,0.0666
ruby,kripke.exe,1,4000000,31125000,6910714.286,63910714.29,910714.2857,446428.5714,17857.14286,17857.14286,0,4.178571429,17893017.93,10232736.6,938.7142857,19688.71429,1142857.143,0.0333
ruby,kripke.exe,32,65312500,169687500,54687500,440500000,0,0,0,0,0,1145.5625,65116984.13,37561611.03,105844.6875,2107278.188,5312500,0.0833
